Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
"Chayce McDermott","BAL","AA",26,0,1,5.399989314100431,1,1,0,0,0,0,0,1.2,9,1,1,1,1,3,0,0,0,0,3,"29866"
"Tyler Uberstine","BOS","AA",26,0,1,3.6404490481120497,6,6,0,0,0,0,0,29.2,120,27,13,12,2,4,0,3,0,2,35,"29961"
"McCade Brown","COL","AA",24,4,2,3.13953488372093,11,11,0,0,0,0,0,43,170,31,16,15,4,15,0,1,3,1,57,"30004"
"Tyler Samaniego","PIT","AA",26,1,1,3.075949738411932,20,0,0,0,3,1,2,26.1,106,18,10,9,1,6,0,2,1,0,30,"30081"
"Jack Anderson","BOS","AA",25,2,5,3.5840710384450616,23,4,0,0,3,1,0,75.1,308,70,36,30,7,18,0,0,7,1,90,"30086"
"Dylan Smith","DET","AA",25,1,1,1.8,12,0,0,0,2,0,2,20,73,9,4,4,0,7,0,0,5,1,27,"30145"
"Richard Fitts","BOS","AA",25,0,0,0,1,1,0,0,0,0,0,3,11,4,0,0,0,0,0,0,0,0,2,"30160"
"Carter Baumler","BAL","AA",23,0,0,0,6,0,0,0,0,0,1,7.2,28,3,0,0,0,2,0,0,1,0,6,"30231"
"Hunter Dobbins","BOS","AA",25,0,0,1.8,1,1,0,0,0,0,0,5,17,2,1,1,0,0,0,0,0,0,8,"30240"
"Luis Guerrero","BOS","AA",24,0,1,11.57144551863525,3,0,0,0,0,0,0,2.1,14,1,3,3,0,6,0,0,2,0,2,"31184"
"Eduardo Rivera","BOS","AA",22,1,5,3.401575211841879,10,9,0,0,0,0,0,42.1,192,34,20,16,2,30,0,2,0,1,40,"31280"
"David Sandlin","BOS","AA",24,5,4,3.6072876722382254,17,13,1,1,0,0,0,82.1,338,70,33,33,7,27,0,1,2,1,86,"31743"
"Troy Melton","DET","AA",24,2,1,3.230769230769231,10,10,0,0,0,0,0,39,164,40,17,14,1,11,0,0,4,0,45,"31807"
"Elmer Rodriguez","NYY","AA",21,5,3,2.641304566864724,11,11,0,0,0,0,0,61.1,244,44,21,18,2,20,0,0,2,0,74,"31811"
"Kodai Senga","NYM","AA",32,0,0,7.363629500734405,1,1,0,0,0,0,0,3.2,21,6,4,3,1,2,0,0,2,0,4,"31838"
"Alex Hoppe","BOS","AA",26,1,1,3.9375,7,0,0,0,1,0,1,16,73,14,8,7,1,10,0,1,0,0,17,"31880"
"Cameron Foster","NYM","AA",26,4,1,1.0124998793006088,19,0,0,0,2,0,1,26.2,100,17,3,3,0,5,0,0,1,0,34,"31942"
"Riley Cornelio","WSN","AA",25,4,2,2.3065328401753673,12,11,0,0,0,0,0,66.1,257,39,18,17,3,26,0,1,3,0,58,"31953"
"Jake Bennett","WSN","AA",24,1,2,2.5620435102650987,10,9,0,0,0,0,0,45.2,184,40,14,13,2,11,0,1,0,1,33,"31959"
"Drew Sommers","DET","AA",24,2,0,1.4794522480706316,15,0,0,0,1,0,1,24.1,89,16,5,4,2,2,0,0,3,0,22,"32026"
"Cam Schlittler","NYY","AA",24,4,5,2.3773584905660377,10,9,0,0,0,0,0,53,212,47,19,14,1,17,0,0,0,0,64,"32095"
"Jonah Tong","NYM","AA",22,8,5,1.588235294117647,20,20,0,0,0,0,0,102,397,50,20,18,2,44,0,2,4,1,162,"32157"
"Brendan Beck","NYY","AA",26,5,2,1.822086060140042,11,9,0,0,0,0,0,54.1,210,38,12,11,2,12,0,0,0,1,52,"33043"
"Hunter Barco","PIT","AA",24,1,0,0,6,6,0,0,0,0,0,25.2,94,11,0,0,0,7,0,3,1,0,34,"33174"
"Connelly Early","BOS","AA",23,7,2,2.5116282634828453,15,12,0,0,0,1,0,71.2,297,52,24,20,3,29,0,6,2,0,96,"33666"
"Nolan McLean","NYM","AA",23,3,1,1.3670887726275254,5,5,0,0,0,0,0,26.1,108,20,4,4,0,12,0,2,1,1,30,"33703"
"Trey Gibson","BAL","AA",23,3,2,1.5477708510643882,10,10,1,1,0,0,0,52.1,209,29,11,9,1,18,0,4,7,0,68,"33794"
"Zach Thornton","NYM","AA",23,3,2,2.5961538461538463,10,10,1,1,0,0,0,52,196,36,16,15,4,9,0,0,0,0,53,"33891"
"Jonathan Pintaro","NYM","AA",27,0,2,3.401575211841879,11,11,0,0,0,0,0,42.1,171,32,17,16,4,15,0,4,1,0,57,"33980"
"Trey Yesavage","TOR","AA",21,1,1,4.5,8,7,0,0,0,0,0,30,121,21,15,15,3,11,0,0,2,0,46,"35456"
"Payton Tolle","BOS","AA",22,1,1,1.6666666666666667,6,5,0,0,1,0,0,27,99,13,8,5,2,7,0,1,1,0,37,"35466"
"Liam Hendriks","BOS","AA",36,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,"3548"
"Albert Suarez","BAL","AA",35,0,0,18,1,1,0,0,0,0,0,2,12,5,4,4,1,1,0,0,0,0,0,"6175"
"Fernando Cruz","NYY","AA",35,0,0,3.85714850621175,2,0,0,0,0,0,0,2.1,10,2,1,1,0,1,0,0,1,0,5,"7048"
"Zach Greene","NYY","AA",28,0,1,0,2,0,0,0,0,1,0,1.2,7,1,0,0,0,1,0,0,0,0,2,"sa1119415"
"Edgar Barclay","NYY","AA",27,1,0,3.7674426960263574,4,3,0,0,0,0,0,14.1,61,10,6,6,1,8,0,2,2,0,16,"sa1170012"
"Ryan Anderson","NYY","AA",26,3,1,4.137097283283023,33,0,0,0,2,2,2,41.1,176,34,20,19,3,18,0,2,4,1,34,"sa1172845"
"Luis Pacheco","NYY","AA",26,3,1,5.818964751807278,35,0,0,0,0,1,4,38.2,171,40,28,25,5,16,0,1,3,3,37,"sa3002678"
"Eduardo Herrera","NYM","AA",25,0,0,0,1,0,0,0,0,0,0,2.1,8,1,0,0,0,0,0,0,0,0,3,"sa3002702"
"Helcris Olivarez","SFG","AA",24,0,0,2.7,8,0,0,0,0,0,1,10,44,4,3,3,0,11,0,2,2,0,7,"sa3002965"
"Matt Merrill","DET","AA",27,2,3,3.483870431858427,15,1,0,0,1,2,0,20.2,86,11,9,8,1,17,1,0,1,0,24,"sa3004364"
"Matt Seelinger","DET","AA",30,1,0,1.8620692716909724,11,0,0,0,1,1,2,19.1,72,12,4,4,1,3,0,0,1,0,20,"sa3004483"
"Bryce Conley","WSN","AA",30,2,4,3.2,8,8,1,0,0,0,0,45,185,33,19,16,5,17,0,3,2,0,38,"sa3004704"
"Tim Naughton","DET","AA",29,2,2,2.727272727272727,20,0,0,0,3,2,1,33,133,23,11,10,2,10,0,0,2,0,42,"sa3004713"
"Gerald Ogando","BAL","AA",24,1,2,3.5761593017739104,36,0,0,0,5,1,0,50.1,218,37,27,20,2,23,1,10,9,0,59,"sa3005026"
"Matt Turner","COL","AA",25,1,0,3.176471479211549,10,0,0,0,3,1,2,11.1,49,9,4,4,0,6,0,0,1,0,17,"sa3005029"
"Sadrac Franco","SFG","AA",25,0,0,53.99972802537572,1,0,0,0,0,0,0,0.2,6,5,4,4,0,0,0,0,0,0,0,"sa3005073"
"Junior Santos","WSN","AA",23,6,5,2.032258064516129,54,0,0,0,12,5,2,62,257,41,19,14,4,39,4,0,2,0,49,"sa3005470"
"Raul Alcantara","BAL","AA",24,0,1,5.939998867035128,10,0,0,0,0,0,1,16.2,80,14,15,11,0,13,0,2,2,0,15,"sa3005696"
"Jorge Juan","BOS","AA",26,1,5,4.78125,22,0,0,0,0,1,2,32,156,28,21,17,4,33,2,6,5,1,35,"sa3005826"
"Samuel Vasquez","WSN","AA",25,3,1,3.2637366057738215,25,0,0,0,1,0,5,30.1,126,22,13,11,2,16,0,1,3,0,23,"sa3005849"
"Joshua Cornielly","NYM","AA",24,5,3,4.0754716981132075,36,1,0,0,4,3,5,53,231,50,25,24,4,19,1,2,5,0,62,"sa3005890"
"Ivan Armstrong","WSN","AA",24,1,3,7.641508058960382,17,0,0,0,0,3,0,17.2,87,22,17,15,5,12,0,2,2,0,14,"sa3006358"
"Brayan Castillo","COL","AA",24,2,2,2.1176470588235294,26,0,0,0,9,1,3,34,142,22,11,8,1,17,1,1,3,1,40,"sa3006544"
"Valentin Linarez","PIT","AA",25,5,2,3.1578947368421053,37,1,0,0,1,0,2,57,238,39,21,20,4,27,0,4,3,2,57,"sa3006557"
"Gabe Mosser","PHI","AA",29,2,4,5.008065132395237,8,8,0,0,0,0,0,41.1,178,39,28,23,6,13,0,0,2,0,50,"sa3006834"
"Bobby Milacki","TOR","AA",28,0,3,3.176470944625736,12,4,0,0,0,0,0,28.1,126,32,13,10,4,10,0,0,1,0,25,"sa3007216"
"Troy Watson","DET","AA",28,3,2,2.3924048322455653,26,4,0,0,2,1,3,52.2,211,34,14,14,3,22,0,0,1,0,55,"sa3007249"
"Joander Suarez","NYM","AA",25,5,2,3.0483874718927533,20,15,0,0,2,0,1,82.2,324,66,30,28,8,13,0,1,2,1,84,"sa3008263"
"Brian Metoyer","NYM","AA",28,1,1,2.347826086956522,19,0,0,0,1,0,0,23,97,16,7,6,0,13,0,3,3,0,34,"sa3008361"
"Steven Perez","CLE","AA",24,2,2,2.204081632653061,27,0,0,0,2,1,5,49,194,35,12,12,4,16,0,1,6,0,47,"sa3008362"
"Richard Guasch","DET","AA",27,3,4,2.739130434782609,28,0,0,0,5,2,1,46,190,28,18,14,3,18,0,3,6,1,57,"sa3008434"
"Jordany Ventura","NYY","AA",24,3,1,5.661289451769944,17,0,0,0,1,3,1,20.2,99,16,17,13,1,19,0,2,6,1,23,"sa3008542"
"Noelberth Romero","BAL","AA",23,0,0,0,1,0,0,0,0,0,0,1,6,1,1,0,0,1,0,0,0,0,0,"sa3008808"
"Gabriel Jackson","BOS","AA",23,1,1,4.9655172413793105,15,1,0,0,1,0,2,29,136,34,16,16,2,17,0,2,2,1,15,"sa3009463"
"Carlos Pena","DET","AA",26,8,6,3.7058823529411766,24,17,0,0,1,0,1,102,415,90,44,42,9,24,0,3,3,2,87,"sa3009519"
"Miguel Gomez","WSN","AA",23,2,1,4.709301803355793,17,5,0,0,0,0,0,28.2,127,30,15,15,3,16,0,0,1,1,27,"sa3009527"
"Gabriel Barbosa","PHI","AA",23,0,2,5.704224585919369,13,0,0,0,1,0,1,23.2,100,28,16,15,2,6,0,1,2,0,18,"sa3009593"
"Reidis Sena","BOS","AA",24,5,2,3.4559995781250517,25,2,0,0,6,2,2,41.2,179,27,18,16,1,30,1,1,5,1,49,"sa3009626"
"Travis Kuhn","DET","AA",27,9,5,4.89261713651253,36,1,0,0,0,3,1,49.2,227,51,31,27,8,24,0,7,2,0,39,"sa3009928"
"Luis Moreno","NYM","AA",26,8,2,4.803681431278292,30,6,0,0,0,0,4,54.1,232,50,29,29,3,21,0,6,4,1,51,"sa3009950"
"Hyun-il Choi","WSN","AA",25,7,5,4.083333333333333,26,17,0,0,0,0,1,108,447,92,55,49,20,29,0,9,3,2,82,"sa3009992"
"Michael Stryffeler","SFG","AA",29,1,2,4.132652417762536,25,0,0,0,0,1,1,32.2,150,31,19,15,3,25,0,0,0,1,36,"sa3010005"
"Blake Townsend","PIT","AA",24,5,4,2.0454545454545454,22,12,0,0,0,1,0,66,262,53,19,15,4,18,0,1,0,0,52,"sa3010125"
"Jarod Bayless","PIT","AA",28,0,5,5.275862068965517,11,8,0,0,0,0,0,29,124,27,22,17,4,7,0,4,0,1,25,"sa3010236"
"Alec Barger","COL","AA",27,1,2,5.400000823974735,29,0,0,0,0,0,5,33.1,137,27,20,20,7,16,0,3,4,1,32,"sa3010566"
"Andrew Schultz","PHI","AA",27,0,1,6.136362306342925,14,0,0,0,0,0,0,14.2,78,20,14,10,2,10,0,2,2,0,18,"sa3010782"
"Nelson L. Alvarez","PHI","AA",27,2,4,5.19230693049696,28,0,0,0,4,4,2,34.2,158,35,25,20,5,14,1,4,3,0,36,"sa3010783"
"Juan De Los Santos","BAL","AA",23,0,1,7.105266724268624,8,0,0,0,0,0,0,6.1,33,10,5,5,1,7,0,0,2,0,6,"sa3010808"
"Fineas Del Bonta-Smith","PIT","AA",28,2,1,5.4683550905101015,15,1,0,0,0,1,3,26.1,121,36,18,16,3,11,0,0,0,0,18,"sa3010821"
"Andrew Magno","DET","AA",27,8,1,2.3065328401753673,42,1,0,0,4,3,3,66.1,274,44,20,17,2,31,0,4,10,0,76,"sa3010824"
"Hudson Head","PIT","AA",24,0,0,0,2,0,0,0,0,0,0,0.2,4,1,0,0,0,1,0,0,0,0,0,"sa3010889"
"Austin Bergner","DET","AA",28,8,7,3.065934065934066,25,14,1,0,1,0,1,91,381,75,35,31,7,39,0,0,9,0,90,"sa3011122"
"Daniel Juarez","NYM","AA",24,0,3,7.424999114871131,20,0,0,0,1,2,4,26.2,129,33,26,22,7,12,0,3,1,0,27,"sa3011139"
"Josh Hejka","PHI","AA",28,0,0,3.521737670177928,6,0,0,0,1,0,2,7.2,35,6,3,3,0,5,1,2,0,0,5,"sa3011152"
"Seth Shuman","WSN","AA",27,0,1,4.1086965039909416,3,3,0,0,0,0,0,15.1,64,18,7,7,2,0,0,2,0,0,13,"sa3011187"
"Michael Dominguez","TOR","AA",24,1,2,5.22,23,6,0,0,0,0,1,50,229,46,32,29,9,29,0,5,4,1,61,"sa3011198"
"Gunner Mayer","PHI","AA",24,3,3,5.1923076923076925,39,0,0,0,1,2,3,52,249,50,40,30,6,34,0,8,12,0,66,"sa3011199"
"Colby White","NYY","AA",26,1,1,12.789480103683523,4,0,0,0,0,0,0,6.1,39,11,9,9,1,7,0,1,0,0,5,"sa3011200"
"Todd Peterson","WSN","AA",27,1,1,3.4285714285714284,16,0,0,0,0,0,3,21,95,18,9,8,2,13,0,3,1,0,15,"sa3011334"
"Zach Bryant","BOS","AA",27,1,3,6.144828232845778,32,0,0,0,3,2,3,48.1,215,47,40,33,6,21,0,4,3,1,50,"sa3011368"
"Allan Hernandez","CLE","AA",24,0,0,0,5,0,0,0,0,0,1,5.1,27,3,0,0,0,8,0,0,0,0,1,"sa3011399"
"Michael Cuevas","WSN","AA",24,2,1,2.1038958433205934,24,0,0,0,8,0,2,25.2,110,17,11,6,0,12,0,4,1,0,22,"sa3011437"
"J.C. Flowers","PIT","AA",27,0,1,8.6603758001551,9,1,0,0,0,0,0,17.2,82,21,17,17,3,10,0,0,3,0,18,"sa3011493"
"Houston Roth","BAL","AA",27,1,0,1.6363636363636365,8,0,0,0,0,0,2,11,44,5,2,2,0,7,1,1,2,1,17,"sa3011527"
"Chris Wright","SFG","AA",26,3,0,2.6470588235294117,14,0,0,0,0,0,2,17,69,10,5,5,1,12,0,1,4,0,17,"sa3011531"
"Nick Morreale","SFG","AA",27,0,0,7.714285714285714,8,0,0,0,0,0,0,14,69,17,13,12,0,8,0,1,1,0,10,"sa3011533"
"Nick Richmond","BAL","AA",27,1,0,0,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,"sa3011538"
"Hunter Parsons","NYM","AA",28,3,2,4.909091441099366,22,0,0,0,0,0,3,29.1,127,19,19,16,7,19,0,2,1,2,40,"sa3011606"
"Yosber Sanchez","DET","AA",24,2,4,5.399999250932277,28,0,0,0,4,3,0,36.2,172,40,29,22,3,20,0,3,4,1,37,"sa3011636"
"Lucas Knowles","WSN","AA",27,2,0,3.6818197778440727,6,0,0,0,0,0,0,7.1,29,6,3,3,1,2,0,1,1,0,5,"sa3011676"
"Noah Song","BOS","AA",28,3,1,4.186046511627907,23,0,0,0,1,0,2,43,189,44,21,20,2,22,1,2,1,0,44,"sa3011695"
"Brendan Cellucci","BOS","AA",27,0,0,0,1,0,0,0,0,0,0,2.1,8,1,0,0,0,0,0,0,0,0,2,"sa3011710"
"Indigo Diaz","NYY","AA",26,8,3,2.5796180851073136,42,0,0,0,6,1,3,52.1,215,36,18,15,2,22,0,1,4,0,46,"sa3011726"
"Ryan Harbin","PIT","AA",23,1,1,3.6610163573869032,14,0,0,0,1,1,3,19.2,82,17,10,8,2,7,0,0,4,0,31,"sa3011733"
"R.J. Dabovich","SFG","AA",26,0,0,0,3,0,0,0,0,0,2,2.2,13,1,0,0,0,4,0,0,0,1,5,"sa3014431"
"Sam Weatherly","COL","AA",26,0,1,8.0625,39,0,0,0,2,0,6,48,236,44,46,43,10,44,0,5,3,0,66,"sa3014455"
"Anthony Servideo","BAL","AA",26,0,0,0,1,0,0,0,0,0,0,2,8,2,0,0,0,0,0,0,0,0,0,"sa3014472"
"Nick Garcia","SFG","AA",26,2,2,8.042551559579817,14,0,0,0,1,1,2,15.2,73,15,14,14,3,11,0,1,2,0,15,"sa3014501"
"Jeremy Wu-Yelland","BOS","AA",26,2,0,3.176470588235294,18,0,0,0,2,1,2,34,138,23,12,12,4,11,1,6,3,1,51,"sa3014520"
"Luis Perales","BOS","AA",22,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,"sa3014677"
"Po-Yu Chen","PIT","AA",23,4,11,5.7272727272727275,26,23,0,0,0,0,0,99,453,105,66,63,11,48,0,11,3,0,87,"sa3014699"
"CJ Van Eyk","TOR","AA",26,2,4,4.418181205308227,7,7,1,0,0,0,0,36.2,151,30,24,18,5,11,0,4,2,0,36,"sa3014713"
"Braxton Roxby","SFG","AA",26,3,3,1.2,22,0,0,0,3,0,2,30,119,15,8,4,0,9,0,4,1,0,40,"sa3014811"
"Holden Powell","WSN","AA",25,1,1,3.0983611401356463,19,0,0,0,1,0,3,20.1,80,8,8,7,1,12,0,2,1,0,23,"sa3014854"
"Carson Coleman","NYY","AA",27,0,0,2.5714285714285716,7,0,0,0,2,1,0,7,27,5,3,2,0,1,1,0,1,0,5,"sa3014857"
"Ryan Murphy","SFG","AA",25,0,0,3.857142857142857,4,3,0,0,0,0,1,14,62,17,6,6,2,5,0,2,2,0,8,"sa3014871"
"Cole Percival","NYY","AA",26,0,1,12.6,5,0,0,0,0,0,1,5,29,9,7,7,1,5,0,0,1,0,7,"sa3014919"
"Jon Olsen","NYY","AA",28,0,0,4.5,2,1,0,0,0,1,0,4,17,4,2,2,0,1,0,0,0,0,6,"sa3015032"
"Geison Urbaez","TOR","AA",24,2,3,3.176470303122998,29,4,0,0,0,1,1,56.2,261,53,32,20,5,35,0,5,6,4,42,"sa3015135"
"Manuel Mercedes","SFG","AA",22,5,13,7.285714285714286,26,16,0,0,0,1,0,84,398,101,74,68,10,46,0,8,1,1,54,"sa3015214"
"Alonzo Richardson","CLE","AA",22,0,0,3.6,4,0,0,0,0,0,0,10,44,13,4,4,0,3,0,0,1,2,8,"sa3015333"
"Moises Chace","PHI","AA",22,0,0,3.239999382019161,6,6,0,0,0,0,0,16.2,75,15,6,6,3,12,0,0,1,1,19,"sa3015346"
"Edgar Portes","BAL","AA",22,1,0,8.678574384476248,7,0,0,0,0,1,0,9.1,49,13,9,9,2,9,0,0,0,0,12,"sa3015386"
"Eiberson Castellano","PHI","AA",24,4,2,5.142857142857143,20,1,0,0,0,2,2,35,161,37,23,20,4,14,0,5,5,1,39,"sa3015414"
"Jean Cabrera","PHI","AA",23,6,9,3.81021897810219,26,26,0,0,0,0,0,137,573,107,62,58,11,61,0,8,8,3,127,"sa3015433"
