Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
"Eduarniel Nunez","SDP","AA",26,22.2,0.38095238,2.666666666,0.232558139,0.558139534,0.209302325,0.555555555,0.111111111,0.55813953,0.18604651,0.25581395,0.21079692,143,246,389,"23162"
"Luis Garcia","HOU","AA",28,6.2,0.38888889,0.875,0.25,0.35,0.4,0.375,0.25,0.65,0.1,0.25,0.17692308,45,85,130,"23735"
"Tanner Andrews","MIN","AA",29,16.2,0.39622642,1.384615384,0.392156862,0.352941176,0.25490196,0.23076923,0,0.40384615,0.19230769,0.40384615,0.15957447,103,179,282,"24698"
"Shawn Dubin","HOU","AA",29,1,0.66666667,3,0,1,0,0,0,0.33333333,0.33333333,0.33333333,0.05,7,13,20,"24977"
"Garrett Hill","SEA","AA",29,42.1,0.26271186,1.238095238,0.189655172,0.448275862,0.362068965,0.214285714,0.023809523,0.41666667,0.26666667,0.31666667,0.0821382,321,446,767,"25097"
"Peyton Gray","TEX","AA",30,12,0.27777778,1.8,0.222222222,0.5,0.277777777,0.2,0,0.5,0.27777778,0.22222222,0.20111732,59,120,179,"25310"
"Matt Waldron","SDP","AA",28,6.1,0.38888889,1.2,0.421052631,0.315789473,0.263157894,0.2,0.2,0.57894737,0.31578947,0.10526316,0.11111111,45,63,108,"25550"
"Bryan Hoeing","SDP","AA",28,2,0.25,3,0,0.75,0.25,0,0,0.5,0,0.5,0.19047619,6,15,21,"26304"
"Gavin Collyer","TEX","AA",24,45.1,0.3047619,0.708333333,0.203883495,0.330097087,0.466019417,0.25,0.0625,0.38317757,0.26168224,0.35514019,0.12457143,330,545,875,"26349"
"Cody Laweryson","MIN","AA",27,18.2,0.39215686,1.857142857,0.215686274,0.509803921,0.274509803,0.357142857,0,0.35294118,0.11764706,0.52941176,0.14590747,84,197,281,"26429"
"Juan Burgos","SEA","AA",25,28,0.13235294,1.076923076,0.15625,0.4375,0.40625,0.153846153,0.038461538,0.41176471,0.23529412,0.35294118,0.10679612,140,272,412,"27271"
"Nick Davila","SEA","AA",26,50.2,0.29411765,1.952380952,0.178807947,0.543046357,0.278145695,0.095238095,0.047619047,0.43870968,0.21290323,0.3483871,0.11318408,293,511,804,"27741"
"Beck Way","KCR","AA",25,36.1,0.2962963,1.157894736,0.24074074,0.407407407,0.351851851,0.210526315,0.078947368,0.3963964,0.25225225,0.35135135,0.12842466,219,365,584,"27877"
"Jose Corniell","TEX","AA",22,20,0.11363636,1.055555555,0.139534883,0.441860465,0.418604651,0.222222222,0,0.38636364,0.20454545,0.40909091,0.11764706,86,186,272,"27984"
"Alimber Santa","HOU","AA",22,57,0.24444444,2.088235294,0.21641791,0.529850746,0.253731343,0.205882352,0.058823529,0.48175182,0.24087591,0.27737226,0.10648148,339,525,864,"28846"
"Bradgley Rodriguez","SDP","AA",21,22.1,0.2745098,1.533333333,0.224489795,0.469387755,0.306122448,0.266666666,0.066666666,0.57692308,0.21153846,0.21153846,0.17878788,107,223,330,"29107"
"Yilber Diaz","ARI","AA",24,14,0.3902439,0.9375,0.243902439,0.365853658,0.390243902,0.1875,0,0.48780488,0.26829268,0.24390244,0.09848485,120,144,264,"29271"
"Jackson Wolf","SDP","AA",26,25,0.24137931,1,0.213114754,0.393442622,0.393442622,0.333333333,0.125,0.33870968,0.25806452,0.40322581,0.1734104,98,248,346,"29832"
"Spencer Arrighetti","HOU","AA",25,6.1,0.22222222,0.875,0.166666666,0.388888888,0.444444444,0.25,0.125,0.42105263,0.26315789,0.31578947,0.1047619,37,68,105,"29921"
"Robby Ahlstrom","TEX","AA",26,7.2,0.3125,0.571428571,0.3125,0.25,0.4375,0.571428571,0,0.4375,0.25,0.3125,0.175,43,77,120,"30167"
"Pierson Ohl","MIN","AA",25,39,0.29,1.517241379,0.27,0.44,0.29,0.310344827,0.068965517,0.5,0.16666667,0.33333333,0.1607445,172,419,591,"30179"
"Mike Paredes","MIN","AA",24,103.2,0.24738676,0.854838709,0.198606271,0.369337979,0.432055749,0.209677419,0.064516129,0.42517007,0.24489796,0.32993197,0.11967419,576,1020,1596,"30187"
"David Morgan","SDP","AA",25,8.2,0.46153846,2,0.4375,0.375,0.1875,0,1,0.625,0.0625,0.3125,0.23664122,32,99,131,"31616"
"Kumar Rocker","TEX","AA",25,3,0.28571429,2,0.142857142,0.571428571,0.285714285,0,0,0.42857143,0.14285714,0.42857143,0.29411765,11,23,34,"31843"
"Connor Prielipp","MIN","AA",24,61.2,0.41071429,1.551020408,0.251497005,0.45508982,0.293413173,0.183673469,0.102040816,0.43859649,0.23976608,0.32163743,0.14922481,342,690,1032,"31857"
"Brycen Mautz","STL","AA",23,114.2,0.28621908,1.222222222,0.25170068,0.411564625,0.336734693,0.242424242,0.131313131,0.46801347,0.23232323,0.2996633,0.12787056,662,1254,1916,"31910"
"John Klein","MIN","AA",23,80.2,0.29906542,0.941860465,0.21226415,0.382075471,0.405660377,0.232558139,0.069767441,0.42342342,0.26576577,0.31081081,0.11371974,483,880,1363,"32155"
"Luis Morales","OAK","AA",22,42.1,0.26041667,1.184210526,0.144329896,0.463917525,0.391752577,0.210526315,0.078947368,0.5,0.20408163,0.29591837,0.13716814,272,406,678,"32227"
"Brandyn Garcia","SEA","AA",25,25,0.28813559,2.428571428,0.2,0.566666666,0.233333333,0.142857142,0.214285714,0.48387097,0.19354839,0.32258065,0.11777778,169,281,450,"33568"
"Kade Morris","OAK","AA",23,51.2,0.28571429,2.205882352,0.226950354,0.531914893,0.241134751,0.323529411,0.058823529,0.41549296,0.27464789,0.30985915,0.10090556,254,519,773,"33787"
"Philip Abner","ARI","AA",23,36.1,0.32608696,1.233333333,0.287234042,0.393617021,0.319148936,0.166666666,0.166666666,0.34375,0.21875,0.4375,0.13200723,178,375,553,"33821"
"Gage Jump","OAK","AA",22,81.2,0.29166667,1.333333333,0.225806451,0.442396313,0.331797235,0.152777777,0.083333333,0.3800905,0.25791855,0.36199095,0.11903012,497,864,1361,"35418"
"Tyler Baum","OAK","AA",27,21.1,0.32727273,1.277777777,0.280701754,0.403508771,0.315789473,0.166666666,0.111111111,0.45614035,0.24561404,0.29824561,0.14084507,128,227,355,"sa1054042"
"David Leal","OAK","AA",28,14.2,0.24324324,2.2,0.157894736,0.578947368,0.263157894,0,0.1,0.5,0.28947368,0.21052632,0.13671875,101,155,256,"sa1171029"
"Pedro Santos","OAK","AA",25,29,0.32894737,1.333333333,0.263157894,0.421052631,0.315789473,0.208333333,0.041666666,0.37662338,0.27272727,0.35064935,0.103125,298,342,640,"sa1171936"
"Gerardo Carrillo","TEX","AA",26,46.1,0.3,1.444444444,0.266666666,0.433333333,0.3,0.111111111,0.055555555,0.43442623,0.25409836,0.31147541,0.13297151,266,471,737,"sa3002790"
"Leonardo Taveras","STL","AA",26,24.2,0.36764706,0.8,0.228571428,0.342857142,0.428571428,0.233333333,0.066666666,0.44285714,0.24285714,0.31428571,0.13218391,203,319,522,"sa3002934"
"Angel Macuare","MIN","AA",25,21.2,0.30769231,0.6,0.294117647,0.264705882,0.44117647,0.2,0.133333333,0.30434783,0.30434783,0.39130435,0.10404624,124,222,346,"sa3003039"
"Robinson Ortiz","LAD","AA",25,21.1,0.25,2.181818181,0.204545454,0.545454545,0.25,0.181818181,0,0.36363636,0.31818182,0.31818182,0.12951807,121,211,332,"sa3004006"
"Dylan File","SEA","AA",29,125.1,0.30690537,1.454545454,0.240409207,0.450127877,0.309462915,0.165289256,0.074380165,0.4425,0.2825,0.275,0.1058038,654,1293,1947,"sa3004197"
"Anderson Bido","HOU","AA",26,66.1,0.24637681,1.097560975,0.184834123,0.426540284,0.388625592,0.219512195,0.146341463,0.48847926,0.22580645,0.28571429,0.08172635,403,686,1089,"sa3004204"
"Jorge Benitez","LAD","AA",26,46,0.23076923,1.155555555,0.163793103,0.448275862,0.387931034,0.244444444,0.044444444,0.39830508,0.27966102,0.3220339,0.07900943,378,470,848,"sa3004462"
"Brody Rodning","HOU","AA",29,24,0.44047619,1.0625,0.232558139,0.395348837,0.372093023,0.3125,0.09375,0.44827586,0.26436782,0.28735632,0.1059322,172,300,472,"sa3004591"
"Osvaldo Berrios","STL","AA",25,43.1,0.25663717,1.065217391,0.173913043,0.426086956,0.4,0.152173913,0.130434782,0.45378151,0.21008403,0.33613445,0.12929849,245,482,727,"sa3004702"
"Steven Jennings","TEX","AA",26,6.1,0.26315789,0.6,0.238095238,0.285714285,0.476190476,0.2,0.2,0.28571429,0.28571429,0.42857143,0.09558824,54,82,136,"sa3004812"
"Marlin Willis","KCR","AA",27,18.2,0.35185185,0.761904761,0.301886792,0.301886792,0.396226415,0.142857142,0.095238095,0.50877193,0.24561404,0.24561404,0.0923913,160,208,368,"sa3005116"
"Gabriel Yanez","MIN","AA",25,19.2,0.328125,2,0.262295081,0.491803278,0.245901639,0.066666666,0,0.453125,0.234375,0.3125,0.08270677,80,186,266,"sa3005332"
"Gerardo Gutierrez","ARI","AA",26,36.2,0.34234234,0.906976744,0.247706422,0.357798165,0.394495412,0.279069767,0.069767441,0.51327434,0.23893805,0.24778761,0.10569106,234,381,615,"sa3005379"
"Luis Angel Rodriguez","HOU","AA",25,41.1,0.28125,1.31707317,0.251968503,0.42519685,0.322834645,0.292682926,0.048780487,0.41984733,0.21374046,0.36641221,0.08510638,298,407,705,"sa3005435"
"Jhosmer Alvarez","ARI","AA",24,41.1,0.27826087,1.741935483,0.254385964,0.47368421,0.271929824,0.096774193,0.096774193,0.3559322,0.29661017,0.34745763,0.12108844,313,422,735,"sa3005437"
"Jesus Valdez","ARI","AA",27,1,0,0.5,0,0.333333333,0.666666666,0.5,0,0.66666667,0.33333333,0,0,2,3,5,"sa3005492"
"Cruz Noriega","KCR","AA",27,21,0.3559322,1.166666666,0.360655737,0.344262295,0.295081967,0.277777777,0.222222222,0.34920635,0.3015873,0.34920635,0.13672922,139,234,373,"sa3005702"
"Jose Geraldo","SDP","AA",26,48,0.31060606,0.957446808,0.297709923,0.34351145,0.358778625,0.212765957,0.085106382,0.41481481,0.25925926,0.32592593,0.13573701,400,543,943,"sa3006070"
"Michael Martinez","MIN","AA",25,39.2,0.22772277,0.571428571,0.222222222,0.282828282,0.494949494,0.285714285,0.040816326,0.41176471,0.24509804,0.34313725,0.14662757,281,401,682,"sa3006415"
"Kelvin Bautista","LAD","AA",25,47.1,0.34074074,1.7,0.217391304,0.492753623,0.289855072,0.175,0.125,0.44285714,0.28571429,0.27142857,0.09060773,401,504,905,"sa3006491"
"Jeisson Cabrera","LAD","AA",26,43.2,0.27722772,1.242424242,0.274509803,0.401960784,0.323529411,0.121212121,0.06060606,0.40776699,0.29126214,0.30097087,0.11257485,365,470,835,"sa3006501"
"Frainyer Chavez","TEX","AA",26,2,0.3,0.6,0.111111111,0.333333333,0.555555555,0.2,0,0.3,0.2,0.5,0,9,17,26,"sa3007019"
"Jake Higginbotham","SDP","AA",29,40.2,0.3125,0.868421052,0.260416666,0.34375,0.395833333,0.236842105,0.026315789,0.33333333,0.34343434,0.32323232,0.16183206,232,423,655,"sa3007590"
"Manuel Urias","HOU","AA",24,92,0.26714801,1.163265306,0.24822695,0.404255319,0.34751773,0.183673469,0.132653061,0.51557093,0.24567474,0.23875433,0.10641201,543,923,1466,"sa3007606"
"Anderson Paulino","KCR","AA",26,8.1,0.48387097,2.571428571,0.21875,0.5625,0.21875,0.142857142,0.285714285,0.48484848,0.21212121,0.3030303,0.09259259,59,103,162,"sa3007991"
"Julio Rodriguez","HOU","AA",25,4.1,0.14285714,6,0.142857142,0.857142857,0,0,0,0.42857143,0.42857143,0.14285714,0.15942029,32,37,69,"sa3007992"
"Gustavo Rodriguez","OAK","AA",24,6.1,0.30769231,2.666666666,0.083333333,0.666666666,0.25,0,0,0.30769231,0.46153846,0.23076923,0.1779661,44,74,118,"sa3008438"
"Jerming Rosario","LAD","AA",23,79,0.32227488,1.672413793,0.258373205,0.464114832,0.277511961,0.224137931,0.103448275,0.42592593,0.24074074,0.33333333,0.1241033,552,842,1394,"sa3008678"
"Christian Suarez","LAD","AA",24,64,0.27607362,2.243902439,0.179012345,0.567901234,0.253086419,0.170731707,0.073170731,0.47239264,0.26993865,0.25766871,0.1231441,459,686,1145,"sa3009222"
"Jonatan Bernal","ARI","AA",23,53.1,0.3255814,1.031746031,0.284916201,0.363128491,0.351955307,0.174603174,0.126984126,0.43333333,0.28333333,0.28333333,0.09929907,309,547,856,"sa3009271"
"Railin Perez","HOU","AA",23,15,0.34090909,1,0.288888888,0.355555555,0.355555555,0.125,0.0625,0.35555556,0.31111111,0.33333333,0.08554572,155,184,339,"sa3009622"
"Hancel Rincon","STL","AA",23,47.1,0.35245902,1.209302325,0.233870967,0.419354838,0.346774193,0.279069767,0.093023255,0.45238095,0.25396825,0.29365079,0.1446281,248,478,726,"sa3009629"
"Misael Tamarez","SDP","AA",25,10.1,0.18518519,0.428571428,0.23076923,0.23076923,0.538461538,0.214285714,0,0.34615385,0.26923077,0.38461538,0.13768116,34,104,138,"sa3009632"
"Wander Guante","OAK","AA",25,15,0.2195122,1.533333333,0.116279069,0.53488372,0.348837209,0.333333333,0.133333333,0.58139535,0.13953488,0.27906977,0.14901961,100,155,255,"sa3009851"
"Stephen Jones","SDP","AA",27,54.1,0.32214765,1.367346938,0.241830065,0.437908496,0.320261437,0.122448979,0.122448979,0.31410256,0.26282051,0.42307692,0.11542992,293,556,849,"sa3009935"
"Nathanael Heredia","STL","AA",24,28,0.23076923,1,0.164179104,0.417910447,0.417910447,0.214285714,0.107142857,0.52238806,0.13432836,0.34328358,0.09352518,241,315,556,"sa3009986"
"Florencio Serrano","TEX","AA",25,23.1,0.28947368,0.9375,0.215189873,0.379746835,0.405063291,0.28125,0.09375,0.41772152,0.2278481,0.35443038,0.10182768,132,251,383,"sa3010124"
"Fernando Sanchez","SDP","AA",24,11,0.34615385,2,0.28,0.48,0.24,0.333333333,0,0.34615385,0.11538462,0.53846154,0.11737089,81,132,213,"sa3010134"
"Nick Fraze","SEA","AA",27,31,0.33009709,1.342857142,0.211538461,0.451923076,0.336538461,0.314285714,0.085714285,0.44230769,0.21153846,0.34615385,0.07964602,227,338,565,"sa3010250"
"Avery Weems","TEX","AA",28,38,0.37614679,1.411764705,0.286956521,0.417391304,0.295652173,0.205882352,0.205882352,0.48695652,0.2173913,0.29565217,0.14483821,230,419,649,"sa3010256"
"Leon Hunter Jr.","SEA","AA",28,26.2,0.38235294,1,0.228571428,0.385714285,0.385714285,0.111111111,0.074074074,0.38571429,0.32857143,0.28571429,0.11089866,213,310,523,"sa3010260"
"Chase Chaney","MIN","AA",25,11.2,0.34090909,1.0625,0.266666666,0.377777777,0.355555555,0.3125,0.0625,0.28888889,0.33333333,0.37777778,0.07065217,65,119,184,"sa3010369"
"Yorlin Calderon","OAK","AA",23,62,0.26111111,1.508474576,0.2,0.481081081,0.318918918,0.186440677,0.186440677,0.53157895,0.20526316,0.26315789,0.09648241,378,617,995,"sa3010371"
"Ryan Shreve","STL","AA",27,5.1,0.4,3.25,0.32,0.52,0.16,0,0.25,0.53846154,0.15384615,0.30769231,0.07142857,40,58,98,"sa3010555"
"Ben Anderson","TEX","AA",27,79.1,0.31102362,1.271604938,0.284046692,0.40077821,0.315175097,0.209876543,0.086419753,0.4351145,0.2519084,0.3129771,0.08093385,495,790,1285,"sa3010560"
"Natanael Garabitos","KCR","AA",24,20,0.32758621,1.421052631,0.206896551,0.465517241,0.327586206,0.157894736,0.105263157,0.4,0.31666667,0.28333333,0.08037825,178,245,423,"sa3011099"
"Colin Peluse","OAK","AA",27,58,0.2969697,1.436363636,0.187878787,0.478787878,0.333333333,0.127272727,0.054545454,0.46428571,0.19047619,0.3452381,0.10789766,297,602,899,"sa3011126"
"Edgar Sanchez","OAK","AA",24,17.1,0.30952381,1.307692307,0.25,0.425,0.325,0.153846153,0,0.48780488,0.26829268,0.24390244,0.1047619,129,186,315,"sa3011131"
"Aidan Anderson","TEX","AA",28,8,0.27777778,1.4,0.333333333,0.388888888,0.277777777,0,0,0.5,0.33333333,0.16666667,0.1047619,31,74,105,"sa3011250"
"Jack Ralston","STL","AA",27,39.1,0.31818182,1.1875,0.222222222,0.422222222,0.355555555,0.28125,0.125,0.46153846,0.21978022,0.31868132,0.15080527,271,412,683,"sa3011296"
"Taylor Floyd","SEA","AA",27,57.2,0.33950617,1.396226415,0.23030303,0.448484848,0.321212121,0.301886792,0.150943396,0.4852071,0.26627219,0.24852071,0.16188525,343,633,976,"sa3011367"
"Matt Cronin","SEA","AA",27,8,0.22222222,1,0.058823529,0.470588235,0.470588235,0.125,0.125,0.26315789,0.42105263,0.31578947,0.0754717,57,102,159,"sa3011463"
"James Gonzalez","OAK","AA",24,78,0.35046729,1.347222222,0.231818181,0.44090909,0.327272727,0.263888888,0.083333333,0.45045045,0.22072072,0.32882883,0.13548884,497,802,1299,"sa3011609"
"Conor Grammes","ARI","AA",27,21.2,0.39393939,1.9375,0.276923076,0.476923076,0.246153846,0.3125,0.0625,0.43939394,0.18181818,0.37878788,0.09589041,247,264,511,"sa3011651"
"Avery Short","ARI","AA",24,98,0.26440678,0.983739837,0.197368421,0.398026315,0.404605263,0.203252032,0.105691056,0.43278689,0.24918033,0.31803279,0.08059516,614,999,1613,"sa3011712"
"Christian Chamberlain","KCR","AA",25,43,0.26213592,0.708333333,0.188118811,0.336633663,0.475247524,0.229166666,0,0.33980583,0.31067961,0.34951456,0.12234707,344,457,801,"sa3014486"
"Tekoah Roby","STL","AA",23,47,0.27272727,1.371428571,0.258928571,0.428571428,0.3125,0.2,0.114285714,0.44247788,0.27433628,0.28318584,0.1547619,229,443,672,"sa3014519"
"Alex Santos II","HOU","AA",23,29.1,0.28125,0.857142857,0.2,0.369230769,0.43076923,0.178571428,0.107142857,0.3880597,0.31343284,0.29850746,0.13916501,198,305,503,"sa3014684"
"Stevie Emanuels","OAK","AA",26,53.1,0.32835821,0.888888888,0.227272727,0.363636363,0.409090909,0.222222222,0,0.43283582,0.23880597,0.32835821,0.15893386,401,612,1013,"sa3014698"
"Tink Hence","STL","AA",22,10.2,0.23809524,0.818181818,0.09090909,0.409090909,0.5,0.09090909,0.09090909,0.36363636,0.36363636,0.27272727,0.15,75,105,180,"sa3014709"
"Cesar Gomez","ARI","AA",26,36,0.28301887,1.257142857,0.261682242,0.411214953,0.327102803,0.228571428,0.114285714,0.37272727,0.23636364,0.39090909,0.10693069,174,331,505,"sa3014799"
"Shohei Tomioka","OAK","AA",29,42,0.29464286,2.185185185,0.225225225,0.531531531,0.243243243,0.148148148,0.037037037,0.44247788,0.26548673,0.2920354,0.08970976,299,459,758,"sa3014808"
"Edwin Nunez","STL","AA",23,27.1,0.34848485,1.111111111,0.161764705,0.44117647,0.397058823,0.333333333,0.111111111,0.4,0.3,0.3,0.10582011,280,287,567,"sa3014813"
"Carter Loewen","SDP","AA",26,22.2,0.15686275,1.388888888,0.188679245,0.471698113,0.339622641,0.111111111,0.111111111,0.39622642,0.28301887,0.32075472,0.12101911,103,211,314,"sa3014844"
"Cole Percival","MIN","AA",26,18,0.28571429,1.923076923,0.208333333,0.520833333,0.270833333,0.307692307,0.076923076,0.40816327,0.2244898,0.36734694,0.11149826,110,177,287,"sa3014919"
"Jimmy Endersby","ARI","AA",27,35.2,0.36036036,1.666666666,0.279279279,0.45045045,0.27027027,0.433333333,0.066666666,0.47321429,0.24107143,0.28571429,0.12264151,181,349,530,"sa3014921"
"Nick Krauth","TEX","AA",25,26,0.35294118,1.407407407,0.261363636,0.431818181,0.306818181,0.148148148,0.148148148,0.50561798,0.21348315,0.28089888,0.10091743,165,271,436,"sa3015006"
"Adam Seminaris","SEA","AA",26,125.1,0.30645161,1.764705882,0.233695652,0.489130434,0.277173913,0.205882352,0.019607843,0.47989276,0.21179625,0.30831099,0.09469303,722,1200,1922,"sa3015010"
"Nick Raposo","SEA","AA",27,1,0.25,3,0.2,0.6,0.2,0,1,0.4,0.4,0.2,0.07142857,3,11,14,"sa3015018"
"Alejandro Hidalgo","MIN","AA",22,21.2,0.34848485,1.045454545,0.357142857,0.328571428,0.314285714,0.181818181,0.272727272,0.375,0.23611111,0.38888889,0.12048193,159,256,415,"sa3015151"
"Emiliano Teodo","TEX","AA",24,9.2,0.24,0.916666666,0.08,0.44,0.48,0.166666666,0,0.48,0.28,0.24,0.10377358,105,107,212,"sa3015158"
"Victor Lizarraga","SDP","AA",21,91.1,0.32830189,1,0.261992619,0.36900369,0.36900369,0.24,0.1,0.44525547,0.26277372,0.2919708,0.10940381,633,994,1627,"sa3015220"
"Aaron Rozek","MIN","AA",29,79,0.32718894,1.024390243,0.248868778,0.380090497,0.371040723,0.207317073,0.109756097,0.37946429,0.26339286,0.35714286,0.11568938,448,814,1262,"sa3015224"
"Jean Walters","ARI","AA",23,1,0,0,0,0,1,1,0,0,0.5,0.5,0.11111111,2,7,9,"sa3015236"
"Josh Stephan","TEX","AA",23,104,0.30599369,1.223214285,0.236196319,0.420245398,0.343558282,0.178571428,0.133928571,0.49096386,0.22891566,0.28012048,0.1119951,543,1091,1634,"sa3015286"
"Jose Gonzalez","TEX","AA",23,29,0.30337079,0.682926829,0.21590909,0.318181818,0.46590909,0.170731707,0,0.45555556,0.3,0.24444444,0.13701923,132,284,416,"sa3015415"
"Jose Rodriguez","LAD","AA",23,12,0.48148148,1.625,0.25,0.464285714,0.285714285,0,0.125,0.64285714,0.21428571,0.14285714,0.1787234,89,146,235,"sa3015437"
"Roque Gutierrez","LAD","AA",22,55,0.35151515,1.388888888,0.232142857,0.446428571,0.321428571,0.277777777,0.166666666,0.54913295,0.23699422,0.21387283,0.12263099,337,560,897,"sa3015440"
"Kelvin Ramirez","LAD","AA",24,48,0.26890756,1.121951219,0.25,0.396551724,0.353448275,0.219512195,0.024390243,0.3697479,0.31932773,0.31092437,0.11027027,400,525,925,"sa3015492"
"Miguel Mendez","SDP","AA",22,22.1,0.34615385,0.833333333,0.2,0.363636363,0.436363636,0.166666666,0.166666666,0.44642857,0.33928571,0.21428571,0.1487965,180,277,457,"sa3015506"
"Winston Santos","TEX","AA",23,13.2,0.52777778,1.3,0.361111111,0.361111111,0.277777777,0.2,0,0.61111111,0.16666667,0.22222222,0.15769231,90,170,260,"sa3015952"
"Mauricio Veliz","KCR","AA",22,7.1,0.10526316,1.714285714,0.05,0.6,0.35,0,0.142857142,0.45,0.15,0.4,0.12396694,55,66,121,"sa3015959"
"John Stankiewicz","MIN","AA",26,48.1,0.28467153,0.864406779,0.20289855,0.369565217,0.427536231,0.254237288,0.06779661,0.34042553,0.35460993,0.30496454,0.11693057,320,501,821,"sa3016001"
"Randel Clemente","STL","AA",23,14,0.24137931,2,0.1,0.6,0.3,0.222222222,0.111111111,0.4,0.3,0.3,0.13013699,131,161,292,"sa3016003"
"Luis Gutierrez","SDP","AA",21,5,0.16666667,7,0.333333333,0.583333333,0.083333333,1,0,0.58333333,0.16666667,0.25,0.10144928,25,44,69,"sa3016469"
"Bryan Magdaleno","TEX","AA",24,35.2,0.35164835,2.47368421,0.258426966,0.528089887,0.213483146,0.263157894,0,0.34065934,0.23076923,0.42857143,0.09923664,367,419,786,"sa3016478"
"Henry Baez","OAK","AA",22,109,0.26297578,2.126760563,0.226480836,0.526132404,0.247386759,0.197183098,0.042253521,0.39310345,0.23448276,0.37241379,0.10059172,614,1076,1690,"sa3016584"
"Leandro Lopez","TEX","AA",23,35.2,0.27160494,1.387096774,0.119047619,0.511904761,0.369047619,0.225806451,0.096774193,0.4047619,0.26190476,0.33333333,0.1454219,205,352,557,"sa3016748"
"Oscar Rayo","KCR","AA",23,87.2,0.28,1.356321839,0.192913385,0.464566929,0.342519685,0.275862068,0.08045977,0.42248062,0.27131783,0.30620155,0.10059613,486,856,1342,"sa3016749"
"Andrew Moore","SDP","AA",25,36.1,0.3164557,1.833333333,0.354430379,0.417721518,0.227848101,0.111111111,0.111111111,0.37037037,0.30864198,0.32098765,0.11925466,337,468,805,"sa3016795"
