Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
"Sandy Gaston","LAA","A+",23,5,1,4.320000659179788,38,0,0,0,1,0,3,66.2,293,58,34,32,4,42,1,3,8,2,86,"sa3011136"
"Josh Wolf","SFG","A+",24,5,3,4.7368421052631575,29,9,0,0,1,1,3,57,279,46,32,30,5,57,0,7,9,0,67,"sa3011638"
"Gabriel Sosa","SEA","A+",24,2,1,2.900826812091772,42,0,0,0,9,1,0,40.1,172,25,14,13,4,27,0,3,10,0,50,"sa3011682"
"Montana Semmel","LAA","A+",23,1,0,4.655170882925203,6,0,0,0,0,0,0,9.2,47,7,6,5,0,9,0,3,0,0,13,"sa3011751"
"Ben Hernandez","SEA","A+",23,4,2,3.457316751497152,37,0,0,0,0,2,9,54.2,244,46,31,21,2,29,0,11,5,0,49,"sa3014541"
"Liam Norris","ARI","A+",23,1,1,8.666666666666666,22,0,0,0,0,0,0,27,155,23,32,26,6,50,0,2,5,0,47,"sa3014543"
"Esmerlin Vinicio","SFG","A+",22,2,2,6.144828232845778,29,5,0,0,1,1,4,48.1,238,53,34,33,3,42,0,5,10,1,55,"sa3014708"
"A.J. Block","LAA","A+",27,0,3,1.8202245240560249,21,0,0,0,10,3,0,29.2,124,25,11,6,2,10,1,0,1,0,39,"sa3014916"
"Taylor Dollard","SEA","A+",26,3,3,3.9036148166532234,13,12,0,0,0,0,0,55.1,241,59,29,24,11,13,0,7,1,0,37,"sa3014982"
"Leonard Garcia","LAA","A+",21,5,3,4.2827590713773604,32,0,0,0,1,4,7,48.1,208,39,26,23,8,22,0,4,1,2,65,"sa3015156"
"Juan Corniel","ARI","A+",22,0,0,18,1,0,0,0,0,0,0,1,6,1,2,2,0,2,0,0,0,1,1,"sa3015169"
"Manuel Mercedes","SFG","A+",22,0,0,0,5,0,0,0,0,0,0,7.1,26,2,0,0,0,3,0,0,0,0,8,"sa3015214"
"Jean Walters","ARI","A+",23,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,"sa3015236"
"Alberto Pacheco","COL","A+",22,7,9,6.530973451327434,29,21,0,0,0,1,0,113,524,134,88,82,16,58,1,14,5,2,89,"sa3015421"
"Junior Flores","SFG","A+",23,0,0,0,2,0,0,0,1,0,0,2,7,0,1,0,0,1,0,0,0,0,3,"sa3015479"
"Johan Simon","TOR","A+",23,1,0,3.2586212254592017,7,0,0,0,1,0,0,19.1,82,16,8,7,1,8,0,0,3,4,18,"sa3015481"
"Lorenzo Encarnacion","ARI","A+",23,0,4,13.224492369767086,7,4,0,0,0,1,0,16.1,91,29,24,24,4,13,1,2,5,0,16,"sa3015498"
"Brayan Palencia","SFG","A+",22,5,2,4.344827586206897,30,5,0,0,1,2,3,58,237,53,30,28,8,14,0,3,1,0,41,"sa3016011"
"Jordy Vargas","COL","A+",21,0,4,7.838708471681461,10,10,0,0,0,0,0,20.2,110,21,23,18,4,21,0,4,4,1,28,"sa3016052"
"Ricardo Yan","ARI","A+",22,3,3,5.221698864875486,32,3,0,0,1,0,3,70.2,327,56,43,41,5,55,2,16,10,2,71,"sa3016056"
"Keythel Key","LAA","A+",21,5,8,5.13,27,17,0,0,0,2,1,100,462,98,65,57,12,61,0,13,4,5,112,"sa3016282"
"Yendy Gomez","LAA","A+",21,0,2,10.565213010533785,5,0,0,0,0,0,0,7.2,42,14,10,9,0,4,0,0,0,0,5,"sa3016287"
"Jose Geraldo","SEA","A+",25,0,2,5.661289451769944,15,0,0,0,1,2,2,20.2,90,16,20,13,6,9,0,1,0,1,22,"sa3016295"
"Jose Ramos","SFG","A+",22,0,0,53.99972802537572,1,0,0,0,0,0,0,0.2,8,3,4,4,0,2,0,1,0,0,0,"sa3016541"
"Pedro Da Costa Lemos","SEA","A+",22,1,1,3,10,0,0,0,0,0,1,18,77,16,7,6,1,6,0,0,1,0,18,"sa3016781"
"Yondrei Rojas","TOR","A+",22,0,1,1.901408195306456,19,0,0,0,4,1,6,23.2,94,17,5,5,1,6,0,0,2,0,36,"sa3016783"
"Colin Davis","SEA","A+",26,0,0,32.399935884602584,1,0,0,0,0,0,0,1.2,11,4,6,6,2,0,0,2,0,0,0,"sa3016806"
"Jake Smith","LAA","A+",25,3,3,4.5,29,0,0,0,5,0,5,42,187,31,22,21,5,32,0,6,6,0,49,"sa3017258"
"Ryan Costeiu","LAA","A+",24,7,7,5.07324890071105,21,19,0,0,0,0,0,104.2,455,102,62,59,12,44,0,5,6,0,113,"sa3017260"
"Ian Villers","SFG","A+",24,2,1,1.875,15,0,0,0,0,1,2,24,99,21,6,5,1,8,0,0,4,0,25,"sa3017303"
"William Fleming","SEA","A+",26,0,2,8.790699624061501,7,4,0,0,0,0,0,14.1,81,29,22,14,2,7,0,0,1,1,12,"sa3017314"
"Nick Zwack","SFG","A+",26,0,1,6.893615622496986,4,4,0,0,0,0,0,15.2,68,17,12,12,5,5,0,1,0,0,12,"sa3017867"
"Luke Taggart","COL","A+",27,0,2,6.63934530029067,19,0,0,0,1,2,1,20.1,88,20,17,15,2,8,0,1,0,1,22,"sa3017932"
"Jorge Marcheco","LAA","A+",22,5,6,4.441558441558442,25,10,0,0,0,1,2,77,318,66,38,38,13,22,0,5,3,0,77,"sa3018025"
"Jordan Jackson","SEA","A+",26,1,0,6.857142857142857,31,0,0,0,0,0,4,42,200,53,36,32,7,22,0,3,3,0,35,"sa3018172"
"Modeifi Marte","ARI","A+",22,0,0,27,1,0,0,0,0,0,0,1,9,3,3,3,0,3,0,0,0,1,0,"sa3018445"
"Fernando Perez","TOR","A+",21,6,4,3.0530036981807047,20,20,0,0,0,0,0,94.1,386,87,37,32,6,19,0,3,4,2,84,"sa3018826"
"Irv Carter","TOR","A+",22,6,4,5.6685087651634225,27,0,0,0,1,2,3,60.1,273,70,42,38,12,20,0,5,4,1,62,"sa3019239"
"Cesar Perdomo","SFG","A+",23,8,6,3.9581153413509087,26,26,0,0,0,0,0,127.1,538,120,61,56,13,38,0,4,3,1,118,"sa3019248"
"Carlos Espinosa","LAA","A+",23,2,3,5.043955621073325,34,5,0,0,2,3,4,60.2,271,58,37,34,7,27,1,3,7,0,81,"sa3019549"
"Curtis Washington Jr.","SEA","A+",25,0,0,0,1,0,0,0,0,0,0,0.1,3,0,0,0,0,2,0,0,0,0,0,"sa3019803"
"Dylan Phillips","LAA","A+",26,2,3,3.3488372093023258,31,0,0,0,8,1,2,43,180,35,18,16,5,18,1,3,3,0,37,"sa3019862"
"Alexis Liebano","ARI","A+",22,2,0,9.580643687610674,20,0,0,0,0,0,1,20.2,108,36,23,22,6,16,0,1,3,1,17,"sa3019885"
"Adrian Rodriguez","ARI","A+",21,0,0,0,2,0,0,0,0,0,0,1.1,7,3,0,0,0,1,0,0,0,0,0,"sa3019899"
"Roman Phansalkar","LAA","A+",27,0,0,1.0188677411947176,12,0,0,0,1,1,1,17.2,74,14,2,2,0,5,0,4,0,0,21,"sa3019949"
"Max Gieg","LAA","A+",24,2,2,4.872181010102123,28,2,0,0,2,1,3,44.1,212,33,25,24,3,37,0,8,8,0,64,"sa3019954"
"Liam Simon","SFG","A+",24,3,4,10.799998712539827,29,0,0,0,0,4,3,26.2,140,22,35,32,1,38,0,2,6,0,28,"sa3020256"
"Juanmi Vasquez","TOR","A+",21,0,0,6.3,5,0,0,0,2,1,0,10,46,9,7,7,1,7,0,0,0,0,15,"sa3020344"
"Tyler Vogel","SFG","A+",24,6,1,2.8306455096146994,25,0,0,0,3,0,0,41.1,182,38,20,13,3,21,0,3,4,1,47,"sa3020406"
"Austin Becker","COL","A+",25,0,2,3.9036140093040457,19,0,0,0,0,0,1,27.2,130,28,13,12,4,17,0,2,1,0,32,"sa3020465"
"Eli Saul","ARI","A+",23,1,3,3.2282605349229176,24,1,0,0,1,1,3,30.2,141,26,14,11,3,21,1,3,3,0,31,"sa3020471"
"Davison Palermo","COL","A+",25,4,2,3.056603773584906,35,0,0,0,4,2,6,53,216,40,20,18,7,18,0,1,3,1,65,"sa3020480"
"Stefan Raeth","SEA","A+",24,4,2,2.05932230019292,31,0,0,0,5,5,4,39.1,148,24,11,9,6,7,0,3,0,0,44,"sa3020487"
"Michael Prosecky","COL","A+",24,7,5,3.8571432996641803,18,18,0,0,0,0,0,88.2,384,71,43,38,10,41,1,10,3,1,93,"sa3020526"
"Braxton Hyde","COL","A+",24,2,4,5.313253012048193,32,11,1,0,0,1,2,83,375,100,58,49,12,41,1,0,5,0,68,"sa3020612"
"Allan Saathoff","SEA","A+",25,1,1,7.758620689655173,23,0,0,0,0,0,3,29,141,31,28,25,5,24,0,3,2,1,26,"sa3020711"
"Marques Johnson","SFG","A+",24,1,1,2.076923076923077,17,0,0,0,3,1,3,26,101,14,6,6,1,14,0,0,6,0,33,"sa3020741"
"Daniel Blair","SFG","A+",26,0,1,7.714285714285714,6,0,0,0,0,1,0,7,39,9,6,6,0,10,0,0,2,0,5,"sa3020744"
"Kevin Miranda","TOR","A+",26,3,4,7.573171612480397,9,6,0,0,0,0,1,27.1,126,33,24,23,5,11,0,4,2,0,23,"sa3020757"
"Shaddon Peavyhouse","SEA","A+",26,2,4,6.166666666666667,28,3,0,0,0,2,3,54,245,54,38,37,10,28,0,6,9,1,40,"sa3020802"
"Chris McElvain","TOR","A+",24,0,4,4.086486149433351,16,16,0,0,0,0,0,61.2,276,73,35,28,5,21,0,2,6,0,51,"sa3020806"
"Tyler Cleveland","SEA","A+",25,0,0,0.8617022150833267,23,0,0,0,2,1,10,31.1,117,11,5,3,0,9,0,5,1,0,37,"sa3020840"
"Jake Madden","COL","A+",23,0,0,0,2,0,0,0,0,0,0,3.2,14,2,0,0,0,2,0,0,0,0,4,"sa3020866"
"Marcelo Perez","SEA","A+",25,4,2,2.0377361423904334,8,8,0,0,0,0,0,35.1,134,28,8,8,3,5,0,2,0,0,34,"sa3020889"
"Logan Clayton","ARI","A+",25,0,3,6.151899476823864,7,6,0,0,0,0,0,26.1,125,33,19,18,1,13,0,4,3,0,17,"sa3020890"
"Pat Gallagher","TOR","A+",25,3,0,1.1344536360471535,20,1,0,0,0,2,4,39.2,157,22,11,5,0,17,0,0,5,0,46,"sa3020938"
"C.J. Widger","SFG","A+",26,1,1,7.8157904544366605,24,0,0,0,1,3,2,25.1,121,20,22,22,5,19,0,9,1,0,29,"sa3020960"
"Wilkin Paredes","ARI","A+",21,3,2,3.6346148513478718,7,7,0,0,0,0,0,34.2,146,34,16,14,4,11,0,1,3,3,25,"sa3020998"
"Francis Texido","LAA","A+",20,0,1,4.050000965595475,7,0,0,0,0,0,1,13.1,58,14,6,6,1,6,0,0,3,0,11,"sa3021028"
"Jose Zerpa","SEA","A+",20,0,0,5.684213379414899,4,0,0,0,0,0,0,6.1,24,4,4,4,0,2,0,0,1,0,3,"sa3021037"
"Yeferson Vargas","LAA","A+",20,1,2,6.263999235351656,10,10,0,0,0,0,0,41.2,187,44,30,29,2,23,0,2,5,1,38,"sa3021044"
"Yordin Chalas","ARI","A+",21,2,4,5.538461538461538,21,17,0,0,0,0,1,65,295,70,45,40,2,30,0,3,5,1,63,"sa3021508"
"Ubert Mejias","SFG","A+",24,0,0,0,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,"sa3021562"
"Gage Stanifer","TOR","A+",21,4,5,3.1973684210526314,18,14,0,0,2,0,0,76,315,56,29,27,2,37,0,2,6,1,115,"sa3021731"
"Jorge Minyety","ARI","A+",22,3,0,10.285714285714286,20,0,0,0,0,0,2,28,141,25,33,32,1,28,0,10,4,0,17,"sa3021752"
"Junior Sanchez","ARI","A+",19,2,2,2.5851066452499802,7,7,0,0,0,0,0,31.1,127,21,10,9,2,15,0,1,2,2,24,"sa3022009"
"Ashton Izzi","SEA","A+",21,3,6,4.8000001220703155,18,18,0,0,0,0,0,75,334,80,48,40,11,28,0,3,7,2,80,"sa3022230"
"Joangel Gonzalez","ARI","A+",20,3,3,7.1181808307743655,27,0,0,0,1,1,4,36.2,171,45,37,29,3,17,1,3,12,0,36,"sa3022242"
"Nicolas Herold","SFG","A+",26,0,3,8.790699624061501,15,0,0,0,3,0,0,14.1,68,16,16,14,2,8,0,3,3,0,21,"sa3022289"
"Peter Burns","LAA","A+",25,0,0,13.500033393584838,2,0,0,0,0,0,0,1.1,12,5,2,2,0,3,0,0,0,0,0,"sa3022424"
"Caleb Pendleton","LAA","A+",23,1,0,13.5,1,0,0,0,0,0,0,2,10,3,4,3,0,2,0,1,0,0,0,"sa3022483"
"Cody Tucker","SFG","A+",26,1,0,13.499993562701434,5,1,0,0,0,1,0,6.2,38,10,10,10,3,7,0,1,0,0,8,"sa3022524"
"Tommy Kane","SFG","A+",23,0,1,11.117640821994993,6,0,0,0,0,0,1,5.2,29,5,8,7,0,6,0,1,2,0,7,"sa3022525"
"Bryson Hammer","COL","A+",23,5,2,4.542055427044246,30,0,0,0,2,1,5,35.2,167,33,22,18,2,22,0,6,2,2,36,"sa3022664"
"Carlos Rey","ARI","A+",23,1,5,3.3750003218651123,43,0,0,0,6,5,7,53.1,239,39,25,20,1,39,0,6,9,1,69,"sa3022732"
"Hayden Durke","ARI","A+",23,3,0,0.8852460400387561,15,0,0,0,5,0,1,20.1,75,3,2,2,0,11,1,2,0,0,36,"sa3022733"
"Casey Anderson","ARI","A+",24,3,9,6.67741935483871,15,12,0,0,0,1,0,62,287,66,50,46,4,37,0,6,6,0,61,"sa3022742"
"Jake Fitzgibbons","ARI","A+",23,0,0,3,12,0,0,0,0,0,1,18,78,12,7,6,1,14,0,2,3,0,17,"sa3022796"
"Josh Bostick","SFG","A+",23,9,6,3.7058823529411766,24,23,0,0,0,0,0,119,493,97,54,49,21,39,0,8,8,1,139,"sa3022857"
"JJ Sanchez","TOR","A+",25,0,5,3.27857107123554,35,0,0,0,3,2,3,46.2,218,41,26,17,5,32,0,6,5,0,46,"sa3022861"
"Chris Clark","LAA","A+",23,1,2,2.8672562499924044,7,5,0,0,0,0,0,37.2,158,34,15,12,3,11,0,3,4,1,39,"sa3022874"
"Nate LaRue","TOR","A+",23,0,1,5.4,3,0,0,0,0,0,2,5,21,5,3,3,1,1,0,1,1,0,5,"sa3022883"
"Bo Bonds","TOR","A+",24,2,1,3.342857142857143,28,1,0,0,4,1,0,35,142,23,13,13,3,13,0,1,4,0,35,"sa3022938"
"Nick Payero","SEA","A+",25,5,7,4.611801460777968,23,16,0,0,0,0,0,107.1,460,105,58,55,18,48,0,3,1,0,99,"sa3022956"
"Ryan Hawks","SEA","A+",24,10,6,3.790831111299405,22,21,0,0,0,0,0,116.1,475,113,53,49,13,34,0,2,2,1,86,"sa3022999"
"Stu Flesland III","COL","A+",24,2,3,3.9650351765791445,30,10,0,0,0,1,1,95.1,386,83,43,42,14,25,0,8,2,1,83,"sa3023000"
"Cade Denton","COL","A+",23,3,5,3.730262783425704,42,0,0,0,7,3,5,50.2,224,51,25,21,8,20,3,7,4,0,63,"sa3023047"
"Isaiah Coupet","COL","A+",22,0,1,4.655170882925203,3,0,0,0,0,1,0,9.2,44,8,7,5,1,8,0,1,1,0,11,"sa3023156"
"Logan Britt","LAA","A+",24,4,1,6.381817296556328,19,1,0,0,0,1,2,36.2,175,41,26,26,8,23,0,1,8,0,38,"sa3023170"
"Cale Lansville","SFG","A+",22,0,1,9,5,5,0,0,0,0,0,18,93,28,18,18,3,11,0,1,0,0,14,"sa3023176"
"Connor O'Halloran","TOR","A+",22,0,1,2.6999987125402867,2,2,0,0,0,0,0,6.2,27,5,2,2,0,2,0,1,0,0,7,"sa3023219"
"Hunter Mann","COL","A+",23,2,5,6.612244897959184,38,0,0,0,0,2,6,49,230,46,40,36,6,38,1,7,5,0,55,"sa3023231"
"Chay Yeager","TOR","A+",22,4,2,1.7663548882949847,25,0,0,0,4,2,3,35.2,135,15,8,7,1,13,0,2,3,2,43,"sa3023254"
"Aaron Munson","TOR","A+",23,3,2,2.8125,30,0,0,0,3,4,3,48,205,40,17,15,0,18,0,1,1,0,40,"sa3023257"
"Shane Rademacher","SFG","A+",24,6,5,2.597938144329897,18,16,0,0,0,1,0,97,384,80,33,28,13,15,0,0,3,0,71,"sa3023258"
"Juaron Watts-Brown","TOR","A+",23,0,3,3.6160719212221313,8,8,0,0,0,0,0,37.1,156,32,15,15,2,12,0,2,3,0,62,"sa3023352"
"Austin Strickland","SFG","A+",23,8,2,4.45054907741764,36,1,0,0,5,2,3,60.2,256,45,32,30,6,30,0,7,5,1,65,"sa3023380"
"Dylan Carmouche","SFG","A+",23,7,0,2.842105678153981,13,13,0,0,0,0,0,69.2,279,61,23,22,7,19,0,3,2,0,63,"sa3023412"
"Jesse Wainscott","SEA","A+",25,0,1,9.12675933747099,17,0,0,0,0,0,0,23.2,127,27,24,24,4,26,0,4,2,0,19,"sa3023415"
"Kai Peterson","TOR","A+",22,3,1,2.7421871731058154,29,0,0,0,1,2,1,42.2,181,30,17,13,3,22,0,8,3,1,48,"sa3023453"
"Sam Knowlton","ARI","A+",25,2,3,5.050360266635842,47,0,0,0,9,2,4,46.1,217,28,28,26,0,47,2,12,15,0,57,"sa3023467"
"Josh Grosz","COL","A+",22,1,6,5.869565996195386,7,7,0,0,0,0,0,38.1,174,42,25,25,9,20,0,3,0,0,41,"sa3023478"
"Elijah Dale","SEA","A+",24,1,2,5.516129032258065,24,0,0,0,1,3,5,31,138,19,19,19,5,24,0,8,6,0,33,"sa3023501"
"Grant Rogers","TOR","A+",24,3,1,1.8151258176754457,8,8,0,0,0,0,0,39.2,171,32,11,8,1,18,0,3,5,0,39,"sa3023522"
"Nate Savino","ARI","A+",23,4,0,1.40625,17,0,0,0,0,0,3,32,129,24,6,5,0,11,1,1,0,0,31,"sa3023565"
"Daniel Nunez","ARI","A+",22,5,5,6.576923076923077,24,15,0,0,0,0,1,78,364,95,63,57,12,32,1,5,9,1,57,"sa3023597"
"Ryan Vanderhei","SFG","A+",24,3,5,4.333333333333333,35,0,0,0,2,2,4,54,243,51,32,26,5,32,0,3,6,0,46,"sa3023671"
"Silvano Hechavarria","TOR","A+",22,3,0,3.2238810559003825,4,4,0,0,0,0,0,22.1,92,19,8,8,1,8,0,0,0,0,19,"sa3024856"
"Elijah Pleasants","SFG","A+",25,0,1,13.135138520714662,12,0,0,0,0,0,0,12.1,77,12,19,18,0,23,0,5,6,0,12,"sa3024979"
"Grayson Hitt","ARI","A+",23,0,1,5.06250301748694,3,0,0,0,0,0,0,5.1,26,3,6,3,0,7,1,2,1,0,5,"sa3025020"
"Nate Garkow","TOR","A+",27,1,0,7.559998558044708,10,0,0,0,2,0,0,16.2,82,17,14,14,2,14,0,1,0,0,32,"sa3025043"
"Bridger Holmes","LAA","A+",22,1,0,10.340423433745478,13,0,0,0,0,1,1,15.2,80,15,19,18,3,11,0,9,2,0,22,"sa3025189"
"Teddy McGraw","SEA","A+",23,0,3,3.2586212254592017,9,8,0,0,0,0,0,19.1,83,24,7,7,1,4,0,0,0,0,24,"sa3025220"
"Fidel Ulloa","COL","A+",22,2,1,1.0588235294117647,13,0,0,0,5,1,1,17,68,12,4,2,1,5,2,2,0,1,23,"sa3025235"
"Evan Truitt","SEA","A+",22,5,8,4.576271423146984,22,19,0,0,0,0,0,98.1,433,100,54,50,16,46,0,11,4,2,72,"sa3025236"
"Ben McLaughlin","ARI","A+",23,0,0,0,3,0,0,0,0,0,0,3.2,14,1,0,0,0,1,0,0,0,0,1,"sa3025256"
"Hunter Cranton","SEA","A+",24,2,0,1.125,8,0,0,0,3,0,0,8,30,4,1,1,0,3,0,0,0,0,11,"sa3025298"
"Colby Holcombe","TOR","A+",22,1,2,9,9,0,0,0,0,1,1,10,53,10,10,10,1,12,0,3,2,0,14,"sa3025302"
"Colby Martin","TOR","A+",24,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,"sa3025304"
"Najer Victor","LAA","A+",23,0,1,4.354838039823034,16,0,0,0,4,1,0,20.2,90,16,12,10,2,10,0,0,5,0,33,"sa3025330"
"Konner Eaton","COL","A+",22,5,8,3.5604397096923037,23,23,0,0,0,0,0,121.1,512,109,52,48,13,42,1,11,2,3,125,"sa3025350"
"Victor Morales","ARI","A+",23,1,1,4.0135129962723965,16,0,0,0,0,0,0,24.2,105,24,11,11,3,9,1,1,1,0,17,"sa3025376"
"Luke Craig","ARI","A+",23,1,0,0,6,0,0,0,2,0,0,5.2,24,3,0,0,0,3,0,1,0,0,9,"sa3025433"
"Cameron Pferrer","SFG","A+",26,0,0,2.1976741748993702,23,0,0,0,6,0,3,28.2,107,13,8,7,4,10,0,2,2,0,27,"sa3025489"
"Mason Marriott","ARI","A+",22,1,0,2.2881352233668144,4,4,0,0,0,0,0,19.2,77,13,5,5,0,8,0,0,2,1,25,"sa3025505"
"Rocco Reid","ARI","A+",22,1,0,3.2142857142857144,21,0,0,0,0,0,5,28,127,26,13,10,3,18,0,3,2,2,24,"sa3025546"
"Jonathan Todd","TOR","A+",23,5,2,4.764706416938604,32,0,0,0,1,3,0,45.1,199,42,25,24,8,20,0,3,7,1,59,"sa3025575"
"Hunter Omlid","COL","A+",25,8,3,5.342246425220382,29,0,0,0,0,1,1,62.1,285,62,41,37,7,31,0,11,3,1,69,"sa3025589"
"Charlie Beilenson","SEA","A+",25,2,1,3.9705882352941178,20,0,0,0,3,4,6,34,136,28,17,15,6,8,0,1,3,0,48,"sa3025590"
"Brock Moore","SEA","A+",25,1,2,9.642855500688638,25,0,0,0,0,1,2,18.2,105,18,23,20,2,28,0,4,11,0,26,"sa3025654"
"Kyle Ayers","ARI","A+",22,0,0,4.909086333822937,2,0,0,0,0,0,1,3.2,16,3,2,2,0,2,0,0,1,0,5,"sa3026337"
"Dawson Brown","ARI","A+",24,1,0,3.4615384615384617,22,0,0,0,1,0,1,26,119,19,10,10,0,20,1,6,8,1,22,"sa3027812"
"Austin Cates","TOR","A+",22,3,0,1.9518070046520228,5,5,0,0,0,0,0,27.2,103,16,6,6,1,6,0,0,0,0,37,"sa3028648"
"Everett Catlett","COL","A+",22,2,3,4.14,9,9,0,0,0,0,0,50,220,50,24,23,5,21,0,6,4,1,45,"sa3028650"
"Jurrangelo Cijntje","SEA","A+",22,4,7,4.580357766881366,19,16,0,0,0,0,0,74.2,314,54,39,38,14,35,0,11,10,0,83,"sa3028930"
"Javen Coleman","TOR","A+",23,1,0,1.4025972288803956,18,0,0,0,3,0,3,25.2,99,15,4,4,0,6,0,1,2,1,40,"sa3029151"
"Chris Cortez","LAA","A+",22,3,8,4.275660206694412,26,26,0,0,0,0,0,113.2,513,94,64,54,5,84,0,6,17,1,114,"sa3029417"
"Daniel Eagen","ARI","A+",22,7,5,2.4880548666532722,19,19,0,0,0,0,0,97.2,387,63,36,27,7,41,0,1,9,1,132,"sa3030728"
"Greg Farone","SFG","A+",23,4,2,4.254545454545455,11,11,0,0,0,0,0,55,227,48,27,26,8,17,0,2,1,2,48,"sa3031164"
"Austin Gordon","LAA","A+",22,4,5,5.442688075291815,21,21,0,0,0,0,0,84.1,375,88,54,51,12,27,0,6,2,1,95,"sa3032478"
"David Hagaman","ARI","A+",22,1,0,3.15,5,5,0,0,0,0,0,20,76,11,7,7,3,4,0,3,1,0,27,"sa3032946"
"Griffin Herring","COL","A+",22,1,1,2.4,7,7,0,0,0,0,0,30,116,14,9,8,1,13,0,2,0,0,47,"sa3033707"
"Casey Hintz","SEA","A+",21,0,1,9,2,0,0,0,0,0,0,2,8,1,2,2,1,1,0,0,0,0,1,"sa3033864"
"Lebarron Johnson Jr.","COL","A+",23,0,4,4.885714285714286,7,7,0,0,0,0,0,35,158,30,20,19,4,26,0,3,3,1,37,"sa3034782"
"Christian Little","SEA","A+",21,0,1,3,2,2,0,0,0,0,0,9,36,6,3,3,0,5,0,1,1,1,5,"sa3036393"
"Fran Oschell III","LAA","A+",22,0,0,9,1,0,0,0,0,0,0,1,4,1,1,1,1,0,0,0,0,0,3,"sa3039238"
"Khal Stephen","TOR","A+",22,6,1,1.489655329174734,9,9,0,0,0,0,0,48.1,184,31,9,8,2,10,0,2,1,0,49,"sa3043049"
"Tyler Switalski","SFG","A+",22,2,0,1.173913043478261,6,4,0,0,0,0,0,23,84,9,3,3,0,7,0,0,1,1,17,"sa3043424"
"Sam Tookoian","LAA","A+",22,0,0,0,7,0,0,0,3,0,0,8.2,29,2,0,0,0,3,0,0,0,0,14,"sa3043930"
"Jackson Wentworth","TOR","A+",22,5,5,4.354838709677419,26,26,0,0,0,0,0,124,534,120,62,60,13,47,0,3,3,1,116,"sa3045002"
"John West","ARI","A+",23,5,8,5.889262046520159,20,19,0,0,0,0,0,99.1,432,93,73,65,13,41,0,10,2,2,96,"sa3045033"
