Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
"Christian Romero","LAD","A+",22,4,3,5.026595336703415,16,6,0,0,0,0,0,62.2,274,60,36,35,6,21,0,7,4,0,49,"sa3016260"
"Jose Olivares","MIN","A+",22,6,6,4.383764084468382,22,21,0,0,0,0,0,90.1,388,66,47,44,4,57,0,2,8,2,107,"sa3016267"
"Juan Martinez","CIN","A+",22,0,0,3,1,0,0,0,0,0,0,3,15,3,1,1,0,1,0,1,0,0,2,"sa3016278"
"Luis Gutierrez","SDP","A+",21,2,3,3.7384615384615385,13,13,0,0,0,0,0,65,285,67,35,27,4,22,0,6,2,1,59,"sa3016469"
"Patricio Aquino","MIL","A+",22,5,3,4.164179104477612,33,2,0,0,3,2,2,67,303,74,37,31,2,27,0,12,2,3,57,"sa3016510"
"Felix Arronde","KCR","A+",22,5,7,2.7979276823470896,26,24,0,0,0,0,0,128.2,517,97,45,40,9,42,0,6,7,1,101,"sa3016526"
"Jeferson Figueroa","MIL","A+",24,3,3,5.527559719243054,26,0,0,0,1,1,1,42.1,199,34,30,26,7,42,1,2,3,1,32,"sa3016811"
"Gabe Bierman","MIA","A+",25,2,1,2.6341463414634148,23,0,0,0,4,1,3,41,194,38,19,12,1,27,0,6,4,1,44,"sa3016939"
"Austin Murr","DET","A+",26,0,0,0,2,0,0,0,0,0,0,1.2,4,0,0,0,0,0,0,0,0,0,0,"sa3016967"
"Jesse Bergin","MIA","A+",25,1,0,2,5,0,0,0,2,0,0,9,38,7,2,2,0,4,0,1,0,0,16,"sa3017133"
"Caden Monke","KCR","A+",25,0,0,0,3,0,0,0,0,0,1,3.1,13,2,0,0,0,1,0,0,0,0,3,"sa3017305"
"Holt Jones","MIA","A+",26,7,3,4.753521637556225,34,0,0,0,1,1,0,47.1,236,47,36,25,2,42,1,10,12,0,62,"sa3017368"
"Garrett Hawkins","SDP","A+",25,8,1,1.4318181818181819,32,0,0,0,8,0,2,44,162,17,7,7,1,13,0,2,0,2,60,"sa3017383"
"Moises Rodriguez","DET","A+",23,3,0,1.35,14,0,0,0,2,0,1,20,78,17,5,3,0,3,0,1,2,1,20,"sa3017389"
"Marino Santy","CHC","A+",23,1,2,9,22,0,0,0,0,3,1,30,153,27,32,30,1,32,0,11,8,1,24,"sa3017422"
"Donovan Benoit","CIN","A+",26,0,0,3,1,0,0,0,0,0,0,3,17,4,1,1,0,4,0,0,0,0,5,"sa3017464"
"Hunter Breault","OAK","A+",26,2,3,5.36029471905593,39,0,0,0,1,2,7,45.1,212,55,33,27,5,20,0,2,2,1,21,"sa3017499"
"Lael Lockhart","DET","A+",27,1,0,0,3,3,0,0,0,0,0,13.1,48,7,0,0,0,5,0,0,0,0,14,"sa3017502"
"Ricardo Velez","STL","A+",26,2,0,0,3,0,0,0,0,0,0,6.1,24,5,1,0,0,3,0,0,1,0,2,"sa3017602"
"Thomas Farr","CIN","A+",26,0,0,0,1,0,0,0,0,0,0,2,7,1,0,0,0,1,0,0,0,0,2,"sa3017720"
"Maddux Bruns","LAD","A+",23,2,3,5.4729735372361406,13,13,0,0,0,0,0,49.1,239,46,38,30,2,37,0,11,4,1,53,"sa3017782"
"Juan Reynoso","MIA","A+",21,1,0,4.320001647949847,7,0,0,0,0,1,4,8.1,36,8,5,4,0,4,0,1,2,0,6,"sa3017790"
"Chase Watkins","CHC","A+",25,1,1,3.762294611409345,19,1,0,0,0,0,3,40.2,170,37,17,17,3,11,0,3,0,0,40,"sa3017842"
"Matt Mikulski","MIN","A+",26,0,1,8.437505029144901,6,0,0,0,0,0,0,5.1,33,2,6,5,0,13,0,2,1,0,7,"sa3017874"
"Aaron Holiday","STL","A+",25,1,0,7.714285714285714,4,0,0,0,0,0,0,7,33,6,7,6,1,5,0,0,1,0,8,"sa3017937"
"Drew Gray","CHC","A+",22,0,1,15,1,1,0,0,0,0,0,3,18,5,5,5,1,4,0,1,0,0,3,"sa3017964"
"Eric Silva","DET","A+",22,0,0,0,1,0,0,0,0,0,0,4,14,1,0,0,0,0,0,1,0,0,5,"sa3017965"
"Dominic Hambley","CHC","A+",22,0,0,6.517239236095285,8,0,0,0,0,0,0,9.2,48,9,8,7,1,9,0,2,1,0,10,"sa3017999"
"Tyler Mattison","DET","A+",25,1,0,7.560002883912233,7,0,0,0,0,0,0,8.1,40,9,7,7,2,6,0,1,1,0,9,"sa3018117"
"Jordan Marks","DET","A+",26,1,0,1.421052274941827,11,0,0,0,1,0,0,12.2,48,8,2,2,0,4,0,0,0,0,19,"sa3018192"
"Frank Mozzicato","KCR","A+",22,1,0,1.2385322834725032,7,7,0,0,0,0,0,36.1,146,15,6,5,2,22,0,0,4,0,37,"sa3018242"
"Shane Panzini","KCR","A+",23,1,2,2.7613639356183937,8,2,0,0,1,2,1,29.1,121,25,11,9,0,11,0,1,3,1,36,"sa3018257"
"Reynaldo Yean","LAD","A+",21,1,1,6.688074330751518,40,0,0,0,2,1,7,36.1,179,19,28,27,0,46,0,11,8,0,45,"sa3018303"
"Jose Montero","CIN","A+",21,7,5,3.9320388349514563,23,23,0,0,0,0,0,103,445,95,52,45,5,43,0,8,4,3,87,"sa3018312"
"Yenrri Rojas","CHC","A+",21,2,3,2.097087689310861,6,6,0,0,0,0,0,34.1,127,25,8,8,1,7,0,1,0,1,30,"sa3018366"
"Daniel Guilarte","MIL","A+",21,0,0,0,1,0,0,0,0,0,0,0.1,4,1,0,0,0,2,0,0,0,0,0,"sa3018388"
"Luis Flores","CLE","A+",21,1,0,3,7,0,0,0,0,0,1,9,39,7,3,3,0,9,0,1,0,3,9,"sa3018818"
"Enmanuel Pinales","SDP","A+",24,3,0,1.4025972288803956,5,5,0,0,0,0,0,25.2,95,16,4,4,1,7,0,1,0,0,27,"sa3018832"
"Christian Zazueta","LAD","A+",20,0,0,0,1,1,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,1,1,"sa3018867"
"Joseilyn Gonzalez","LAD","A+",23,5,2,2.8,40,1,0,0,1,2,7,45,198,32,16,14,1,38,0,4,6,4,38,"sa3018910"
"Kevin Valdez","CHC","A+",23,2,3,4.5,7,7,0,0,0,0,0,32,150,37,23,16,2,22,0,1,0,0,19,"sa3019052"
"Emmanuel Reyes","KCR","A+",21,0,3,4.882979218805518,7,6,0,0,0,0,0,31.1,145,37,19,17,3,14,0,2,2,0,24,"sa3019071"
"Eliazar Dishmey","MIA","A+",20,2,0,2.189188907057671,5,5,0,0,0,0,0,24.2,93,16,6,6,1,6,0,0,2,1,32,"sa3019181"
"Sean Paul Linan","LAD","A+",20,1,1,2.651786075562896,10,7,0,0,1,0,0,37.1,156,27,15,11,3,14,0,2,5,0,39,"sa3019270"
"Manuel Rodriguez","MIL","A+",19,3,5,3.011952557440229,18,18,0,0,0,0,0,83.2,328,68,29,28,12,15,0,1,1,0,84,"sa3019291"
"Anthony Flores","MIL","A+",20,3,6,3.857142857142857,32,11,0,0,1,2,1,91,404,87,45,39,9,48,0,8,7,4,92,"sa3019377"
"Daniel Corniel","MIL","A+",20,0,1,3,1,0,0,0,0,0,0,3,12,3,1,1,0,0,0,0,0,0,4,"sa3019395"
"Nicolas Cruz","LAD","A+",21,1,0,2.8928566502065913,14,0,0,0,0,0,4,18.2,69,12,6,6,1,5,0,0,1,0,15,"sa3019461"
"Juan Mercedes","MIN","A+",23,0,0,9.257140334772291,9,0,0,0,0,0,0,11.2,62,16,13,12,1,12,0,0,0,2,9,"sa3019563"
"Erian Rodriguez","CHC","A+",23,6,4,2.8125,12,12,1,1,0,0,0,64,266,52,28,20,2,22,0,9,0,2,58,"sa3019625"
"Jogly Garcia","CLE","A+",21,0,0,5.400002059937309,3,2,0,0,0,0,0,8.1,37,8,6,5,1,3,0,1,0,0,9,"sa3019633"
"Luis German","SDP","A+",23,0,1,5.770991694211108,37,0,0,0,1,0,2,43.2,217,44,32,28,4,38,1,9,7,1,45,"sa3019658"
"Xavier Ruiz","SDP","A+",22,1,0,6.1714268898481945,11,0,0,0,0,1,0,11.2,61,13,8,8,0,12,0,0,3,0,11,"sa3019717"
"Braian Salazar","SDP","A+",20,0,0,9,3,0,0,0,0,0,0,4,23,4,4,4,0,6,0,1,1,0,6,"sa3019741"
"Evan Taylor","CHC","A+",25,3,1,3.272727272727273,20,0,0,0,1,0,2,33,148,24,20,12,1,17,0,9,2,0,40,"sa3019950"
"Andrew Jenkins","DET","A+",24,0,0,0,1,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,"sa3019979"
"Chase Valentine","SDP","A+",23,0,0,0,2,0,0,0,0,0,0,1.1,7,1,0,0,0,2,0,0,0,0,1,"sa3020002"
"Jake Garland","OAK","A+",24,4,4,4.189655447970124,20,12,0,0,0,0,1,77.1,324,84,39,36,7,22,0,2,4,0,55,"sa3020077"
"Tyler Woessner","MIL","A+",25,1,1,6.230773801637651,3,0,0,0,0,0,0,4.1,22,5,5,3,0,6,0,1,2,0,3,"sa3020171"
"Garrett Irvin","OAK","A+",26,0,1,17.181802168380276,4,0,0,0,0,1,0,3.2,23,8,7,7,0,4,0,0,1,0,7,"sa3020176"
"Ike Buxton","MIA","A+",24,3,2,2.1038958433205934,8,2,0,0,0,0,1,25.2,114,19,8,6,1,15,0,3,3,0,28,"sa3020180"
"Nicholas Regalado","KCR","A+",23,2,1,3.7058823529411766,20,3,0,0,0,0,4,34,144,20,16,14,3,22,1,6,5,0,25,"sa3020184"
"Easton Sikorski","CIN","A+",25,2,4,1.8692309886323182,21,0,0,0,5,2,1,43.1,175,29,14,9,3,16,2,2,4,3,57,"sa3020250"
"Trey Braithwaite","CIN","A+",27,4,2,4.655172413793103,16,0,0,0,2,1,0,29,137,31,20,15,2,19,0,1,2,0,26,"sa3020251"
"Mark Adamiak","OAK","A+",24,4,1,2.938775510204082,44,0,0,0,21,2,1,49,201,49,21,16,3,13,0,2,3,0,41,"sa3020254"
"Kaden Hollow","SDP","A+",24,0,0,0,1,0,0,0,0,0,0,0.1,3,2,0,0,0,0,0,0,0,0,0,"sa3020274"
"Emaarion Boyd","MIA","A+",21,0,0,0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,"sa3020281"
"Alex Williams","MIA","A+",25,2,0,3.9272734082435967,6,1,0,0,0,1,0,18.1,79,15,12,8,2,8,0,1,2,0,14,"sa3020314"
"Bryce Hubbart","CIN","A+",24,2,0,2.314285083693073,8,0,0,0,0,0,2,11.2,52,11,3,3,1,6,0,1,1,0,9,"sa3020323"
"Livan Reinoso","LAD","A+",26,1,0,3.3750008046628963,9,0,0,0,1,2,0,13.1,61,9,8,5,0,9,0,1,2,2,14,"sa3020331"
"Jake Pfennigs","OAK","A+",25,0,0,6.827586206896552,24,0,0,0,0,2,2,29,142,41,23,22,4,14,0,0,5,1,24,"sa3020380"
"Joe Miller","DET","A+",25,7,3,2.914285714285714,24,21,0,0,0,0,0,105,444,100,44,34,8,31,0,6,4,0,92,"sa3020393"
"Trevin Michael","DET","A+",27,4,0,3.103448275862069,19,0,0,0,3,0,1,29,116,19,11,10,4,10,0,1,1,0,38,"sa3020400"
"Jake Christianson","OAK","A+",25,3,1,4.673076923076923,39,0,0,0,0,0,6,52,233,53,31,27,5,22,0,4,7,0,41,"sa3020410"
"Joseph Menefee","CIN","A+",25,3,3,3.6486490248240933,32,0,0,0,3,5,6,49.1,218,37,22,20,7,33,0,2,10,0,66,"sa3020443"
