Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
"Grabiel Salazar","BAL","A",24,0,1,6.352937612568568,4,0,0,0,0,0,0,5.2,24,6,5,4,1,2,0,0,0,0,3,"sa3015667"
"Beycker Barroso","TEX","A",22,0,0,0,1,0,0,0,1,0,0,0.1,3,0,0,0,0,1,0,1,0,0,0,"sa3015672"
"Gabriel Silva","KCR","A",21,0,0,0,2,0,0,0,0,0,0,2,8,0,0,0,0,2,0,1,0,0,3,"sa3015865"
"Jesus Luna","CLE","A",24,0,0,0,8,0,0,0,0,1,3,10.1,41,3,0,0,0,5,0,2,0,0,8,"sa3015925"
"Eurys Martich","HOU","A",22,1,0,1.079999794006387,6,0,0,0,1,0,1,16.2,68,7,3,2,0,14,0,1,2,0,28,"sa3015933"
"Alexander Alberto","TBR","A",23,0,0,1.9756092965639402,11,0,0,0,3,0,0,13.2,54,6,4,3,0,4,0,4,1,0,19,"sa3015986"
"Euri Montero","WSN","A",23,2,1,3,12,0,0,0,2,3,1,18,72,16,8,6,1,2,0,2,1,0,10,"sa3015989"
"Deivy Cruz","BAL","A",21,3,1,3.5660382491832587,29,0,0,0,2,2,2,35.1,168,26,17,14,1,31,0,6,5,2,40,"sa3016013"
"Dikember Sanchez","MIL","A",21,2,0,6.6,13,0,0,0,1,0,2,15,69,16,12,11,2,8,0,3,3,1,13,"sa3016033"
"Junior William","TBR","A",25,0,0,0,4,0,0,0,1,0,1,4,16,0,1,0,0,3,0,0,0,0,4,"sa3016072"
"Jose Perez","TBR","A",21,0,0,16.87497837471753,3,0,0,0,0,0,0,2.2,15,4,6,5,0,2,0,0,0,0,2,"sa3016162"
"Randy Beriguete","BAL","A",22,0,1,10.124987024830519,2,1,0,0,0,0,0,2.2,13,2,3,3,0,4,0,0,3,0,1,"sa3016199"
"Austin Aldeano","CLE","A",21,2,2,6.887754029604226,23,0,0,0,0,1,4,32.2,156,29,27,25,10,26,0,5,7,1,48,"sa3016259"
"Ismael Michel","KCR","A",23,0,0,12.960004943849542,8,0,0,0,0,0,0,8.1,47,12,12,12,2,9,0,0,6,0,11,"sa3016270"
"Diego Viloria","BOS","A",22,0,1,9.642850574186479,5,0,0,0,1,0,0,4.2,28,6,8,5,0,7,0,3,2,0,2,"sa3016299"
"Nathanael Cruz","BOS","A",22,1,2,5.082353511401178,20,0,0,0,3,2,1,28.1,134,29,18,16,2,19,1,2,1,1,31,"sa3016457"
"Samuel Mejia","ATL","A",23,6,5,4.678218175168041,23,4,0,0,3,1,1,67.1,279,47,39,35,6,28,0,5,3,1,77,"sa3016475"
"Alberto Mota","TEX","A",22,0,0,2.204082061627848,12,0,0,0,0,1,1,16.1,77,9,7,4,0,18,0,1,3,0,20,"sa3016712"
"Gabriel Rodriguez","CHW","A",21,4,2,4.432835820895522,28,4,0,0,1,0,2,67,299,61,36,33,5,39,0,9,5,5,49,"sa3016784"
"Elvis Novas","KCR","A",22,1,1,5.232558139534884,27,0,0,0,2,2,1,43,192,49,28,25,2,13,1,5,3,2,48,"sa3016816"
"Bryan Polanco","WSN","A",23,7,8,3.7074630243068434,24,23,0,0,0,0,0,111.2,483,96,52,46,14,44,0,13,1,2,88,"sa3016915"
"Joel Sierra","CHC","A",23,0,0,2.454546518562715,5,0,0,0,0,1,0,7.1,33,3,3,2,1,7,0,0,0,0,9,"sa3016947"
"Ismael Agreda","TEX","A",21,3,5,2.7217745284756725,23,19,0,0,1,0,0,82.2,337,47,32,25,4,44,0,2,3,1,95,"sa3017010"
"Abel Mercedes","HOU","A",23,2,0,4.3548392455610765,30,0,0,0,2,2,3,41.1,202,29,24,20,1,48,0,9,8,1,66,"sa3017013"
"Carlos Tavera","BAL","A",26,0,0,9.449995493891004,6,1,0,0,0,0,1,6.2,35,12,7,7,0,4,0,1,1,1,7,"sa3017536"
"Andy Rodriguez","TBR","A",22,4,4,4.613923605045018,39,0,0,0,5,6,3,52.2,228,62,33,27,1,11,0,4,5,0,38,"sa3017620"
"Tyler Ras","HOU","A",25,1,1,8.437505029144901,5,0,0,0,0,0,0,5.1,24,9,7,5,2,0,0,0,1,0,7,"sa3017718"
"Mason Auer","TBR","A",24,0,2,12.705875225137136,6,1,0,0,1,0,0,5.2,36,9,9,8,0,10,0,0,2,1,4,"sa3017791"
"Walker Powell","CHC","A",29,1,0,2,2,2,0,0,0,0,0,9,36,8,2,2,0,3,0,0,0,0,5,"sa3017815"
"Yenfri Sosa","KCR","A",21,2,1,2.7931039075364588,12,0,0,0,2,0,0,19.1,79,10,8,6,2,13,0,1,4,1,23,"sa3017823"
"Adam Shoemaker","ATL","A",22,1,3,5.516129032258065,18,0,0,0,2,1,1,31,143,25,24,19,1,23,0,5,2,1,34,"sa3017888"
"Caden Vire","MIL","A",21,0,0,19.636345335291747,5,0,0,0,0,0,0,3.2,25,2,8,8,1,10,0,2,2,0,7,"sa3017967"
"Dominic Hambley","CHC","A",22,2,0,1.3636363636363635,21,0,0,0,1,2,4,33,137,17,6,5,1,23,0,4,3,0,38,"sa3017999"
"Madison Jeffrey","CHW","A",25,1,0,10.124987024830519,2,0,0,0,0,0,0,2.2,15,3,3,3,1,3,0,1,0,0,3,"sa3018206"
"Cam Brown","HOU","A",27,6,3,2.4344259250295766,27,0,0,0,4,0,0,40.2,171,29,16,11,1,18,1,4,5,0,41,"sa3018260"
"Albert Rivas","ATL","A",22,6,1,3.6241607026825258,27,0,0,0,4,4,5,49.2,212,43,23,20,4,22,0,1,1,1,46,"sa3018286"
"Pablo Aldonis","WSN","A",23,2,0,0.34615384615384615,15,0,0,0,2,0,1,26,97,14,1,1,0,6,0,2,0,4,33,"sa3018289"
"Eybersson Polanco","BOS","A",21,4,5,5.225806451612903,36,0,0,0,5,4,1,62,289,62,45,36,2,31,0,3,2,2,71,"sa3018301"
"Brayan Romero","WSN","A",23,2,6,5.4,14,14,0,0,0,0,0,60,283,61,41,36,2,49,0,7,4,1,37,"sa3018313"
"Angel Roman","WSN","A",21,2,8,7.794980074828089,28,12,0,0,0,0,2,79.2,374,105,76,69,7,33,0,10,2,3,51,"sa3018314"
"Raimy Rodriguez","HOU","A",19,4,7,4.953237953815922,26,20,0,0,0,2,0,92.2,415,65,59,51,8,73,0,9,9,3,94,"sa3018326"
"Alfredo Romero","CHC","A",22,3,3,2.8928575369777048,21,13,0,0,0,0,0,74.2,319,55,26,24,2,45,0,6,9,4,66,"sa3018345"
"Juan Sanchez","ATL","A",22,0,2,4.44705932247603,21,0,0,0,2,2,1,28.1,137,19,19,14,2,28,0,4,6,0,38,"sa3018360"
"Julio Zapata","CLE","A",22,3,1,3.6219516407514947,19,0,0,0,0,2,2,27.1,124,39,15,11,1,11,0,2,2,0,25,"sa3018364"
"Yenrri Rojas","CHC","A",21,3,2,2.625,11,9,0,0,0,0,0,48,197,37,14,14,0,20,0,1,4,0,34,"sa3018366"
"Yunior Marte","KCR","A",21,3,5,2.7439024390243905,19,19,0,0,0,0,0,82,320,61,29,25,4,20,0,1,4,1,79,"sa3018367"
"Fraymi De Leon","BOS","A",20,0,0,0,1,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,0,0,0,0,"sa3018436"
"Leiker Figueroa","ATL","A",20,0,0,6.749991349887012,3,0,0,0,0,0,0,2.2,15,5,2,2,0,1,0,1,0,0,0,"sa3018506"
"Esteban Mejia","TEX","A",20,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,"sa3018527"
"Andres Nolaya","BAL","A",20,0,0,3.6,3,0,0,0,0,0,0,5,22,4,2,2,0,4,0,0,0,0,3,"sa3018563"
"Jose Contreras","TBR","A",20,0,0,0,1,0,0,0,0,0,0,0.1,2,1,0,0,0,0,0,0,0,0,0,"sa3018567"
"Anfernny Reyes","MIL","A",21,4,3,4.432835316121649,35,0,0,0,5,5,6,44.2,214,40,28,22,2,40,0,4,10,5,53,"sa3018807"
"Luis Flores","CLE","A",21,4,2,4.984615969686182,30,0,0,0,5,2,0,43.1,200,33,30,24,2,37,0,4,9,6,71,"sa3018818"
"Bryan Bautista","BAL","A",21,3,3,8.217391304347826,19,0,0,0,2,3,0,23,116,23,26,21,0,20,0,5,5,0,29,"sa3018820"
"Jhonly Taveras","ATL","A",20,1,2,8.10000193119095,7,0,0,0,0,2,0,13.1,64,11,13,12,0,15,0,0,3,1,12,"sa3018847"
"Danny Hilario","TBR","A",20,2,1,2,8,0,0,0,0,0,0,18,67,11,5,4,0,5,0,0,0,0,9,"sa3018865"
"Jeral Vizcaino","CHC","A",23,0,0,9,2,0,0,0,1,0,0,2,12,4,2,2,0,2,0,0,0,0,1,"sa3018866"
"Alen Pineda","ATL","A",20,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,"sa3018965"
"Luis A. Reyes","CHC","A",21,1,1,11.879997734070256,14,0,0,0,0,4,1,16.2,100,19,23,22,0,23,0,6,18,1,16,"sa3019049"
"Kevin Valdez","CHC","A",23,2,3,3.4887643440130294,14,7,0,0,0,0,1,59.1,256,47,26,23,2,34,0,5,7,1,53,"sa3019052"
"Miguel Mesa","BAL","A",22,0,0,9,1,0,0,0,0,0,0,1,5,1,1,1,0,1,0,0,1,0,1,"sa3019066"
"Emmanuel Reyes","KCR","A",21,1,2,3.7241379310344827,8,6,0,0,0,0,0,29,121,24,13,12,2,8,0,1,2,0,20,"sa3019071"
"David Bracho","CHC","A",20,0,0,1.68750100582898,2,0,0,0,0,0,0,5.1,23,6,2,1,0,2,0,0,1,0,3,"sa3019080"
"Dawil Almonte","HOU","A",23,3,3,1.970802700203922,26,0,0,0,4,1,0,45.2,185,33,19,10,2,17,0,4,4,0,33,"sa3019084"
"Dylan Heid","BAL","A",27,0,0,0,2,0,0,0,0,0,1,2.1,10,2,0,0,0,1,0,0,1,0,1,"sa3019113"
"Leomar Rosario","HOU","A",22,2,2,4.714285714285714,17,1,0,0,1,1,0,42,193,29,25,22,3,33,0,3,12,7,56,"sa3019127"
"Enrique Segura","TEX","A",20,2,4,5.020100887440505,16,13,0,0,0,1,1,66.1,282,56,38,37,6,23,0,12,5,2,63,"sa3019147"
"Melkis Hernandez","CLE","A",20,6,3,3.6422290649619065,25,21,0,0,0,0,0,113.2,472,93,50,46,7,51,0,6,7,3,116,"sa3019148"
"Jose Meneses","MIL","A",20,0,0,21.599957256401723,2,0,0,0,0,0,0,1.2,13,1,4,4,0,6,0,1,0,0,1,"sa3019158"
"Moises Palma","TBR","A",20,0,0,11.423072733118815,7,0,0,0,1,0,1,8.2,46,12,12,11,1,6,0,1,3,0,6,"sa3019162"
"Wande Torres","MIL","A",20,1,10,4.813953488372093,23,23,0,0,0,0,0,86,374,84,51,46,3,36,0,11,9,6,85,"sa3019165"
"Yimi Presinal","KCR","A",20,2,1,5.949151580753718,15,0,0,0,1,1,2,19.2,93,21,15,13,1,11,0,1,3,3,28,"sa3019169"
"Henson Leal","KCR","A",21,6,4,3.687805152543614,41,1,0,0,3,4,4,68.1,296,59,38,28,4,21,0,8,10,6,74,"sa3019175"
"Yohander Linarez","BOS","A",20,0,0,0,1,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,1,"sa3019212"
"Cesar Rojas","TBR","A",23,0,0,27.00003954348225,3,0,0,0,0,0,1,2.1,19,2,7,7,0,5,0,4,2,1,2,"sa3019244"
"Wellington Aracena","BAL","A",20,0,0,0,1,1,0,0,0,0,0,4.2,17,1,0,0,0,1,0,0,0,0,6,"sa3019265"
"Luis Cohen","BOS","A",22,4,2,3.8762379165678054,16,11,0,0,0,0,0,67.1,289,60,33,29,4,26,0,6,3,0,50,"sa3019269"
"Luis De Leon","BAL","A",22,0,0,4.090909090909091,4,4,0,0,0,0,0,11,49,6,6,5,0,8,0,1,2,0,14,"sa3019283"
"Ricardo Brizuela","CHW","A",22,1,10,4.984615969686182,23,23,0,0,0,0,0,86.2,380,86,53,48,10,37,0,11,3,1,74,"sa3019290"
"Jesus Mendez","CHW","A",20,2,1,6.456521069845835,26,0,0,0,2,0,0,30.2,140,30,24,22,3,20,1,2,4,2,30,"sa3019295"
"Adrian Delgado","BAL","A",20,3,2,5.625,29,0,0,0,0,2,0,32,159,22,32,20,2,37,0,3,18,1,37,"sa3019379"
"Bryan Rivera","MIL","A",20,8,3,5.821101732320765,25,3,0,0,0,1,4,72.2,339,65,55,47,8,49,0,10,4,1,84,"sa3019382"
"David Landeta","HOU","A",22,1,2,5,6,0,0,0,1,0,0,18,88,17,14,10,0,16,0,0,1,3,14,"sa3019523"
"Anthony Cruz","HOU","A",22,7,3,3.75,20,9,0,0,1,0,0,84,365,72,36,35,6,42,0,10,4,1,84,"sa3019534"
"Yeri Perez","KCR","A",20,4,4,5.337209775810222,25,6,0,0,0,1,2,57.1,274,46,43,34,2,53,0,11,22,1,64,"sa3019566"
"Geury Rodriguez","TEX","A",20,1,1,6.428571428571429,4,0,0,0,0,0,1,7,34,6,6,5,1,6,0,1,0,0,11,"sa3019581"
"Yeiber Cartaya","BAL","A",22,3,4,3.561702358924532,19,11,0,0,0,0,0,78.1,347,50,40,31,2,50,0,12,11,1,96,"sa3019599"
"Jogly Garcia","CLE","A",21,2,1,2.054347613132766,8,6,0,0,0,0,0,30.2,126,18,12,7,0,14,0,0,4,1,54,"sa3019633"
"Anthony Garcia","ATL","A",23,1,0,3,1,0,0,0,0,0,0,3,13,1,2,1,0,2,0,0,1,0,3,"sa3019661"
"Oliver Carrillo","HOU","A",23,0,0,0,1,0,0,0,0,0,0,1.1,5,1,0,0,0,0,0,0,0,0,0,"sa3019662"
"Fraynel Nova","KCR","A",23,2,3,3.774193548387097,42,0,0,0,2,1,5,62,269,53,30,26,4,28,1,5,7,3,51,"sa3019696"
"Eudry Alcantara","CLE","A",20,3,4,4.794391839657815,30,0,0,0,2,1,2,35.2,167,36,25,19,0,31,0,3,8,2,28,"sa3019701"
"Jose Gutierrez","KCR","A",22,2,4,5.769230769230769,11,9,0,0,0,0,0,39,186,48,27,25,0,20,0,5,4,1,32,"sa3019742"
"Carlos Cauro","HOU","A",20,0,0,0,2,0,0,0,0,0,0,1.1,5,1,0,0,0,0,0,0,0,0,1,"sa3019763"
"Keduar Trujillo","HOU","A",21,0,1,2.4545431669114683,2,0,0,0,0,1,0,3.2,15,1,4,1,0,3,1,0,0,0,1,"sa3019764"
"Ethan Hammerberg","CHW","A",24,0,1,9,3,0,0,0,0,1,0,3,18,3,4,3,0,6,0,0,1,0,6,"sa3019849"
"Jordan Sprinkle","CHW","A",24,0,0,18,1,0,0,0,0,0,0,1,7,4,2,2,0,0,0,0,0,0,0,"sa3019925"
"Aneudis Mejia","TEX","A",21,4,5,6.1630439893510225,22,9,0,0,0,2,2,61.1,288,58,50,42,2,43,0,4,13,3,67,"sa3019960"
"Michael Sansone","BOS","A",25,1,2,2.745762268040177,10,0,0,0,2,1,0,19.2,75,17,6,6,2,1,0,0,0,0,22,"sa3020083"
"Yoendris Gonzalez","CHC","A",22,5,1,4.378378378378378,22,0,0,0,0,2,2,37,162,29,20,18,3,16,0,9,5,1,34,"sa3020334"
"Seth Keller","ATL","A",21,2,4,7.1320764983665175,22,1,0,0,0,2,3,35.1,175,26,29,28,3,39,0,12,3,0,32,"sa3020397"
"Nolan DeVos","HOU","A",24,0,0,3,1,1,0,0,0,0,0,3,11,1,1,1,1,1,0,0,0,0,5,"sa3020453"
"Reese Sharp","BAL","A",24,0,0,0.9310341765850407,5,0,0,0,0,0,0,9.2,40,7,1,1,0,6,0,0,3,0,9,"sa3020561"
"Jared Beck","BAL","A",24,2,0,1.5576925933714267,15,0,0,0,1,0,1,17.1,79,10,7,3,2,18,0,0,2,3,23,"sa3020571"
"Mathew Peters","CHC","A",24,1,2,8.307691088795135,19,0,0,0,4,1,2,21.2,112,26,22,20,1,23,0,4,7,3,20,"sa3020629"
"Dylan Lesko","TBR","A",21,0,1,12.193552138283065,11,0,0,0,1,1,1,10.1,60,11,15,14,1,21,0,0,7,0,7,"sa3020677"
"Brock Porter","TEX","A",22,5,1,3.0591137603780454,41,0,0,0,2,0,1,67.2,290,44,24,23,8,38,0,12,4,0,77,"sa3020708"
"Garrett Apker","HOU","A",25,0,0,3.85714850621175,2,0,0,0,0,0,0,2.1,10,0,1,1,0,4,0,0,1,0,3,"sa3020821"
"Victor Farias","WSN","A",22,1,2,5.192308644571423,10,1,0,0,1,0,0,17.1,85,14,17,10,0,16,0,8,4,0,8,"sa3020957"
"Luis Aguilar","HOU","A",21,1,2,5.303570525378751,5,3,0,0,0,0,0,18.2,83,20,14,11,2,6,0,3,2,0,16,"sa3020982"
"Luis Reyes","CHW","A",19,4,9,4.344827586206897,23,23,0,0,0,0,0,87,385,85,55,42,6,37,0,6,3,2,88,"sa3020983"
"Rafael Gonzalez","HOU","A",20,3,7,4.05,16,10,0,0,1,0,0,60,262,53,29,27,3,35,0,8,7,4,57,"sa3020995"
"Lewis Sifontes","ATL","A",19,1,0,7,3,0,0,0,0,0,0,9,39,10,8,7,1,3,0,1,3,0,11,"sa3021016"
"Jeremy Reyes","ATL","A",19,3,6,2.711790573705853,18,18,0,0,0,0,0,76.1,328,47,30,23,2,49,0,12,7,1,84,"sa3021018"
"Eccel Correa","BAL","A",22,1,3,3.3061219342100285,8,3,0,0,0,0,0,32.2,146,33,20,12,1,14,0,1,4,0,35,"sa3021019"
"Fabian Ysalla","CHW","A",20,0,1,5.142857142857143,3,1,0,0,0,0,0,7,33,6,6,4,1,5,0,1,0,0,4,"sa3021020"
"Jesus Gamez","TEX","A",22,2,1,0.9473684210526315,15,0,0,0,4,1,0,19,77,8,5,2,0,11,0,3,2,1,29,"sa3021056"
"Yaikel Mijares","CLE","A",19,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,"sa3021181"
"Luis Lameda","MIL","A",19,0,0,6.352937612568568,4,0,0,0,0,0,0,5.2,27,7,4,4,1,3,0,1,0,1,2,"sa3021233"
"Thomas Ireland","TEX","A",23,7,2,2.685083099287937,18,2,0,0,1,0,0,60.1,249,52,27,18,1,16,0,4,2,1,59,"sa3021469"
"Augusto Mendieta","KCR","A",20,3,3,3.5840703124905056,25,0,0,0,5,2,1,37.2,160,37,20,15,0,11,0,1,6,0,47,"sa3021473"
"Julio Rosario","KCR","A",22,2,7,4.348992843219031,30,0,0,0,5,1,3,49.2,218,40,30,24,7,24,1,4,7,2,51,"sa3021492"
"Angel Anazco","TEX","A",23,0,1,11.7,7,1,0,0,0,1,0,10,58,13,16,13,0,13,0,2,1,1,12,"sa3021494"
"Darwin Rodriguez","KCR","A",21,0,2,4.2954536144400475,4,4,0,0,0,0,0,14.2,64,15,7,7,1,5,0,3,0,0,13,"sa3021497"
"Luis Beltran","BAL","A",21,0,1,5.161763981964451,20,0,0,0,1,2,1,22.2,107,14,13,13,0,22,0,4,12,2,38,"sa3021509"
"Jostin Florentino","CHC","A",20,4,3,1.9608936875929432,11,10,0,0,0,0,0,59.2,249,42,16,13,1,20,0,4,3,3,67,"sa3021510"
"Jesus Flores","MIL","A",20,2,1,3.0258616709397845,16,0,0,0,2,0,2,38.2,166,46,17,13,2,15,1,2,2,4,40,"sa3021519"
"Luis Arestigueta","ATL","A",19,0,3,4.85156192164875,12,10,0,0,1,0,1,42.2,196,39,28,23,2,24,0,11,6,1,36,"sa3021521"
"Wuilliams Rodriguez","BOS","A",19,1,0,6,9,0,0,0,1,1,0,12,63,18,9,8,2,7,0,2,0,1,8,"sa3021523"
"Jose Bello","BOS","A",20,1,1,3.085714706109552,7,4,0,0,0,1,0,23.1,108,23,12,8,0,15,0,0,3,2,17,"sa3021530"
"Kevin Camacho","CHC","A",20,0,1,1.7608693826852277,8,6,0,0,1,0,1,30.2,123,17,7,6,0,14,0,3,4,0,33,"sa3021577"
"Erik Tolman","WSN","A",26,1,0,1.5882357396057745,6,1,0,0,0,0,2,11.1,50,10,3,2,0,7,0,2,1,0,16,"sa3021719"
"Ronny Lopez","CHC","A",22,0,2,6.5853666195481715,7,6,0,0,0,0,0,27.1,126,24,20,20,1,21,0,4,5,2,12,"sa3021754"
"Melvin Hernandez","MIL","A",18,10,5,1.997260440963155,24,17,1,0,0,1,1,121.2,487,98,32,27,3,22,0,11,1,2,97,"sa3021785"
"Joshua Quezada","MIL","A",21,1,1,2.4545454545454546,4,1,0,0,0,0,1,11,45,8,3,3,0,5,0,1,1,0,13,"sa3021789"
"Nicolas De La Cruz","BOS","A",19,2,3,4.628570924097233,32,0,0,0,3,2,4,46.2,221,47,31,24,1,34,0,3,9,1,44,"sa3021796"
"Rayven Antonio","ATL","A",19,7,4,4.146428797391009,21,20,1,1,0,0,0,93.1,400,81,47,43,6,36,0,7,5,1,95,"sa3021808"
"Raudy Rivera","CLE","A",20,1,0,1.8,7,0,0,0,1,0,0,15,58,6,3,3,0,9,0,1,2,0,17,"sa3021813"
"Luis Rodriguez","HOU","A",21,5,0,2.700000164794932,19,12,0,0,1,0,1,83.1,352,66,26,25,8,38,0,8,1,0,72,"sa3021816"
"Engert Garcia","TBR","A",25,2,0,6.230769230769231,19,0,0,0,1,0,0,26,126,18,21,18,1,29,0,5,1,0,22,"sa3021817"
"Joseph Yabbour","CHW","A",21,2,1,3.15,15,0,0,0,0,2,0,20,85,9,8,7,1,12,0,5,4,2,33,"sa3021980"
"Kyle Larsen","TEX","A",22,0,1,3.483870431858427,12,0,0,0,1,0,1,20.2,91,17,10,8,3,12,0,0,2,0,30,"sa3021983"
"Jose Varela","HOU","A",20,0,2,3.75,4,0,0,0,1,1,1,12,51,9,7,5,0,6,0,0,1,0,12,"sa3021987"
"Jormy Nivar","TEX","A",22,1,3,2.5471693529867943,6,0,0,0,1,0,0,17.2,72,11,5,5,1,5,2,3,0,0,11,"sa3022022"
"Jervis Alfaro","CLE","A",21,4,5,3.626865878140229,20,16,0,0,0,0,0,89.1,386,93,40,36,3,24,0,2,5,0,72,"sa3022113"
"Frank Martinez","TEX","A",23,0,1,4.628570167386146,8,0,0,0,3,0,0,11.2,48,11,7,6,1,4,0,0,3,0,11,"sa3022132"
"Javier Gonzalez","BAL","A",19,0,0,1.2272732592813576,2,0,0,0,2,0,0,7.1,31,3,1,1,0,5,0,0,1,2,8,"sa3022135"
"Jonathan Russell","TBR","A",20,4,0,2.1696431527332787,25,0,0,0,6,3,2,37.1,151,32,13,9,0,11,0,2,3,1,46,"sa3022152"
"Michael Valverde","TEX","A",22,1,0,8.1,9,0,0,0,1,0,0,10,50,6,10,9,0,13,0,0,1,3,17,"sa3022157"
"Jose Urbina","TBR","A",19,7,2,2.0469315206992644,19,19,0,0,0,0,0,92.1,364,68,29,21,7,30,0,4,4,2,96,"sa3022218"
"Alexander Campos","TBR","A",22,1,0,3.4615384615384617,5,2,0,0,0,0,1,13,55,12,5,5,1,3,0,1,0,1,5,"sa3022221"
"Keeler Morfe","BAL","A",19,0,3,9.391306294836436,9,8,0,0,0,0,0,15.1,86,11,18,16,0,24,0,3,3,1,12,"sa3022239"
"Simon Leandro","BAL","A",23,2,3,6,21,0,0,0,3,1,1,30,123,24,24,20,2,15,0,0,4,0,26,"sa3022240"
"Francisco Frias","HOU","A",20,4,6,3.0857145547672427,32,0,0,0,4,3,1,58.1,250,39,23,20,3,32,1,8,0,0,60,"sa3022278"
"Joan Ogando","HOU","A",21,8,4,4.073684210526316,25,13,0,0,1,2,1,95,416,55,45,43,5,69,0,19,20,3,113,"sa3022325"
"Yosweld Vasquez","HOU","A",20,0,0,9,1,0,0,0,0,0,0,1,4,1,1,1,1,0,0,0,0,0,0,"sa3022361"
"Jesus Carrera","HOU","A",20,0,1,4.5,6,1,0,0,3,0,1,22,94,19,11,11,1,8,0,2,0,1,29,"sa3022377"
"Tommy Kane","WSN","A",23,1,0,9.9,8,0,0,0,0,0,0,10,53,10,13,11,0,14,0,1,2,0,10,"sa3022525"
"Kevin Dowdell","WSN","A",25,1,0,6.117186770774511,37,0,0,0,0,1,3,42.2,209,40,34,29,5,41,0,8,6,0,44,"sa3022730"
"Andrew Lindsey","TBR","A",25,0,2,7.043479721127328,6,6,0,0,0,0,0,15.1,74,25,14,12,1,7,0,1,0,1,12,"sa3022734"
"William Privette","TEX","A",23,3,3,4,37,1,0,0,5,3,2,45,196,31,27,20,0,30,0,3,1,1,59,"sa3022738"
