Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
"Erasmo Ramirez","MIN","CPX",35,4,6.75,2.25,3,0,0.1875,0.0625,0.125,0.2,1,0.25,0.5,4.5,2.817684602737427,1.682315397262573,3.425871741771698,"10314"
"Yimi Garcia","TOR","CPX",34,1,27,0,3,0,0.75,0,0.75,0.25,1,1,1,0,-2.432315397262573,2.432315397262573,-2.432315397262573,"12095"
"Adrian Sampson","WSN","CPX",33,5,16.2,0,9,0,0.52941176,0,0.52941176,0.17647059,0.6,0.375,1,0,-0.03231539726257315,0.03231539726257315,,"13339"
"Zach Eflin","BAL","CPX",31,4,11.25,2.25,5,0,0.26315789,0.05263158,0.21052632,0.16666667,1,0.23076923,-0.25,0,1.817684602737427,-1.817684602737427,2.223142695426941,"13774"
"Amir Garrett","TOR","CPX",33,3.1,13.500013840212706,0,5,5.400005536085082,0.29411765,0,0.29411765,0.375,1.8000018453616942,0.44444444,0.23809524,16.200016608255247,9.267690446382792,6.932326161872455,2.440782869892728,"14375"
"Paul Blackburn","NYM","CPX",31,3.2,19.636345335291747,4.909086333822937,4,0,0.53333333,0.13333333,0.4,0.23076923,1.3636350927285934,0.6,0.8,2.4545431669114683,0.8404144172802401,1.6141287496312282,1.0615731708091296,"14739"
"Yacksel Rios","NYM","CPX",32,1,9,0,1,0,0.25,0,0.25,0,0,0,1,0,4.567684602737427,-4.567684602737427,4.567684602737427,"15007"
"Rob Kaminsky","STL","CPX",30,3,18,0,6,0,0.5,0,0.5,0.16666667,0.6666666666666666,0.33333333,1,0,-0.4323153972625726,0.4323153972625726,-0.4323153972625726,"15792"
"Erik Swanson","TOR","CPX",31,0,0,0,0,9,0,0,0,0.5,2,0.33333333,-3.33333333,18,16.567684602737426,1.432315397262574,3.567684602737427,"16587"
"Ryan Burr","TOR","CPX",31,2.2,16.87497837471753,0,5,0,0.625,0,0.625,0,0,0,1,0,-0.18231059164424623,0.18231059164424623,0.12178258817752097,"17536"
"Cristian Javier","HOU","CPX",28,1.1,13.500033393584838,20.250050090377258,0.66666667,0,0.25,0.375,-0.125,0.2,3.0000074207966305,0.33333333,0.25,13.500033393584838,7.317693878733215,6.1823395148516225,7.925882522178511,"17606"
"Connor Overton","TOR","CPX",31,7.1,9.81818607425086,2.454546518562715,4,0,0.25806452,0.06451613,0.19354839,0.24137931,1.2272732592813576,0.33333333,0.77777778,1.2272732592813576,2.204047647980363,-0.9767743886990052,2.646365759017752,"18376"
"Scott Effross","NYY","CPX",31,1,9,0,1,0,0.25,0,0.25,0.25,1,0.33333333,1,0,1.567684602737427,-1.567684602737427,3.1895169734954836,"18384"
"Hobie Harris","BOS","CPX",32,1,18,0,2,0,0.66666667,0,0.66666667,0,0,0,1,0,-0.43231539726257306,0.43231539726257306,-0.43231539726257306,"18615"
"Keegan Akin","BAL","CPX",30,1,18,0,2,0,0.5,0,0.5,0.25,1,0.5,1,0,-0.43231539726257306,0.43231539726257306,,"19362"
"Kodi Whitley","TBR","CPX",30,5.1,13.50000804663184,1.68750100582898,8,1.68750100582898,0.34782609,0.04347826,0.30434783,0.22727273,1.1250006705526534,0.30769231,0.86956522,1.68750100582898,3.5676846027374274,-1.8801835969084473,2.0424644021867517,"19731"
"Alex Faedo","TBR","CPX",29,2,9,0,2,0,0.25,0,0.25,0.25,1,0.33333333,1,0,1.567684602737427,-1.567684602737427,2.3786007881164553,"19874"
"Jovani Moran","BOS","CPX",28,3,18,6,3,0,0.5,0.16666667,0.33333333,0.1,1,0.25,0.66666667,3,1.5676846027374274,1.4323153972625726,2.3786007881164557,"20422"
"Nick Sandlin","TOR","CPX",28,2.1,15.428594024847,3.85714850621175,4,0,0.4,0.1,0.3,0.22222222,1.2857161687372498,0.4,0.33333333,3.85714850621175,1.424824321508677,2.4323241847030728,2.119896355530377,"20517"
"Luis F. Castillo","BAL","CPX",30,2.2,16.87497837471753,0,5,0,0.45454545,0,0.45454545,0.36363636,1.4999980777526694,0.66666667,0.75,3.374995674943506,-0.18231059164424623,3.5573062665877524,0.12178258817752097,"20638"
"Thomas Szapucki","DET","CPX",29,4,15.75,0,7,0,0.5,0,0.5,0.14285714,0.5,0.28571429,1,0,0.06768460273742694,-0.06768460273742694,0.6758717417716982,"21065"
"J.P. France","HOU","CPX",30,1.1,13.500033393584838,6.750016696792419,2,0,0.28571429,0.14285714,0.14285714,0.4,2.250005565597473,0.66666667,1,0,5.067688313135742,-5.067688313135742,,"21212"
"Shane McClanahan","TBR","CPX",28,1,9,9,1,0,0.25,0.25,0,0,1,0,1,0,4.567684602737427,-4.567684602737427,,"21483"
"Mason Thompson","WSN","CPX",27,1,18,0,2,0,0.4,0,0.4,0.4,2,0.66666667,1,0,-0.43231539726257306,0.43231539726257306,0.37860078811645526,"21850"
"Johan Oviedo","PIT","CPX",27,0.2,13.49993200634393,0,1,0,0.16666667,0,0.16666667,0.6,4.499977335447976,0.75,0.5,26.99986401268786,5.067677047886752,21.932186964801105,5.067677047886752,"22487"
"Jose Butto","NYM","CPX",27,1,9,0,1,0,0.33333333,0,0.33333333,0.33333333,1,0.5,1,0,1.567684602737427,-1.567684602737427,1.567684602737427,"23313"
"Luis Garcia","HOU","CPX",28,4,15.75,0,7,2.25,0.5,0,0.5,0.21428571,0.75,0.33333333,1,2.25,3.317684602737427,-1.067684602737427,0.270413649082184,"23735"
"Adam Kloffenstein","TOR","CPX",24,4.2,15.428560918698366,1.9285701148372958,8,0,0.44444444,0.05555556,0.38888889,0.29411765,1.2857134098915306,0.55555556,0.83333333,0,0.7819722146391106,-0.7819722146391106,1.1295074859190786,"24493"
"Joey Gerber","TBR","CPX",28,1,9,0,1,0,0.25,0,0.25,0.25,1,0.33333333,1,0,1.567684602737427,-1.567684602737427,1.567684602737427,"24591"
"Zach Penrod","BOS","CPX",28,1,18,9,2,0,0.5,0.25,0.25,0,1,0,1,0,2.567684602737427,-2.567684602737427,2.567684602737427,"25368"
"Blair Calvo","DET","CPX",29,2.2,10.124987024830519,6.749991349887012,1.5,0,0.27272727,0.18181818,0.09090909,0.22222222,1.4999980777526694,0.33333333,1,0,3.567684602737427,-3.567684602737427,3.871777782559194,"25416"
"Paxton Schultz","TOR","CPX",27,2,22.5,0,5,0,0.83333333,0,0.83333333,0,0,0,1,0,-1.432315397262573,1.432315397262573,-1.432315397262573,"25501"
