Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
"Triston McKenzie","CLE","CPX",27,14.1,12.558142320087859,8.790699624061501,1.42857143,1.255814232008786,0.30769231,0.21538462,0.09230769,0.2,1.6744189760117145,0.28571429,0.58558559,6.9069782760483225,6.6601451602738795,0.246833115774443,5.596164672055508,"18000"
"Justin Dunn","KCR","CPX",29,5.1,3.37500201165796,6.75000402331592,0.5,1.68750100582898,0.06666667,0.13333333,-0.06666667,0.375,2.4375014528640824,0.38095238,0.22058824,20.25001206994776,9.559857000412356,10.690155069535406,7.626244115912994,"19268"
"Shane Bieber","CLE","CPX",30,4.1,20.769246005458836,2.0769246005458837,10,0,0.58823529,0.05882353,0.52941177,0.125,0.6923082001819612,0.33333333,1,0,0.5742741818943018,-0.5742741818943018,0.7809977255555247,"19427"
"Andrew Vasquez","LAA","CPX",31,2.1,23.1428910372705,3.85714850621175,6,0,0.75,0.125,0.625,0,0.42857205624574995,0,1,0,0.6402054767136653,-0.6402054767136653,0.6402054767136653,"19482"
"Sean Poppen","LAA","CPX",31,1,27,9,3,0,0.6,0.2,0.4,0,1,0,0,0,1.4973539829254152,-1.4973539829254152,1.4973539829254152,"19583"
"Patrick Murphy","TEX","CPX",30,1,9,0,1,0,0.25,0,0.25,0.25,1,0.33333333,1,0,2.497353982925415,-2.497353982925415,2.497353982925415,"19712"
"Trevor Stephan","CLE","CPX",29,2,22.5,0,5,0,0.55555556,0,0.55555556,0.33333333,1.5,0.75,0.33333333,9,-0.5026460170745848,9.502646017074586,0.393155348300934,"19932"
"Zach Pop","SEA","CPX",28,2,13.5,4.5,3,0,0.33333333,0.11111111,0.22222222,0.125,1,0.2,0,0,2.997353982925415,-2.997353982925415,3.4452546656131746,"20185"
"Eli Morgan","CHC","CPX",29,1,18,0,2,0,0.66666667,0,0.66666667,0,0,0,1,0,0.4973539829254152,-0.4973539829254152,0.4973539829254152,"20203"
"Clayton Kershaw","LAD","CPX",37,6,6,1.5,4,0,0.22222222,0.05555556,0.16666667,0,0.16666666666666666,0,1,0,3.6640206495920817,-3.6640206495920817,4.410521787405014,"2036"
"Kyle Nelson","ARI","CPX",28,1,18,0,2,0,0.66666667,0,0.66666667,0,0,0,1,0,0.4973539829254152,-0.4973539829254152,0.4973539829254152,"20515"
"Jordan Holloway","LAA","CPX",29,1,18,9,2,0,0.4,0.2,0.2,0.25,2,0.5,1,0,3.497353982925415,-3.497353982925415,4.393155348300934,"20631"
"Ryan Feltner","COL","CPX",28,1.2,10.799978628200861,0,2,0,0.28571429,0,0.28571429,0.28571429,1.1999976253556512,0.4,1,0,2.0973587322141127,-2.0973587322141127,2.6348384878345987,"21446"
"Jackson Kowar","SEA","CPX",28,2,4.5,0,1,0,0.11111111,0,0.11111111,0.22222222,1,0.25,0,4.5,3.497353982925415,1.0026460170745848,4.393155348300934,"21549"
"Javier Assad","CHC","CPX",27,3,18,0,6,0,0.6,0,0.6,0.1,0.3333333333333333,0.25,1,0,0.4973539829254152,-0.4973539829254152,1.094554893175761,"21741"
"Kyle Tyler","CHW","CPX",28,7.1,13.500005852094933,1.2272732592813576,11,0,0.40740741,0.03703704,0.37037037,0.19230769,0.8181821728542383,0.33333333,0.66666667,2.454546518562715,1.906443768886994,0.5481027496757211,2.2729081226713617,"22092"
"Hunter Greene","CIN","CPX",25,2,18,4.5,4,0,0.57142857,0.14285714,0.42857143,0,0.5,0,1,0,1.9973539829254152,-1.9973539829254152,1.9973539829254152,"22182"
"DL Hall","MIL","CPX",26,5,14.4,3.6,4,0,0.44444444,0.11111111,0.33333333,0.0625,0.6,0.125,1,0,2.497353982925415,-2.497353982925415,2.855674529075623,"22207"
"Joe Perez","CHW","CPX",25,1.2,10.799978628200861,32.399935884602584,0.33333333,0,0.15384615,0.46153846,-0.30769231,0.28571429,4.799990501422605,0.4,0.375,26.999946570502154,12.897337360414973,14.10260921008718,15.047256382896919,"22254"
"Logan Gillaspie","SDP","CPX",28,1.2,5.399989314100431,0,1,0,0.14285714,0,0.14285714,0.42857143,1.799996438033477,0.5,1,0,3.2973563575697638,-3.2973563575697638,3.83483611319025,"22461"
"Jack O'Loughlin","COL","CPX",25,4,9,0,4,0,0.25,0,0.25,0.25,1,0.33333333,0.25,4.5,2.497353982925415,2.002646017074585,3.1692050069570543,"22690"
"Keaton Winn","SFG","CPX",27,2,4.5,4.5,1,0,0.1,0.1,0,0.44444444,2.5,0.5,0.6,9,4.997353982925415,4.002646017074585,5.445254665613175,"23499"
"Aaron Ashby","MIL","CPX",27,1.1,6.750016696792419,13.500033393584838,0.5,0,0.11111111,0.22222222,-0.11111111,0.42857143,3.7500092759957884,0.5,0.4,20.250050090377258,7.497361403722046,12.752688686655212,8.169214089643624,"23550"
"Justin Martinez","ARI","CPX",23,1,9,0,1,0,0.33333333,0,0.33333333,0,0,0,1,0,2.497353982925415,-2.497353982925415,3.393155348300934,"24453"
"Gus Varland","CHW","CPX",28,1,18,9,2,0,0.4,0.2,0.2,0.5,3,1,0.66666667,9,3.497353982925415,5.502646017074585,4.393155348300934,"24737"
"Erik Sabrowski","CLE","CPX",27,1,9,36,0.25,0,0.125,0.5,-0.375,0,4,0,0.75,0,14.497353982925414,-14.497353982925414,16.288956713676452,"24978"
"Sam Long","KCR","CPX",29,1,9,0,1,9,0.2,0,0.2,0.4,2,0.33333333,1,9,15.497353982925414,-6.497353982925414,4.288956713676453,"25379"
"Matt Waldron","SDP","CPX",28,1.2,16.199967942301292,5.399989314100431,3,0,0.375,0.125,0.25,0.28571429,1.799996438033477,0.5,0.66666667,5.399989314100431,2.697357544891938,2.7026317692084927,3.772317056132911,"25550"
"Cole Waites","SFG","CPX",27,1,0,0,0,0,0,0,0,0.33333333,1,0.33333333,1,0,4.497353982925415,-4.497353982925415,6.288956713676453,"25665"
"Connor Thomas","MIL","CPX",27,1,0,9,0,0,0,0.14285714,-0.14285714,0.5,4,0.5,0.5,18,7.497353982925415,10.502646017074586,8.393155348300933,"25873"
"Austin Pope","ARI","CPX",26,7.2,10.565213010533785,1.173912556725976,9,1.173912556725976,0.3,0.03333333,0.26666667,0.27586207,1.173912556725976,0.36842105,0.65789474,3.521737670177928,4.236484525875198,-0.7147468556972703,3.3587383103850295,"26136"
"Andrew Saalfrank","ARI","CPX",27,1.2,5.399989314100431,16.199967942301292,0.33333333,0,0.09090909,0.27272727,-0.18181818,0.5,4.199991688744779,0.57142857,0.42857143,21.599957256401723,8.697345671670195,12.902611584731527,10.309784938531653,"26203"
"Drey Jameson","ARI","CPX",27,1.1,20.250050090377258,6.750016696792419,3,0,0.375,0.125,0.25,0.28571429,2.250005565597473,0.5,0,6.750016696792419,2.247348417327942,4.502668279464476,2.9192011032495198,"26260"
"Bryan Hoeing","SDP","CPX",28,1.1,13.500033393584838,0,2,6.750016696792419,0.18181818,0,0.18181818,0.54545455,4.500011131194946,0.625,0,33.750083483962094,11.247370679717834,22.50271280424426,2.84105193397194,"26304"
"Marc Church","TEX","CPX",24,1.2,16.199967942301292,0,3,0,0.5,0,0.5,0,0,0,1,0,0.8973611068584613,-0.8973611068584613,1.4348408624789477,"26353"
"Jairo Iriarte","CHW","CPX",23,2,9,0,2,0,0.25,0,0.25,0.25,1,0.33333333,0.5,4.5,2.497353982925415,2.002646017074585,3.393155348300934,"26907"
"Carson Spiers","CIN","CPX",27,2.1,15.428594024847,0,4,0,0.4,0,0.4,0.22222222,0.8571441124914999,0.4,1,0,2.3544937016966654,-2.3544937016966654,2.738409134843402,"27685"
"Jose Corniell","TEX","CPX",22,5.2,11.117640821994993,3.176468806284284,3.5,1.588234403142142,0.26923077,0.07692308,0.19230769,0.29166667,1.588234403142142,0.375,0.78947368,3.176468806284284,5.379706429115494,-2.20323762283121,4.034085100268691,"27984"
"Yilber Diaz","ARI","CPX",24,2,22.5,0,5,4.5,0.625,0,0.625,0.25,1,0.5,0,9,5.997353982925415,3.002646017074585,0.393155348300934,"29271"
"Robert Gasser","MIL","CPX",26,1,0,0,0,0,0,0,0,0.33333333,1,0.33333333,1,0,4.497353982925415,-4.497353982925415,5.393155348300934,"29812"
"Emmet Sheehan","LAD","CPX",25,2,22.5,0,5,0,0.83333333,0,0.83333333,0,0,0,1,0,-0.5026460170745848,0.5026460170745848,-0.5026460170745848,"29839"
"Chase Silseth","LAA","CPX",25,7,15.428571428571429,1.2857142857142858,12,0,0.38709677,0.03225806,0.35483871,0.3,1.4285714285714286,0.5,0.6,5.142857142857143,1.4973539829254152,3.645503159931728,1.7532972301755634,"30074"
"Carlos Rodriguez","MIL","CPX",23,6.1,5.684213379414899,0,4,1.4210533448537248,0.15384615,0,0.15384615,0.34615385,1.4210533448537248,0.38095238,0.78947368,4.263160034561174,5.286828063399707,-1.0236680288385323,4.648619372601454,"30161"
"Jaden Hill","COL","CPX",25,3,9,3,3,0,0.23076923,0.07692308,0.15384615,0.36363636,1.6666666666666667,0.5,0.5,3,4.497353982925415,-1.4973539829254152,4.795954438050588,"30250"
"Garrett McDaniels","LAA","CPX",25,5.1,13.50000804663184,5.06250301748694,2.66666667,0,0.33333333,0.125,0.20833333,0.2,1.312500782311429,0.33333333,0.75,1.68750100582898,3.747353535890312,-2.059852530061332,4.755130672619753,"31751"
"Shota Imanaga","CHC","CPX",31,6,12,0,8,0,0.4,0,0.4,0.2,0.6666666666666666,0.33333333,1,0,1.8306873162587487,-1.8306873162587487,2.278587998946508,"33829"
"Rhett Lowder","CIN","CPX",23,3,15,0,5,3,0.38461538,0,0.38461538,0.30769231,1.3333333333333333,0.42857143,0.76923077,6,5.497353982925415,0.5026460170745848,1.4626211047172548,"33876"
"Jose Fermin","LAA","CPX",23,1.2,21.599957256401723,5.399989314100431,4,0,0.44444444,0.11111111,0.33333333,0.28571429,1.799996438033477,0.66666667,0.5,10.799978628200861,3.2973563575697638,7.502622270631098,3.83483611319025,"33908"
"Rich Hill","KCR","CPX",45,8,14.625,0,13,2.25,0.41935484,0,0.41935484,0.22580645,0.875,0.3125,0.71428571,4.5,4.497353982925415,0.0026460170745847833,2.255130518972874,"4806"
"Daniel Bard","SEA","CPX",40,1,0,0,0,0,0,0,0,0.5,2,0.5,0.33333333,18,7.497353982925415,10.502646017074586,7.497353982925415,"7115"
"Tyler Baum","OAK","CPX",27,4,18,4.5,4,0,0.44444444,0.11111111,0.33333333,0.25,1.5,0.5,0.83333333,0,1.9973539829254152,-1.9973539829254152,2.4452546656131746,"sa1054042"
"Pedro Santos","OAK","CPX",25,4.2,11.571420689023775,0,6,0,0.4,0,0.4,0.06666667,0.21428556831525508,0.11111111,1,0,1.925927163142354,-1.925927163142354,2.693756381850652,"sa1171936"
"Max Roberts","CHW","CPX",27,3.1,16.200016608255247,2.700002768042541,6,0,0.42857143,0.07142857,0.35714286,0.23076923,1.2000012302411294,0.42857143,0.25,8.100008304127623,1.797351214882874,6.302657089244749,2.334832585134027,"sa3004014"
"Marlin Willis","KCR","CPX",27,6.1,18.473693483098423,2.8421066897074496,6.5,0,0.52,0.08,0.44,0.2173913,1.1052637126640081,0.5,0.85714286,1.4210533448537248,1.339457661028249,0.08159568382547588,1.905227228402211,"sa3005116"
"Dalvin Rosario","CIN","CPX",25,0.2,0,40.499796019031784,0,0,0,0.5,-0.5,0.33333333,5.999969780597302,0.33333333,0.5,26.99986401268786,17.997285989269344,9.002578023418515,19.340981269687074,"sa3005144"
"Wardquelin Vasquez","CHW","CPX",23,8.2,11.423072733118815,5.1923057877812795,2.2,1.038461157556256,0.31428571,0.14285714,0.17142857,0.10344828,0.9230765844944497,0.11764706,0.78947368,3.1153834726687677,5.535815140481671,-2.4204316678129034,4.966070613506526,"sa3006502"
"Eiker Huizi","SDP","CPX",24,4,11.25,2.25,5,0,0.33333333,0.06666667,0.26666667,0.14285714,0.75,0.22222222,0.66666667,2.25,2.747353982925415,-0.4973539829254152,2.971304324269295,"sa3007842"
"Brendan Hardy","COL","CPX",25,13,14.538461538461538,6.230769230769231,2.33333333,0,0.31818182,0.13636364,0.18181818,0.30357143,2,0.48571429,0.66666667,4.846153846153846,3.574277059848492,1.271876786305354,4.401170627887432,"sa3008290"
"Alvin Guzman","ARI","CPX",23,14,9,1.9285714285714286,4.66666667,0,0.26415094,0.05660377,0.20754717,0.16326531,0.7857142857142857,0.22857143,0.75,1.2857142857142858,3.3544968400682724,-2.0687825543539864,4.3782698290688655,"sa3008748"
"Alejandro Lugo","SDP","CPX",22,17.2,10.698111282544534,6.113206447168306,1.75,1.0188677411947176,0.25301205,0.14457831,0.10843374,0.23529412,1.584905375191783,0.31111111,0.60283688,7.132074188363023,6.138863121516905,0.9932110668461185,5.630574115362684,"sa3009253"
"Manuel Olivares","COL","CPX",23,48,9,3.1875,2.82352941,0.1875,0.22966507,0.08133971,0.14832536,0.2606383,1.375,0.34532374,0.6122449,4.3125,4.080687316258748,0.23181268374125175,4.444379950066407,"sa3009471"
"Gabriel Aguilera","CIN","CPX",24,2,13.5,0,3,0,0.375,0,0.375,0.25,1,0.4,1,0,1.4973539829254152,-1.4973539829254152,1.9452546656131746,"sa3009494"
"Leon Hunter Jr.","SEA","CPX",28,6,15,4.5,3.33333333,0,0.4,0.12,0.28,0.18181818,1.1666666666666667,0.33333333,0.85714286,1.5,2.664020649592082,-1.1640206495920822,3.7091222425301873,"sa3010260"
"Aidan Anderson","TEX","CPX",28,2.2,16.87497837471753,3.374995674943506,5,0,0.55555556,0.11111111,0.44444444,0,0.37499951943816734,0,1,0,1.872357346858244,-1.872357346858244,2.2082824283861178,"sa3011250"
"Chris Clarke","CHC","CPX",27,9,9,1,9,1,0.24324324,0.02702703,0.21621622,0.25,1.1111111111111112,0.30769231,0.58139535,3,4.275131760703193,-1.275131760703193,3.5274217115508186,"sa3011411"
"Chris Wright","SFG","CPX",26,6,16.5,6,2.75,0,0.36666667,0.13333333,0.23333333,0.23076923,1.6666666666666667,0.4,0.2,9,2.8306873162587483,6.169312683741252,2.979987543821335,"sa3011531"
"Montana Semmel","LAA","CPX",23,5.2,7.94117201571071,4.7647032094264254,1.66666667,0,0.18518519,0.11111111,0.07407407,0.26086957,1.588234403142142,0.33333333,0.5,7.94117201571071,4.850294961401447,3.0908770543092627,5.956872497856749,"sa3011751"
"R.J. Dabovich","SFG","CPX",26,3.2,19.636345335291747,7.363629500734405,2.66666667,0,0.5,0.1875,0.3125,0.15384615,1.3636350927285934,0.4,0.4,7.363629500734405,2.5882648531053842,4.77536464762902,3.076883324281483,"sa3014431"
"Burl Carraway","CHC","CPX",26,3.1,18.900019376297788,8.100008304127623,2.33333333,0,0.5,0.21428571,0.28571429,0.18181818,1.5000015378014118,0.5,1,0,2.9973524451240037,-2.9973524451240037,3.2660931302495797,"sa3014495"
"Robert Puason","OAK","CPX",22,26.1,5.4683550905101015,3.7594941247256948,1.45454545,1.025316579470644,0.1300813,0.08943089,0.04065041,0.30841121,1.6708862776558644,0.34090909,0.60267857,6.835443863137627,6.585961829995245,0.2494820331423817,6.533695646942919,"sa3014697"
"Ruben Salinas","SDP","CPX",22,18.2,10.607141050757502,5.303570525378751,2,0.9642855500688637,0.22,0.11,0.11,0.375,2.3571424557238894,0.484375,0.59241706,9.642855500688638,5.461639532994279,4.181215967694359,4.78862288764223,"sa3014704"
"Dane Acker","TEX","CPX",26,3,21,0,7,0,0.63636364,0,0.63636364,0.18181818,0.6666666666666666,0.5,0.5,3,-0.16931268374125175,3.1693126837412517,0.12928777138392178,"sa3014924"
"Taylor Dollard","SEA","CPX",26,14,10.928571428571429,2.5714285714285716,4.25,0,0.25,0.05882353,0.19117647,0.34920635,1.8571428571428572,0.47826087,0.59259259,7.071428571428571,3.140211125782558,3.931217445646013,4.036012491158077,"sa3014982"
"Ruben Galindo","SDP","CPX",24,5,10.8,7.2,1.5,0,0.21428571,0.14285714,0.07142857,0.40909091,2.6,0.5625,0.66666667,9,5.697353982925415,3.3026460170745846,6.593155348300934,"sa3015100"
"Emiliano Teodo","TEX","CPX",24,2.1,19.285742531058748,0,5,0,0.5,0,0.5,0.22222222,0.8571441124914999,0.5,1,0,1.4973495892051654,-1.4973495892051654,1.4973495892051654,"sa3015158"
"Aidan Curry","TEX","CPX",22,26.1,13.329115533118372,1.025316579470644,13,1.7088609657844067,0.37864078,0.02912621,0.34951456,0.19191919,0.8354431388279322,0.25454545,0.8125,3.4177219315688134,4.4593792947968725,-1.041657363228059,2.8414690033230627,"sa3015334"
"Adrian Rodriguez","TEX","CPX",24,9.2,12.103444295605529,8.379307589265366,1.44444444,0.9310341765850407,0.31707317,0.2195122,0.09756098,0.21875,1.6551718694845168,0.33333333,0.75342466,4.655170882925203,5.945629368724368,-1.2904584857991646,5.434823911364349,"sa3015385"
"Fernando Vasquez","SFG","CPX",23,11.2,14.657138863389461,4.628570167386146,3.16666667,0,0.38,0.12,0.26,0.14634146,1.0285711483080324,0.27272727,0.73333333,2.314285083693073,3.5544970969763856,-1.2402120132833128,4.475892536016586,"sa3015475"
"Jan Caraballo","SFG","CPX",21,14.2,10.431815920782974,2.45454492253717,4.25,0.6136362306342925,0.25757576,0.06060606,0.1969697,0.32258065,1.6363632816914468,0.43181818,0.61946903,4.2954536144400475,3.8837177522911226,0.4117358621489249,3.974591949367964,"sa3015485"
"Gleiner Diaz","SEA","CPX",21,21,10.714285714285714,3.4285714285714284,3.125,1.7142857142857142,0.24271845,0.0776699,0.16504854,0.31182796,1.7619047619047619,0.390625,0.47904192,9.428571428571429,6.021163506734939,3.40740792183649,4.3554599801699325,"sa3015501"
"Ricardo Estrada","SFG","CPX",23,35.1,11.207548783147384,1.7830191245916294,6.28571429,0.5094340355976084,0.31654676,0.05035971,0.26618705,0.16030534,0.7924529442629464,0.22352941,0.61068702,1.5283021067928253,3.4218821299971305,-1.8935800232043052,3.3959133969338495,"sa3016017"
"Maximo Martinez","CHW","CPX",21,6.2,10.799994850161147,9.449995493891004,1.14285714,0,0.20512821,0.17948718,0.02564103,0.35483871,2.6999987125402867,0.47826087,0.63157895,9.449995493891004,5.697353410721098,3.7526420831699063,7.175424958791268,"sa3016026"
"Dailoui Abad","LAD","CPX",23,4.1,4.153849201091767,4.153849201091767,1,0,0.11764706,0.11764706,0,0.14285714,0.9230776002426149,0.16666667,1,0,5.651200983228684,-5.651200983228684,6.891542245196021,"sa3016027"
"Reynardo Cruz","CIN","CPX",23,19.2,10.525422027487346,5.949151580753718,1.76923077,0.4576270446733629,0.26744186,0.15116279,0.11627907,0.19178082,1.3728811340200886,0.26530612,0.7421875,3.6610163573869032,4.8024386793743234,-1.1414223219874202,4.688012412336572,"sa3016032"
"Alex Vallecillo","MIL","CPX",22,0.1,0,54.00053912939454,0,27.00026956469727,0,0.4,-0.4,0.66666667,12.00011980653212,0.5,0,108.00107825878908,61.49792306395299,46.50315519483609,25.184964619563914,"sa3016034"
"Weskendry Espinosa","KCR","CPX",23,16.2,7.019998661041515,4.319999176025548,1.625,1.079999794006387,0.18055556,0.11111111,0.06944444,0.23333333,1.3199997482300285,0.26666667,0.68965517,4.8599990730287415,6.65735357093819,-1.7973544979094482,5.796078800206219,"sa3016046"
"Jordy Vargas","COL","CPX",21,10.2,14.343745725230656,4.218748742714899,3.4,1.6874994970859596,0.34,0.1,0.24,0.23255814,1.4062495809049662,0.33333333,0.63380282,5.906248239800859,5.7161036197097195,0.19014462009113942,3.86647381697004,"sa3016052"
"Yokelvin Reyes","LAA","CPX",21,41.1,7.620968679731884,2.8306455096146994,2.69230769,0.4354839245561076,0.20114943,0.07471264,0.12643678,0.24375,1.2580646709398664,0.30081301,0.71713147,2.395161585058592,4.448966880196958,-2.0538052951383663,4.773529663922794,"sa3016067"
"Carlos Avila","LAD","CPX",21,1,0,18,0,0,0,0.28571429,-0.28571429,0.5,4,0.5,0.6,18,13.497353982925414,4.502646017074586,14.393155348300933,"sa3016161"
"Ismael Luciano","COL","CPX",22,6,9,6,1.5,0,0.21428571,0.14285714,0.07142857,0.41666667,2.3333333333333335,0.55555556,0.5,9,4.497353982925415,4.502646017074585,4.945254665613175,"sa3016227"
"Marlon Franco","SFG","CPX",22,54,8.5,2.6666666666666665,3.1875,0.8333333333333334,0.20731707,0.06504065,0.14227642,0.31718062,1.6296296296296295,0.39181287,0.72619048,5,4.8677243532957855,0.13227564670421454,4.792066813398291,"sa3016242"
"Samir Chires","SFG","CPX",21,17.1,14.01923334034284,7.269232102399991,1.92857143,1.0384617289142846,0.31395349,0.1627907,0.15116279,0.27142857,1.9038465030095215,0.41463415,0.68322981,6.230770373485707,5.651200348385731,0.5795700250999758,5.0814555079389585,"sa3016254"
"Yendy Gomez","LAA","CPX",21,31.1,9.19149029422215,2.0106385018610955,4.57142857,0.2872340716944422,0.25806452,0.05645161,0.2016129,0.20175439,0.9574469056481407,0.27160494,0.63291139,2.5851066452499802,3.827141148971717,-1.2420345037217366,4.24134032703322,"sa3016287"
"David Leon","CLE","CPX",21,5.1,3.37500201165796,3.37500201165796,1,0,0.07692308,0.07692308,0,0.30434783,1.68750100582898,0.33333333,0.4,5.06250301748694,5.434854541719293,-0.37235152423235274,7.282445959056602,"sa3016336"
"Enderjer Sifontes","LAA","CPX",22,5,12.6,7.2,1.75,3.6,0.26923077,0.15384615,0.11538462,0.31818182,2.2,0.38461538,0.6097561,9,9.297353982925415,-0.29735398292541504,5.172315621376038,"sa3016458"
"Yohemy Nolasco","CHW","CPX",21,7,9,12.857142857142858,0.7,0,0.14,0.2,-0.06,0.44736842,3.857142857142857,0.5483871,0.48275862,14.142857142857142,7.6402111257825585,6.502646017074584,9.175870609283447,"sa3016500"
"Jhonny Jimenez","LAD","CPX",21,5.2,9.529406418852851,4.7647032094264254,2,0,0.24,0.12,0.12,0.18181818,1.2352934246661105,0.25,0.28571429,4.7647032094264254,3.9679425152113676,0.7967606942150578,4.442190030835069,"sa3016506"
"Steven Sanchez","SEA","CPX",21,29,9.310344827586206,1.8620689655172413,5,0,0.24193548,0.0483871,0.19354839,0.26495726,1.2758620689655173,0.35632184,0.68421053,2.793103448275862,3.1525263967185184,-0.3594229484426563,3.8938792508223963,"sa3016595"
"Roiber Talavera","SEA","CPX",21,27.1,6.5853666195481715,6.5853666195481715,1,0.9878049929322258,0.14814815,0.14814815,0,0.25688073,1.7560977652128458,0.29069767,0.64257028,5.5975616266159465,7.314427481287689,-1.7168658546717426,7.067434128910175,"sa3016799"
"Kenyon Yovan","LAA","CPX",27,2.2,10.124987024830519,6.749991349887012,1.5,0,0.27272727,0.18181818,0.09090909,0,0.7499990388763347,0,1,0,4.497353982925415,-4.497353982925415,4.833279064453289,"sa3016839"
"Joel Sierra","CHC","CPX",23,3.2,12.27271583455734,22.090888502203214,0.55555556,2.4545431669114683,0.20833333,0.375,-0.16666667,0.21428571,3.272724222548624,0.25,0.51724138,12.27271583455734,13.497345594934131,-1.224629760376791,10.196203589427839,"sa3016947"
"Haminton Mendez","LAA","CPX",21,31.2,6.536841449050758,5.399999457911496,1.21052632,0,0.15436242,0.12751678,0.02684564,0.2890625,1.768420875105519,0.35238095,0.65517241,5.11578896012668,5.034196034296733,0.0815929258299466,6.080869103505474,"sa3017150"
"Brandon Dufault","LAA","CPX",26,10.1,8.709680098773617,13.935488158037789,0.625,0,0.16949153,0.27118644,-0.10169492,0.27906977,2.709678252951792,0.36363636,0.64285714,6.967744079018894,7.207032235877207,-0.23928815685831317,7.900556086940798,"sa3017257"
"Gil Luna","CHW","CPX",25,16,12.9375,5.625,2.3,0,0.37096774,0.16129032,0.20967742,0.12,1,0.22222222,0.83333333,1.6875,3.872353982925415,-2.184853982925415,4.768155348300934,"sa3017301"
"Alaska Abney","CLE","CPX",25,4.2,11.571420689023775,0,6,0,0.35294118,0,0.35294118,0.17647059,0.6428567049457653,0.27272727,1,0,1.925927163142354,-1.925927163142354,2.693756381850652,"sa3017308"
"Brett Kerry","LAA","CPX",26,8,10.125,6.75,1.5,0,0.25,0.16666667,0.08333333,0.23333333,1.625,0.33333333,0.61538462,5.625,4.497353982925415,1.1276460170745848,5.393155348300934,"sa3017390"
"Maddux Bruns","LAD","CPX",23,6.1,12.789480103683523,8.526320069122349,1.5,0,0.23684211,0.15789474,0.07894737,0.5,3.473685954086883,0.69565217,0.36363636,18.473693483098423,4.497353982925415,13.976339500173008,5.063123550299378,"sa3017782"
