Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
"Shane Drohan","BOS","A+",26,0,1,8.526320069122349,3,3,0,0,0,0,0,6.1,33,8,6,6,1,5,0,1,0,0,10,"27814"
"Brandon Young","BAL","A+",26,0,0,3,2,2,0,0,0,0,0,6,28,7,2,2,0,3,0,0,0,0,9,"27819"
"Andry Lara","WSN","A+",22,0,1,0.7941178698028872,3,2,0,0,0,0,0,11.1,47,10,2,1,0,4,0,0,0,0,10,"27967"
"Brandan Bidois","PIT","A+",24,2,0,0.8571428571428571,16,0,0,0,5,1,3,21,87,11,5,2,0,13,0,0,2,0,27,"28052"
"Jedixson Paez","BOS","A+",21,0,3,2.7931039075364588,7,7,0,0,0,0,0,19.1,83,18,12,6,4,3,0,1,0,0,23,"29114"
"Cade Povich","BAL","A+",25,0,0,0,1,1,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,3,"30055"
"Tyler Samaniego","PIT","A+",26,1,0,3.857142857142857,6,0,0,0,0,1,1,7,28,3,3,3,0,3,0,0,0,0,6,"30081"
"Carter Baumler","BAL","A+",23,2,0,2.454545720549683,20,0,0,0,2,0,1,29.1,117,19,8,8,0,13,0,1,3,4,38,"30231"
"Didier Fuentes","ATL","A+",20,0,1,5.538461538461538,3,3,0,0,0,0,0,13,53,8,8,8,0,5,0,1,2,1,18,"30661"
"Luis Guerrero","BOS","A+",24,0,0,0,2,0,0,0,0,0,0,2,10,0,1,0,0,3,0,0,0,0,2,"31184"
"Eduardo Rivera","BOS","A+",22,3,1,1.611940114953327,10,6,0,0,0,0,0,44.2,172,21,10,8,2,16,0,3,0,0,68,"31280"
"JR Ritchie","ATL","A+",22,4,1,1.2959998417968943,7,7,1,1,0,0,0,41.2,157,23,7,6,3,10,0,2,1,0,38,"31760"
"Elmer Rodriguez","NYY","A+",21,6,4,2.2589644180801716,15,14,0,0,0,0,0,83.2,341,52,27,21,1,37,0,2,10,0,99,"31811"
"Riley Cornelio","WSN","A+",25,1,2,3.0306117730258593,7,7,0,0,0,0,0,32.2,138,25,15,11,2,16,0,1,2,0,39,"31953"
"Jake Bennett","WSN","A+",24,1,2,1.901408195306456,7,7,0,0,0,0,0,23.2,91,17,5,5,1,8,0,0,0,0,24,"31959"
"Trey Gibson","BAL","A+",23,1,2,5.120688981590405,9,8,0,0,0,0,0,38.2,166,32,27,22,7,14,0,3,3,1,67,"33794"
"Zach Thornton","NYM","A+",23,3,0,0.43548380398230335,4,4,0,0,0,0,0,20.2,78,12,5,1,1,2,0,2,0,0,25,"33891"
"Shinnosuke Ogasawara","WSN","A+",27,0,0,5.142857142857143,2,2,0,0,0,0,0,7,29,6,4,4,1,2,0,0,0,0,10,"35324"
"Payton Tolle","BOS","A+",22,1,3,3.6241607026825258,11,10,0,0,0,0,0,49.2,206,44,20,20,6,14,0,2,1,1,79,"35466"
"Rodolfo Martinez","BAL","A+",31,0,3,4.628570167386146,9,0,0,0,0,0,1,11.2,55,11,7,6,0,9,0,2,4,0,10,"sa206642"
"Eduardo Herrera","NYM","A+",25,1,1,2.2978725735555376,28,0,0,0,1,0,5,31.1,143,16,13,8,0,28,1,9,3,0,31,"sa3002702"
"Max Roberts","CHW","A+",27,0,0,0,4,0,0,0,0,0,0,4.1,16,5,0,0,0,0,0,0,0,0,6,"sa3004014"
"Bryan Caceres","WSN","A+",25,3,4,6.202703342200959,28,3,0,0,0,1,0,49.1,242,52,40,34,3,39,0,10,3,3,46,"sa3005687"
"Samuel Vasquez","WSN","A+",25,1,1,3.037499637901826,21,0,0,0,4,0,1,26.2,118,27,10,9,0,13,0,2,3,2,26,"sa3005849"
"Yeuris Jimenez","WSN","A+",24,3,2,7.159090909090909,35,0,0,0,0,1,2,44,218,38,43,35,3,49,0,3,17,0,53,"sa3006386"
"Augusto Calderon","PHI","A+",24,3,0,12.6,16,0,0,0,0,1,0,15,88,28,23,21,1,9,0,6,0,2,19,"sa3006406"
"Alfred Vega","NYM","A+",24,3,1,3.239999382019161,10,0,0,0,0,1,0,16.2,70,13,8,6,0,7,0,2,3,0,18,"sa3006495"
"Manuel Urias","HOU","A+",24,1,0,4.5,4,2,0,0,0,0,0,14,61,15,9,7,1,3,0,0,0,0,15,"sa3007606"
"Julio Rodriguez","HOU","A+",25,1,0,7.392857142857143,18,0,0,0,0,2,2,28,131,29,28,23,2,14,0,5,6,0,41,"sa3007992"
"Brian Metoyer","NYM","A+",28,0,0,0.9310346358454862,14,0,0,0,2,0,0,19.1,72,7,3,2,0,10,0,3,5,1,25,"sa3008361"
"Jordany Ventura","NYY","A+",24,0,0,1.3170728643759602,13,0,0,0,0,0,1,13.2,68,6,4,2,0,16,0,4,6,2,18,"sa3008542"
"Carlos Jimenez","PIT","A+",22,3,3,3.9767441860465116,34,1,0,0,0,0,5,43,192,29,22,19,6,35,1,3,3,1,57,"sa3008711"
"Albert Feliz","BOS","A+",23,0,3,20.24999034405215,6,0,0,0,0,0,0,6.2,43,6,18,15,3,14,0,5,1,2,3,"sa3008799"
"Royber Salinas","ATL","A+",24,0,0,7.714280459349183,5,0,0,0,0,0,1,4.2,22,3,4,4,0,5,0,0,0,0,6,"sa3009243"
"Miguel Gomez","WSN","A+",23,1,0,0.8437497485429798,8,0,0,0,5,0,0,10.2,40,4,2,1,0,6,1,0,0,0,12,"sa3009527"
"Luis Vargas","ATL","A+",23,0,0,2.5714285714285716,5,0,0,0,1,0,0,7,27,4,2,2,1,2,0,0,3,0,13,"sa3009592"
"Gabriel Barbosa","PHI","A+",23,3,0,1.157143014791082,4,4,0,0,0,0,0,23.1,92,15,6,3,0,6,0,0,1,1,18,"sa3009593"
"Railin Perez","HOU","A+",23,7,2,3.7241383229368354,29,0,0,0,4,3,2,48.1,220,41,26,20,1,28,0,8,8,3,65,"sa3009622"
"Johan Otanez","WSN","A+",23,0,0,1.68750100582898,6,0,0,0,0,0,1,5.1,27,3,1,1,0,9,0,1,1,0,6,"sa3009782"
"Florencio Serrano","TEX","A+",25,0,0,0,1,0,0,0,0,0,0,3.1,11,2,0,0,0,0,0,0,0,0,2,"sa3010124"
"Blake Townsend","PIT","A+",24,2,0,1.1408449171838737,11,0,0,0,1,0,0,23.2,98,18,3,3,3,5,0,4,0,0,28,"sa3010125"
"Jarod Bayless","PIT","A+",28,3,0,2.52,17,0,0,0,2,0,1,25,97,19,10,7,4,3,0,3,0,0,35,"sa3010236"
"Tyrone Yulie","NYY","A+",23,1,3,5.495574479152109,36,0,0,0,0,6,2,37.2,168,32,24,23,5,24,0,2,5,1,43,"sa3010246"
"Randy Labaut","PIT","A+",28,1,0,0,1,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,3,"sa3010615"
"Juan De Los Santos","BAL","A+",23,1,1,3.789473684210526,17,0,0,0,1,0,1,19,84,12,9,8,0,12,0,2,2,0,21,"sa3010808"
"Erik Rivera","BOS","A+",24,2,1,7.328570629820619,21,1,0,0,2,1,4,46.2,216,41,40,38,5,36,0,6,3,3,60,"sa3010867"
"Josh Hejka","PHI","A+",28,1,1,7.285714285714286,21,0,0,0,0,2,0,21,97,26,17,17,3,9,0,0,4,0,20,"sa3011152"
"Manuel Veloz","CHW","A+",24,0,2,7.125,9,4,0,0,0,0,0,24,112,25,23,19,6,17,0,3,1,1,18,"sa3011349"
"Wander Arias","WSN","A+",25,4,4,6.903408492399693,33,4,0,0,0,0,1,58.2,279,63,51,45,10,36,0,12,6,1,50,"sa3011440"
"Nick Richmond","BAL","A+",27,0,0,4.909086333822937,3,0,0,0,0,0,0,3.2,16,4,2,2,1,1,0,0,0,0,6,"sa3011538"
"Lucas Knowles","WSN","A+",27,0,1,9,5,0,0,0,0,1,0,6,29,6,7,6,1,4,0,0,1,0,5,"sa3011676"
"Victor Simeon","TEX","A+",24,4,0,4.432835316121649,36,0,0,0,5,2,2,44.2,208,31,24,22,1,44,0,5,11,1,66,"sa3011677"
"Noah Song","BOS","A+",28,0,0,0,1,1,0,0,0,0,0,1.1,7,1,0,0,0,1,0,0,0,0,1,"sa3011695"
"Darvin Garcia","BOS","A+",26,1,4,10.65137763786353,21,0,0,0,1,2,1,36.1,197,39,46,43,2,38,0,11,14,2,36,"sa3011716"
"Manuel Medina","BOS","A+",23,3,1,3.5840703124905056,13,2,0,0,1,1,0,37.2,155,33,16,15,2,12,0,3,1,0,38,"sa3011728"
"Ryan Harbin","PIT","A+",23,2,2,2.3736266223809612,22,0,0,0,4,2,2,30.1,132,18,9,8,1,23,0,3,3,0,46,"sa3011733"
"Matt Allan","NYM","A+",24,0,1,3.6,4,2,0,0,0,0,0,5,27,4,5,2,0,5,0,1,2,1,6,"sa3011740"
"Alejandro Mendez","BAL","A+",24,1,1,6.857142857142857,22,0,0,0,1,2,0,21,107,15,19,16,1,27,0,4,7,0,28,"sa3011785"
"Jean Pinto","HOU","A+",24,2,2,4.605881939528348,14,10,0,0,3,0,0,56.2,241,49,29,29,3,26,0,1,2,1,45,"sa3011803"
"Jace Beck","NYM","A+",25,4,3,5.8,42,0,0,0,1,5,5,45,200,33,29,29,3,30,0,4,12,3,68,"sa3011811"
"Jared Kelley","CHW","A+",23,1,0,0,8,0,0,0,0,1,0,8.2,33,4,0,0,0,3,2,1,1,0,12,"sa3014471"
"Dylan MacLean","TEX","A+",22,4,1,3.344037165375759,21,10,0,0,0,2,2,72.2,285,53,30,27,9,15,0,1,1,1,65,"sa3014508"
"Jeremy Wu-Yelland","BOS","A+",26,1,1,3.0857134449240973,7,0,0,0,2,0,0,11.2,51,10,4,4,0,5,0,1,1,2,20,"sa3014520"
"Nick Swiney","HOU","A+",26,3,4,5.510204081632653,24,2,0,0,1,2,2,49,229,58,32,30,6,27,0,2,1,4,45,"sa3014542"
"Adisyn Coffey","CHW","A+",26,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,"sa3014738"
"Carson Coleman","NYY","A+",27,0,0,0,4,0,0,0,0,0,0,4,13,1,0,0,0,1,0,0,0,1,3,"sa3014857"
"Bryson Horne","ATL","A+",26,0,0,5.785710344511887,2,0,0,0,0,0,0,4.2,26,10,5,3,2,1,0,0,0,0,0,"sa3014891"
"Erubiel Armenta","PHI","A+",25,0,0,3.3750005029142653,21,0,0,0,0,0,3,21.1,100,16,12,8,0,17,0,3,3,5,26,"sa3015125"
"D.J. McCarty","TEX","A+",22,2,6,4.825095616921036,23,17,0,0,0,0,0,87.2,410,93,53,47,4,52,0,17,3,3,98,"sa3015222"
"Kai Wynyard","TEX","A+",23,0,1,5.906248239800859,8,0,0,0,0,1,1,10.2,46,7,8,7,0,10,0,0,0,0,7,"sa3015311"
"Aidan Curry","TEX","A+",22,3,2,4.011428921197416,17,13,0,0,1,1,1,58.1,266,52,28,26,5,41,0,1,8,0,77,"sa3015334"
"Adrian Rodriguez","TEX","A+",24,1,1,2.1093753143214156,16,0,0,0,1,2,2,21.1,89,9,5,5,0,16,0,2,5,0,39,"sa3015385"
"Eiberson Castellano","PHI","A+",24,0,1,40.500100180754515,1,1,0,0,0,0,0,1.1,11,4,6,6,0,3,0,0,0,1,0,"sa3015414"
"Jose Gonzalez","TEX","A+",23,4,7,2.8255813953488373,18,17,0,0,0,0,0,86,355,80,33,27,7,18,0,6,7,0,90,"sa3015415"
"Antwone Kelly","PIT","A+",21,1,1,3.033708125228721,14,14,0,0,0,0,0,59.1,230,41,21,20,4,17,0,0,1,0,70,"sa3015489"
"Jose Garces","PIT","A+",21,0,0,0,1,0,0,0,0,0,0,0.2,5,2,1,0,0,1,0,0,2,0,0,"sa3015490"
"Joel Diaz","NYM","A+",21,5,5,3.7968753620982514,25,18,0,0,0,1,1,106.2,448,106,48,45,9,25,1,3,2,0,98,"sa3015500"
"Fernando Caldera","HOU","A+",22,0,0,34.714336555905746,2,0,0,0,0,0,0,2.1,18,7,9,9,2,2,0,2,0,0,1,"sa3015547"
"Angel Tejada","BAL","A+",21,1,1,5.4,7,0,0,0,1,0,0,5,28,5,8,3,3,3,0,3,1,1,4,"sa3015744"
"Franck De La Rosa","PIT","A+",25,1,0,4.320001647949847,6,0,0,0,2,0,1,8.1,37,6,4,4,1,7,0,0,6,0,11,"sa3015964"
"Estibenzon Jimenez","PHI","A+",23,5,2,5.09433962264151,14,6,1,0,0,1,0,53,228,52,31,30,9,15,0,3,3,1,56,"sa3015983"
"Alexander Alberto","TBR","A+",23,2,2,2.8285714285714287,31,0,0,0,3,4,5,35,155,30,12,11,1,17,0,4,9,0,45,"sa3015986"
"Euri Montero","WSN","A+",23,0,3,6.096776069141533,7,0,0,0,0,1,0,10.1,52,13,12,7,0,6,1,2,1,0,7,"sa3015989"
"Layonel Ovalles","NYM","A+",22,1,0,5.684213379414899,5,0,0,0,0,0,0,6.1,31,4,6,4,0,9,0,0,3,0,5,"sa3015993"
"Junior William","TBR","A+",25,5,3,4.885714285714286,28,0,0,0,1,4,4,35,159,37,28,19,4,15,0,3,2,3,42,"sa3016072"
"Jaydenn Estanista","PHI","A+",23,1,1,3.5735289105907735,21,0,0,0,4,1,3,22.2,95,17,9,9,2,13,1,1,1,2,23,"sa3016230"
"Juan Rojas","BAL","A+",21,4,8,4.429687764029966,23,14,0,0,0,0,0,85.1,390,95,46,42,6,41,0,4,13,3,70,"sa3016285"
"Jarold Rosado","CHW","A+",22,1,0,2.25,14,0,0,0,0,0,3,16,75,13,9,4,0,11,0,2,2,1,18,"sa3016502"
"Leandro Lopez","TEX","A+",23,2,4,2.1928937407198275,14,14,0,0,0,0,0,65.2,259,46,21,16,4,26,0,0,3,3,73,"sa3016748"
"Ismael Agreda","TEX","A+",21,1,0,0,1,0,0,0,0,0,0,2.2,13,3,1,0,0,1,0,0,0,0,2,"sa3017010"
"Michael Arias","NYY","A+",23,0,0,3,2,0,0,0,0,0,1,3,14,1,2,1,0,1,0,2,0,0,3,"sa3017036"
"Austin Smith","ATL","A+",26,0,1,2.382353609408662,11,0,0,0,0,0,0,11.1,41,5,3,3,1,4,0,1,0,0,13,"sa3017071"
"Saul Garcia","NYM","A+",22,4,2,1.8529411764705883,30,0,0,0,6,1,3,34,148,21,10,7,2,22,1,4,6,0,59,"sa3017106"
"J.J. Niekro","ATL","A+",27,0,1,7.105266724268624,3,0,0,0,0,0,0,6.1,29,5,5,5,1,7,0,0,1,0,7,"sa3017129"
"Samuel Strickland","ATL","A+",26,3,2,2.8672562499924044,22,2,0,0,1,0,1,37.2,150,31,14,12,3,4,0,3,2,0,41,"sa3017139"
"Adam Smith","BOS","A+",25,7,3,3.436363874703416,31,3,0,0,3,0,3,73.1,298,52,29,28,5,29,1,4,3,2,72,"sa3017147"
"Amilcar Chirinos","HOU","A+",23,1,2,5.558822749807869,19,0,0,0,4,1,0,22.2,102,23,14,14,3,10,0,2,5,1,38,"sa3017149"
"Juan Gonzalez","CHW","A+",24,0,0,0,1,0,0,0,0,0,0,0.2,4,3,0,0,0,0,0,0,0,0,0,"sa3017166"
"Wes Kath","CHW","A+",22,0,0,0,1,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,"sa3017172"
"Andrew Baker","PHI","A+",25,1,1,4.235294117647059,27,0,0,0,6,4,3,34,144,33,17,16,3,13,1,0,5,0,43,"sa3017196"
"Nick Dombkowski","PIT","A+",26,0,0,0,1,0,0,0,0,0,1,2,8,2,0,0,0,0,0,0,0,0,2,"sa3017201"
"Tommy McCollum","PHI","A+",26,1,0,1.125,7,0,0,0,3,0,1,8,30,3,1,1,0,3,1,2,1,0,10,"sa3017204"
"Gil Luna","CHW","A+",25,0,1,2.1600008239749235,9,0,0,0,1,0,0,8.1,40,7,4,2,0,8,0,4,5,1,6,"sa3017301"
"Ocean Gabonia","NYY","A+",23,5,2,3.266129434170807,31,0,0,0,1,1,4,41.1,176,34,20,15,0,15,0,2,4,2,42,"sa3017391"
"Daniel Federman","BAL","A+",26,0,0,0,3,0,0,0,0,0,2,4.1,17,2,0,0,0,1,0,1,0,0,4,"sa3017460"
"Tanner McDougal","CHW","A+",22,0,3,3.277456358323611,13,13,0,0,0,0,0,57.2,254,53,29,21,4,32,0,2,5,1,73,"sa3017471"
"Kyle Virbitsky","BAL","A+",26,2,1,3.8571441708783323,6,0,0,0,0,1,1,9.1,41,9,4,4,1,4,0,0,1,0,8,"sa3017491"
"Larson Kindreich","TEX","A+",26,3,0,0,7,0,0,0,2,0,0,12,45,2,1,0,0,7,0,1,0,0,17,"sa3017505"
"Peyton Glavine","WSN","A+",26,2,0,3.642857142857143,27,2,0,0,0,1,1,42,177,38,18,17,3,24,0,1,3,2,29,"sa3017533"
"Peter Van Loon","BAL","A+",26,0,0,0,1,0,0,0,0,0,0,1.1,4,0,0,0,0,1,0,0,0,0,1,"sa3017543"
"Jacob Webb","BOS","A+",26,1,0,0.9310341765850407,6,0,0,0,1,0,1,9.2,39,6,1,1,0,5,0,0,0,0,12,"sa3017547"
"Alex Pham","BAL","A+",25,0,0,0,1,1,0,0,0,0,0,3.1,12,1,0,0,0,1,0,0,0,0,2,"sa3017550"
"Raimon Gomez","NYM","A+",23,3,5,6.954545454545454,21,0,0,0,2,2,2,22,103,16,20,17,3,15,0,5,4,0,28,"sa3017645"
"Marc Davis","WSN","A+",25,1,0,10.067794982813984,14,0,0,0,0,0,1,19.2,104,20,23,22,3,25,0,3,2,0,13,"sa3017722"
"Jose Pena Jr.","PHI","A+",21,0,0,2.8723398427070777,14,0,0,0,0,1,4,15.2,66,15,7,5,1,6,0,1,1,1,18,"sa3017821"
"Micah Ottenbreit","PHI","A+",22,0,1,4.808219806229553,6,6,0,0,0,0,0,24.1,105,27,16,13,1,4,0,5,0,1,20,"sa3017860"
"Matt Mikulski","HOU","A+",26,0,0,5.684209099767308,9,0,0,0,0,0,0,12.2,62,13,10,8,0,10,0,2,0,2,17,"sa3017874"
"Jack Carey","PIT","A+",25,5,0,3.621950882520826,41,0,0,0,4,1,5,54.2,230,43,24,22,4,22,0,2,2,1,65,"sa3017887"
"Adam Shoemaker","ATL","A+",22,1,0,2.6999987125402867,5,0,0,0,0,0,0,6.2,34,5,4,2,0,8,0,0,4,0,10,"sa3017888"
"Bailey Dees","NYY","A+",26,1,0,0,1,1,0,0,0,0,0,7,23,1,0,0,0,0,0,1,1,0,9,"sa3017946"
"Vince Vannelle","CHW","A+",27,1,0,6.3,12,0,0,0,1,0,0,20,83,21,14,14,3,4,0,0,3,1,16,"sa3018094"
"Rob Griswold","ATL","A+",26,3,3,4.649007092306083,33,0,0,0,1,0,2,50.1,231,65,30,26,4,14,0,9,2,0,25,"sa3018118"
"Sean Sullivan","PIT","A+",24,1,0,2.25,2,0,0,0,0,0,0,4,15,3,1,1,1,1,0,0,0,0,3,"sa3018185"
"Jack Snyder","TBR","A+",26,0,3,5.661289451769944,18,0,0,0,9,1,0,20.2,95,19,15,13,4,12,0,1,2,0,20,"sa3018194"
"Madison Jeffrey","CHW","A+",25,1,1,8.590909090909092,20,0,0,0,0,1,2,22,114,18,22,21,0,34,0,3,7,0,22,"sa3018206"
"Pablo Aldonis","WSN","A+",23,2,0,2.0454545454545454,10,1,0,0,0,0,1,22,81,13,5,5,0,3,0,0,0,0,22,"sa3018289"
"Juan Arnaud","NYM","A+",22,0,2,8.590912814969503,6,0,0,0,0,2,0,7.1,39,9,9,7,0,6,0,3,3,1,11,"sa3018294"
"Saul Teran","PHI","A+",23,3,0,1.3846153846153846,22,0,0,0,11,1,1,26,100,16,5,4,0,13,2,0,0,0,23,"sa3018296"
"Victor Cabreja","PIT","A+",23,0,1,7,3,1,0,0,0,0,1,9,44,12,7,7,2,4,1,1,2,0,6,"sa3018342"
"Frankeli Arias","CHW","A+",22,2,7,3.755639528620386,26,17,0,0,0,0,0,88.2,370,71,41,37,8,40,0,2,8,3,69,"sa3018352"
"Cole Ayers","NYY","A+",25,0,0,0,4,0,0,0,2,0,0,6.1,20,0,0,0,0,1,0,0,0,0,5,"sa3018791"
"Giomar Diaz","ATL","A+",22,3,0,5.625,14,0,0,0,0,1,1,24,105,20,16,15,2,17,0,1,1,0,18,"sa3018797"
"Jarlin Susana","WSN","A+",21,0,2,3,3,3,0,0,0,0,0,9,36,6,3,3,0,2,0,0,1,0,16,"sa3018808"
"Maxwel Hernandez","PHI","A+",22,0,0,0,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,3,"sa3018822"
"Yeriel Santos","HOU","A+",21,1,11,8.158274276873282,25,15,0,0,2,0,0,92.2,450,106,93,84,15,63,0,7,9,5,85,"sa3018891"
"Alain Pena","HOU","A+",22,2,8,8.118880252557474,15,10,0,0,0,0,0,47.2,223,57,46,43,12,29,0,7,2,0,36,"sa3019050"
"Adonis Villavicencio","TEX","A+",24,4,3,6.33103514899262,37,0,0,0,3,5,8,48.1,239,56,40,34,3,35,1,11,6,3,49,"sa3019070"
"Dawil Almonte","HOU","A+",23,1,1,9.236839787121877,7,0,0,0,0,1,0,12.2,70,21,15,13,1,9,0,3,4,2,10,"sa3019084"
"Aldrin Batista","CHW","A+",22,2,0,5.785714285714286,7,2,0,0,0,0,1,14,66,13,12,9,0,7,0,5,3,0,17,"sa3019119"
"Inmer Lobo","PIT","A+",21,0,1,2.739130434782609,20,0,0,0,1,0,3,23,95,17,8,7,1,8,0,0,5,0,21,"sa3019151"
"Franklin Gomez","NYM","A+",19,0,2,4.695652173913044,6,6,0,0,0,0,0,23,111,31,18,12,1,11,0,4,2,0,26,"sa3019153"
"Gerlin Rosario","TBR","A+",23,2,0,2.265734023969528,30,0,0,0,2,0,3,47.2,202,35,17,12,2,18,0,4,6,1,43,"sa3019251"
"Wellington Aracena","BAL","A+",20,1,1,2.347826086956522,5,5,0,0,0,0,0,23,94,10,8,6,0,15,0,1,3,1,24,"sa3019265"
"Luis Cohen","BOS","A+",22,1,2,5.323942946858077,7,3,0,0,0,0,0,23.2,101,24,14,14,5,7,0,1,0,1,18,"sa3019269"
"Sean Paul Linan","WSN","A+",20,0,1,9,1,1,0,0,0,0,0,3,14,4,3,3,0,2,0,0,0,0,5,"sa3019270"
"Luis De Leon","BAL","A+",22,4,3,3.580110799050583,13,11,0,0,0,0,0,60.1,258,46,29,24,0,26,0,6,3,3,69,"sa3019283"
"Alexis Torres","PIT","A+",22,0,0,1,6,0,0,0,0,0,0,9,36,4,1,1,0,3,0,2,1,0,13,"sa3019375"
"Santiago Suarez","TBR","A+",20,0,4,2.8770488204894993,10,10,0,0,0,0,0,40.2,167,35,24,13,4,6,0,1,0,1,45,"sa3019386"
"Carlos Lagrange","NYY","A+",22,4,2,4.103999499023499,8,8,0,0,0,0,0,41.2,168,31,20,19,4,12,0,2,0,1,64,"sa3019390"
"Aneuris Rodriguez","BAL","A+",21,0,0,0,1,0,0,0,0,0,0,2,8,1,0,0,0,1,0,0,0,0,2,"sa3019393"
"Hung-Leng Chang","PIT","A+",23,5,7,4.824451641427241,25,24,0,0,0,0,0,106.1,454,110,63,57,14,26,0,6,5,3,97,"sa3019518"
"Anthony Cruz","HOU","A+",22,1,0,5.120690497150174,5,2,0,0,1,0,0,19.1,83,15,12,11,3,11,0,1,2,0,20,"sa3019534"
"Cristofer Gomez","NYM","A+",22,0,2,5.823529411764706,9,0,0,0,0,2,1,17,78,10,12,11,1,14,0,2,4,0,26,"sa3019567"
"Jose Serrano","HOU","A+",21,0,0,5.399989314100431,1,0,0,0,0,0,0,1.2,7,0,1,1,0,1,0,1,1,0,1,"sa3019597"
"Yeiber Cartaya","BAL","A+",22,1,1,4.5,5,5,0,0,0,0,0,20,89,11,11,10,1,15,0,4,2,0,21,"sa3019599"
"Juan Bello","HOU","A+",21,4,4,3.700508187464709,17,9,0,0,0,1,1,65.2,287,54,30,27,5,33,1,6,5,4,66,"sa3019615"
"Jose Guedez","HOU","A+",23,4,7,4.681452188978157,20,11,0,0,1,0,0,82.2,369,77,52,43,8,43,0,9,2,5,74,"sa3019682"
