Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
"Keone Kela","CHW","AA",32,3,12,6,2,0,0.36363636,0.18181818,0.18181818,0.11111111,1,0.2,1,0,2.520694049199423,-2.520694049199423,3.590546103318533,"14696"
"Yency Almonte","CHC","AA",31,10.2,6.749997988343838,5.906248239800859,1.14285714,0.8437497485429798,0.18181818,0.15909091,0.02272727,0.27777778,1.5937495250256284,0.33333333,0.90361446,2.5312492456289393,5.156110129133042,-2.6248608835041027,4.739749293807573,"15068"
"Zach Thompson","ATL","AA",31,10,10.8,3.6,3,1.8,0.27272727,0.09090909,0.18181818,0.25,1.4,0.30769231,0.625,6.3,4.5873607158660885,1.7126392841339113,3.2711831808090213,"16094"
"Tejay Antone","CIN","AA",31,3,9,12,0.75,3,0.14285714,0.19047619,-0.04761905,0.46666667,3.6666666666666665,0.54545455,0.25862069,30,11.520694049199424,18.479305950800576,8.970447472731273,"16233"
"Jose Cuas","ATL","AA",31,22.1,9.2686580357136,7.2537323757758605,1.27777778,0,0.22115385,0.17307692,0.04807692,0.2,1.567164402173797,0.27419355,0.75,3.2238810559003825,3.679898099406425,-0.45601704350604244,4.44635938160436,"17701"
"Jake Brentz","CHC","AA",30,6,9,21,0.42857143,0,0.15789474,0.36842105,-0.21052632,0.20833333,3.1666666666666665,0.27777778,0.31578947,18,8.18736071586609,9.81263928413391,9.2572127699852,"17783"
"Jose Quijada","LAA","AA",29,26.1,13.329115533118372,3.075949738411932,4.33333333,0.6835443863137627,0.37142857,0.08571429,0.28571429,0.22340426,1.1392406438562712,0.35849057,0.75342466,2.7341775452550507,2.465841641423784,0.2683359038312667,2.372300308256462,"19200"
"Sean Poppen","LAA","AA",31,29.1,10.738637527404864,5.522727871236787,1.94444444,0.9204546452061312,0.25,0.12857143,0.12142857,0.29059829,1.772727464841438,0.39240506,0.71969697,5.522727871236787,4.482815401711755,1.0399124695250324,3.882714464486052,"19583"
"Kodi Whitley","TBR","AA",30,3,15,0,5,0,0.38461538,0,0.38461538,0.23076923,1,0.375,0.66666667,0,-0.145972617467244,0.145972617467244,0.21064473390579286,"19731"
"Jose Suarez","ATL","AA",27,15.2,8.617019528121233,1.7234039056242465,5,1.7234039056242465,0.24590164,0.04918033,0.19672131,0.20689655,0.9574466142356924,0.225,0.74074074,4.021275779789908,4.33629665294892,-0.3150208731590114,3.4175690039252653,"19911"
"Ian Anderson","ATL","AA",27,11.2,8.485711973541267,4.628570167386146,1.83333333,0.7714283612310243,0.22,0.12,0.1,0.20930233,1.2857139353850404,0.25806452,0.68493151,3.0857134449240973,4.215931864174122,-1.1302184192500246,4.01866225002792,"19951"
"Jesus Cruz","LAA","AA",30,26,7.961538461538462,4.846153846153846,1.64285714,0.34615384615384615,0.18548387,0.11290323,0.07258065,0.28440367,1.7307692307692308,0.35294118,0.71748879,4.153846153846154,3.6488991774045507,0.5049469764416035,4.259899387451319,"20042"
"Antonio Santos","CHC","AA",28,76.1,7.5458520311815045,3.890829953577963,1.93939394,0.11790393798721101,0.21262458,0.10963455,0.10299003,0.16730038,1.0087336916683607,0.21717172,0.76923077,2.122270883769798,3.1742602783119547,-1.0519893945421566,4.251336762524554,"20383"
"Jordan Holloway","LAA","AA",29,21,9.857142857142858,7.285714285714286,1.35294118,0.42857142857142855,0.24210526,0.17894737,0.0631579,0.23076923,1.6666666666666667,0.31481481,0.71428571,3.857142857142857,4.044503573008946,-0.1873607158660886,4.240581328528268,"20631"
"Josh Maciejewski","MIL","AA",29,22,10.636363636363637,4.090909090909091,2.6,0.8181818181818182,0.27956989,0.10752688,0.17204301,0.21686747,1.2727272727272727,0.29090909,0.67460317,4.5,3.3691788976842707,1.1308211023157293,3.0140645758672195,"21310"
"Hunter Stratton","ATL","AA",28,1,18,9,2,0,0.5,0.25,0.25,0,1,0,1,0,2.187360715866089,-2.187360715866089,2.187360715866089,"23455"
"Tommy Romero","CHC","AA",27,36,7.25,3,2.41666667,0.5,0.20567376,0.08510638,0.12056738,0.17829457,0.9722222222222222,0.21428571,0.83850932,2,3.2984718269772,-1.2984718269772002,3.6163835462596685,"23465"
"Luarbert Arias","MIA","AA",24,6.1,8.526320069122349,5.684213379414899,1.5,0,0.19354839,0.12903226,0.06451613,0.30769231,1.8947377931382998,0.4,0.61538462,7.105266724268624,3.661045164150664,3.44422156011796,4.674589724153724,"23811"
