Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
"Welinton Herrera","COL","A+",21,18.1,14.23636610488304,2.9454550561826975,4.83333333,0,0.42647059,0.08823529,0.33823529,0.12903226,0.763636496047366,0.24242424,0.92857143,0.4909091760304496,1.2666784491420122,-0.7757692731115626,2.0316685986057785,"29318"
"McCade Brown","COL","A+",24,33.2,12.831681229743394,4.00990038429481,3.2,0.5346533845726414,0.35294118,0.11029412,0.24264706,0.1779661,1.0693067691452829,0.27941176,0.82872928,1.6039601537179242,2.9732495563238848,-1.3692894026059605,3.3257348248286527,"30004"
"Victor Mederos","LAA","A+",24,15.1,8.217393007981883,1.760869930281832,4.66666667,0.5869566434272773,0.21212121,0.04545455,0.16666667,0.28333333,1.3043480965050607,0.35555556,0.78703704,3.521739860563664,3.6441492237531032,-0.12240936318943918,4.168316210412555,"31533"
"Philip Abner","ARI","A+",23,14,10.928571428571429,3.857142857142857,2.83333333,0,0.30357143,0.10714286,0.19642857,0.18,1.0714285714285714,0.27272727,0.8,1.9285714285714286,2.305639866420201,-0.37706843784877253,3.5077670357057027,"33821"
"Ryan Johnson","LAA","A+",22,57.1,10.203489277284248,1.5697675811206535,6.5,0.47093027433619605,0.29680365,0.0456621,0.25114155,0.19617225,0.889534962635037,0.26950355,0.81196581,1.8837210973447842,2.38454342651779,-0.5008223291730056,2.8050959589572604,"35325"
"Trey Yesavage","TOR","A+",21,17.1,17.134618527085696,5.711539509028565,3,1.0384617289142846,0.47826087,0.15942029,0.31884058,0.0862069,0.9230770923682529,0.13043478,0.98484848,1.5576925933714267,3.0446507813662333,-1.4869581879948066,2.1110374495174686,"35456"
"Sadrac Franco","SFG","A+",25,20.2,8.709676079646067,3.9193542358407303,2.22222222,0.43548380398230335,0.25316456,0.11392405,0.13924051,0.18571429,1.0645159652900749,0.24489796,0.87378641,1.7419352159292134,3.4484970092773435,-1.70656179334813,4.040980977255073,"sa3005073"
"Felix Ramires","COL","A+",25,15,9.6,3,3.2,0.6,0.24615385,0.07692308,0.16923077,0.25,1.3333333333333333,0.3255814,0.59139785,5.4,3.1818303426106773,2.218169657389323,3.7176453734437627,"sa3005828"
"Alan Perdomo","COL","A+",23,50,5.58,5.04,1.10714286,1.98,0.13419913,0.12121212,0.01298701,0.28282828,1.68,0.28846154,0.69293478,6.48,7.0484970092773445,-0.568497009277344,5.787326144427061,"sa3006399"
"Teofilo Mendez","ARI","A+",23,3.2,4.909086333822937,4.909086333822937,1,0,0.11111111,0.11111111,0,0.3125,1.9090891298200308,0.35714286,0.42857143,9.818172667645873,3.9939510463687813,5.824221621277092,5.906424305989011,"sa3008795"
"Milkar Perez","SEA","A+",23,4.2,1.9285701148372958,0,1,3.8571402296745916,0.04,0,0.04,0.48,2.571426819783061,0.45454545,0.65217391,11.571420689023775,8.591350648843466,2.9800700401803084,6.025241748651615,"sa3008883"
