Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
"Carson Spiers","CIN","CPX",27,2.1,0.4,1,0.6,0.2,0.2,0,0,0.2,0.4,0.4,0.20408163,18,31,49,"27685"
"Jose Corniell","TEX","CPX",22,5.2,0.375,1.333333333,0.125,0.5,0.375,0,0.166666666,0.41176471,0.23529412,0.35294118,0.16494845,30,67,97,"27984"
"Yilber Diaz","ARI","CPX",24,2,0.5,0,0.333333333,0,0.666666666,0,0.5,0,0.66666667,0.33333333,0.5,0,18,18,"29271"
"Robert Gasser","MIL","CPX",26,1,0.33333333,2,0,0.666666666,0.333333333,0,0,0.25,0.5,0.25,0,2,7,9,"29812"
"Emmet Sheehan","LAD","CPX",25,2,0,1,0,1,0,0,0,0,0,1,0.31034483,9,20,29,"29839"
"Chase Silseth","LAA","CPX",25,7,0.5,3.5,0.25,0.583333333,0.166666666,1,0,0.41666667,0,0.58333333,0.21111111,30,60,90,"30074"
"Carlos Rodriguez","MIL","CPX",23,6.1,0.38095238,0.9,0.136363636,0.409090909,0.454545454,0.3,0.1,0.45454545,0.27272727,0.27272727,0.1011236,19,70,89,"30161"
"Jaden Hill","COL","CPX",25,3,0.5,5,0.142857142,0.714285714,0.142857142,1,0,0.125,0.125,0.75,0.24489796,15,34,49,"30250"
"Garrett McDaniels","LAA","CPX",25,5.1,0.33333333,0.833333333,0,0.454545454,0.545454545,0,0,0.27272727,0.09090909,0.63636364,0.1884058,26,43,69,"31751"
"Shota Imanaga","CHC","CPX",31,6,0.33333333,1,0.5,0.25,0.25,0,0,0.33333333,0.25,0.41666667,0.38888889,0,36,36,"33829"
"Rhett Lowder","CIN","CPX",23,3,0.42857143,6,0.125,0.75,0.125,0,1,0.5,0.125,0.375,0.20512821,11,28,39,"33876"
"Jose Fermin","LAA","CPX",23,1.2,0.66666667,2,0,0.666666666,0.333333333,0,0,0,1,0,0.26315789,13,25,38,"33908"
"Rich Hill","KCR","CPX",45,8,0.3125,0.777777777,0.058823529,0.411764705,0.529411764,0.111111111,0.222222222,0.55555556,0.05555556,0.38888889,0.21818182,27,83,110,"4806"
"Daniel Bard","SEA","CPX",40,1,0.5,2,0.5,0.5,0,0,0,0.75,0,0.25,0,2,4,6,"7115"
"Tyler Baum","OAK","CPX",27,4,0.5,1.5,0.285714285,0.428571428,0.285714285,0.5,0,0.25,0.375,0.375,0.28125,20,44,64,"sa1054042"
"Pedro Santos","OAK","CPX",25,4.2,0.11111111,0.75,0.222222222,0.333333333,0.444444444,0.25,0,0.44444444,0.11111111,0.44444444,0.15277778,24,48,72,"sa1171936"
"Max Roberts","CHW","CPX",27,3.1,0.42857143,2,0.142857142,0.571428571,0.285714285,0,0,0.42857143,0.28571429,0.28571429,0.275,12,28,40,"sa3004014"
"Marlin Willis","KCR","CPX",27,6.1,0.5,1,0.2,0.4,0.4,0.25,0,0.4,0.1,0.5,0.13084112,41,66,107,"sa3005116"
"Dalvin Rosario","CIN","CPX",25,0.2,0.33333333,2,0,0.666666666,0.333333333,0,0,0.33333333,0.33333333,0.33333333,0.16,13,12,25,"sa3005144"
"Wardquelin Vasquez","CHW","CPX",23,8.2,0.11764706,0.666666666,0.0625,0.375,0.5625,0.333333333,0.111111111,0.4375,0.1875,0.375,0.13513514,43,68,111,"sa3006502"
"Eiker Huizi","SDP","CPX",24,4,0.22222222,5,0.142857142,0.714285714,0.142857142,0,0,0.85714286,0.14285714,0,0.08888889,14,31,45,"sa3007842"
"Brendan Hardy","COL","CPX",25,13,0.48571429,1,0.294117647,0.352941176,0.352941176,0.333333333,0,0.48571429,0.31428571,0.2,0.23857868,74,123,197,"sa3008290"
"Alvin Guzman","ARI","CPX",23,14,0.22857143,0.9375,0.114285714,0.428571428,0.457142857,0.125,0,0.37142857,0.37142857,0.25714286,0.14814815,51,111,162,"sa3008748"
"Alejandro Lugo","SDP","CPX",22,17.2,0.31111111,1,0.173913043,0.413043478,0.413043478,0.263157894,0.105263157,0.57446809,0.19148936,0.23404255,0.17377049,119,186,305,"sa3009253"
"Manuel Olivares","COL","CPX",23,48,0.34532374,2.088235294,0.222222222,0.525925925,0.251851851,0.058823529,0.029411764,0.49285714,0.27142857,0.23571429,0.13029316,198,416,614,"sa3009471"
"Gabriel Aguilera","CIN","CPX",24,2,0.4,4,0,0.8,0.2,1,0,0.8,0,0.2,0.23529412,11,23,34,"sa3009494"
"Leon Hunter Jr.","SEA","CPX",28,6,0.33333333,0.285714285,0.25,0.166666666,0.583333333,0.142857142,0,0.16666667,0.5,0.33333333,0.33333333,26,55,81,"sa3010260"
"Aidan Anderson","TEX","CPX",28,2.2,0,2,0,0.666666666,0.333333333,0,0,0,0.33333333,0.66666667,0.15384615,15,24,39,"sa3011250"
"Chris Clarke","CHC","CPX",27,9,0.30769231,2.285714285,0.115384615,0.615384615,0.269230769,0.142857142,0.142857142,0.48148148,0.25925926,0.25925926,0.1023622,37,90,127,"sa3011411"
"Chris Wright","SFG","CPX",26,6,0.4,9,0.23076923,0.692307692,0.076923076,0,0,0.46666667,0.26666667,0.26666667,0.17699115,39,74,113,"sa3011531"
"Montana Semmel","LAA","CPX",23,5.2,0.33333333,1.142857142,0.166666666,0.444444444,0.388888888,0.571428571,0,0.44444444,0.27777778,0.27777778,0.11956522,26,66,92,"sa3011751"
"R.J. Dabovich","SFG","CPX",26,3.2,0.4,1,0.2,0.4,0.4,0,0,0.4,0.2,0.4,0.22058824,23,45,68,"sa3014431"
"Burl Carraway","CHC","CPX",26,3.1,0.5,3,0,0.75,0.25,1,0,0.25,0.25,0.5,0.16393443,26,35,61,"sa3014495"
"Robert Puason","OAK","CPX",22,26.1,0.34090909,0.785714285,0.166666666,0.366666666,0.466666666,0.119047619,0.071428571,0.5,0.28888889,0.21111111,0.12,147,253,400,"sa3014697"
"Ruben Salinas","SDP","CPX",22,18.2,0.484375,1.933333333,0.301587301,0.46031746,0.238095238,0.2,0.133333333,0.41791045,0.26865672,0.31343284,0.10382514,144,222,366,"sa3014704"
"Dane Acker","TEX","CPX",26,3,0.5,2,0.25,0.5,0.25,0,0,0.5,0.25,0.25,0.29411765,7,27,34,"sa3014924"
"Taylor Dollard","SEA","CPX",26,14,0.47826087,1.357142857,0.25,0.431818181,0.318181818,0.142857142,0,0.46666667,0.24444444,0.28888889,0.12,47,128,175,"sa3014982"
"Ruben Galindo","SDP","CPX",24,5,0.5625,1.6,0.1875,0.5,0.3125,0,0,0.5625,0.1875,0.25,0.15454545,44,66,110,"sa3015100"
"Emiliano Teodo","TEX","CPX",24,2.1,0.5,2,0.5,0.5,0,0,0,0,0.25,0.75,0.35,12,28,40,"sa3015158"
"Aidan Curry","TEX","CPX",22,26.1,0.25454545,1.08,0.118644067,0.457627118,0.423728813,0.24,0.2,0.46666667,0.23333333,0.3,0.22343324,102,265,367,"sa3015334"
"Adrian Rodriguez","TEX","CPX",24,9.2,0.33333333,0.888888888,0.105263157,0.421052631,0.47368421,0,0.111111111,0.31578947,0.26315789,0.42105263,0.20987654,66,96,162,"sa3015385"
"Fernando Vasquez","SFG","CPX",23,11.2,0.27272727,0.25,0.25,0.15,0.6,0.416666666,0,0.40909091,0.18181818,0.40909091,0.225,78,122,200,"sa3015475"
"Jan Caraballo","SFG","CPX",21,14.2,0.43181818,1.125,0.128205128,0.461538461,0.41025641,0.125,0.0625,0.45,0.3,0.25,0.17326733,64,138,202,"sa3015485"
"Gleiner Diaz","SEA","CPX",21,21,0.390625,1.789473684,0.184615384,0.523076923,0.292307692,0.157894736,0.210526315,0.44117647,0.22058824,0.33823529,0.11504425,115,224,339,"sa3015501"
"Ricardo Estrada","SFG","CPX",23,35.1,0.22352941,1.464285714,0.178571428,0.488095238,0.333333333,0.285714285,0.071428571,0.40697674,0.15116279,0.44186047,0.19323671,119,295,414,"sa3016017"
"Maximo Martinez","CHW","CPX",21,6.2,0.47826087,1,0.04347826,0.478260869,0.478260869,0.272727272,0,0.47826087,0.26086957,0.26086957,0.15,67,93,160,"sa3016026"
"Dailoui Abad","LAD","CPX",23,4.1,0.16666667,0.5,0.25,0.25,0.5,0.166666666,0,0.41666667,0.25,0.33333333,0.12765957,17,30,47,"sa3016027"
"Reynardo Cruz","CIN","CPX",23,19.2,0.26530612,2.5,0.16,0.6,0.24,0.166666666,0.083333333,0.34,0.26,0.4,0.1958042,106,180,286,"sa3016032"
"Alex Vallecillo","MIL","CPX",22,0.1,0.5,1,0.333333333,0.333333333,0.333333333,0,1,0.66666667,0,0.33333333,0.04761905,11,10,21,"sa3016034"
"Weskendry Espinosa","KCR","CPX",23,16.2,0.26666667,1.769230769,0.2,0.511111111,0.288888888,0.153846153,0.153846153,0.44680851,0.25531915,0.29787234,0.10869565,84,146,230,"sa3016046"
"Jordy Vargas","COL","CPX",21,10.2,0.33333333,2,0.16,0.56,0.28,0.571428571,0.285714285,0.46153846,0.23076923,0.30769231,0.14044944,74,104,178,"sa3016052"
"Yokelvin Reyes","LAA","CPX",21,41.1,0.30081301,1.363636363,0.140495867,0.495867768,0.363636363,0.204545454,0.045454545,0.38709677,0.26612903,0.34677419,0.13537906,190,364,554,"sa3016067"
"Carlos Avila","LAD","CPX",21,1,0.5,2,0.25,0.5,0.25,0,0,1,0,0,0.10344828,14,15,29,"sa3016161"
"Ismael Luciano","COL","CPX",22,6,0.55555556,2.333333333,0.411764705,0.411764705,0.176470588,0,0,0.52631579,0.21052632,0.26315789,0.10869565,41,51,92,"sa3016227"
"Marlon Franco","SFG","CPX",22,54,0.39181287,1.161764705,0.16,0.451428571,0.388571428,0.161764705,0.073529411,0.39772727,0.3125,0.28977273,0.13350785,244,520,764,"sa3016242"
"Samir Chires","SFG","CPX",21,17.1,0.41463415,0.888888888,0.15,0.4,0.45,0.111111111,0.111111111,0.39534884,0.27906977,0.3255814,0.14367816,132,216,348,"sa3016254"
"Yendy Gomez","LAA","CPX",21,31.1,0.27160494,1.103448275,0.164383561,0.438356164,0.397260273,0.206896551,0.034482758,0.48717949,0.19230769,0.32051282,0.13846154,126,264,390,"sa3016287"
"David Leon","CLE","CPX",21,5.1,0.33333333,0.545454545,0.15,0.3,0.55,0.181818181,0,0.47619048,0.19047619,0.33333333,0.04477612,26,41,67,"sa3016336"
"Enderjer Sifontes","LAA","CPX",22,5,0.38461538,0.666666666,0.333333333,0.266666666,0.4,0,0.333333333,0.46666667,0.2,0.33333333,0.11881188,46,55,101,"sa3016458"
"Yohemy Nolasco","CHW","CPX",21,7,0.5483871,0.833333333,0.185185185,0.37037037,0.444444444,0,0,0.4516129,0.25806452,0.29032258,0.11180124,80,81,161,"sa3016500"
"Jhonny Jimenez","LAD","CPX",21,5.2,0.25,3,0.2,0.6,0.2,0,0,0.53333333,0.2,0.26666667,0.2238806,24,43,67,"sa3016506"
"Steven Sanchez","SEA","CPX",21,29,0.35632184,1.583333333,0.270588235,0.447058823,0.282352941,0.25,0,0.42528736,0.27586207,0.29885057,0.18256131,107,260,367,"sa3016595"
"Roiber Talavera","SEA","CPX",21,27.1,0.29069767,0.888888888,0.19047619,0.38095238,0.428571428,0.25,0.083333333,0.41573034,0.31460674,0.26966292,0.11622807,191,265,456,"sa3016799"
"Kenyon Yovan","LAA","CPX",27,2.2,0,4,0,0.8,0.2,0,0,0.16666667,0.83333333,0,0.25,9,15,24,"sa3016839"
"Joel Sierra","CHC","CPX",23,3.2,0.25,3,0,0.75,0.25,0,1,0.75,0,0.25,0.11538462,49,29,78,"sa3016947"
"Haminton Mendez","LAA","CPX",21,31.2,0.35238095,1.162162162,0.2,0.43,0.37,0.135135135,0,0.46153846,0.25961538,0.27884615,0.11699779,181,272,453,"sa3017150"
"Brandon Dufault","LAA","CPX",26,10.1,0.36363636,2.25,0.212121212,0.545454545,0.242424242,0.375,0,0.33333333,0.18181818,0.48484848,0.10628019,102,105,207,"sa3017257"
"Gil Luna","CHW","CPX",25,16,0.22222222,0.625,0.037037037,0.37037037,0.592592592,0.1875,0,0.44827586,0.10344828,0.44827586,0.20754717,97,168,265,"sa3017301"
"Alaska Abney","CLE","CPX",25,4.2,0.27272727,1.25,0.181818181,0.454545454,0.363636363,0.25,0,0.36363636,0.27272727,0.36363636,0.18867925,13,40,53,"sa3017308"
"Brett Kerry","LAA","CPX",26,8,0.33333333,1,0.2,0.4,0.4,0.125,0,0.57142857,0.14285714,0.28571429,0.18390805,30,57,87,"sa3017390"
"Maddux Bruns","LAD","CPX",23,6.1,0.69565217,2.25,0.434782608,0.391304347,0.173913043,0,0,0.69565217,0.2173913,0.08695652,0.21052632,45,69,114,"sa3017782"
"Walker Powell","CHC","CPX",29,8.1,0.31818182,4,0.09090909,0.727272727,0.181818181,0.25,0,0.5,0.36363636,0.13636364,0.13138686,49,88,137,"sa3017815"
"Yenfri Sosa","KCR","CPX",21,19,0.375,1.5,0.183673469,0.489795918,0.326530612,0.1875,0.0625,0.51020408,0.2244898,0.26530612,0.23239437,102,182,284,"sa3017823"
"Nick Zwack","SFG","CPX",26,12.1,0.25,0.9,0.208333333,0.375,0.416666666,0.6,0,0.375,0.20833333,0.41666667,0.18709677,43,112,155,"sa3017867"
"Mat Olsen","SFG","CPX",24,5.2,0.33333333,0.555555555,0.066666666,0.333333333,0.6,0.111111111,0,0.33333333,0.46666667,0.2,0.16470588,27,58,85,"sa3017882"
"Landon Marceaux","KCR","CPX",25,3.2,0.625,12,0.1875,0.75,0.0625,0,0,0.375,0.25,0.375,0.14473684,29,47,76,"sa3017913"
"Luke Taggart","COL","CPX",27,2,0,4,0,1,0,0,0,1,0,0,0.17391304,9,14,23,"sa3017932"
"Drew Gray","CHC","CPX",22,6.1,0.2,0.5,0.1,0.3,0.6,0.5,0,0.5,0.2,0.3,0.18691589,39,68,107,"sa3017964"
"Jose T. Perez","SFG","CPX",21,21.2,0.27868852,0.869565217,0.156862745,0.392156862,0.450980392,0.217391304,0.086956521,0.42307692,0.21153846,0.36538462,0.10394265,113,166,279,"sa3017966"
"Blake Beers","OAK","CPX",26,8,0.375,1.833333333,0.227272727,0.5,0.272727272,0,0,0.29166667,0.29166667,0.41666667,0.13740458,49,82,131,"sa3018004"
"Vince Vannelle","CHW","CPX",27,5,0.4375,0.625,0.1875,0.3125,0.5,0.125,0,0.5625,0.1875,0.25,0.16666667,16,50,66,"sa3018094"
"Hayden Seig","LAA","CPX",26,4.1,0.36363636,1,0.333333333,0.333333333,0.333333333,0,0.25,0.25,0.5,0.25,0.33333333,12,36,48,"sa3018115"
"Jack Leftwich","CLE","CPX",26,3.2,0,5,0.166666666,0.833333333,0,0,0,0.66666667,0.16666667,0.16666667,0.225,14,26,40,"sa3018169"
"Madison Jeffrey","CHW","CPX",25,12.1,0.39393939,1.727272727,0.09090909,0.575757575,0.333333333,0.272727272,0,0.27272727,0.3030303,0.42424242,0.12162162,91,131,222,"sa3018206"
"Tyler Thornton","CLE","CPX",24,4.1,0.5,0,0.5,0,0.5,0,0,0.5,0.5,0,0.21686747,31,52,83,"sa3018229"
"Angel Jimenez","COL","CPX",21,22.1,0.33333333,2.538461538,0.192982456,0.578947368,0.228070175,0.307692307,0,0.38596491,0.21052632,0.40350877,0.16190476,102,213,315,"sa3018287"
"Wuillians Herrera","LAD","CPX",21,15,0.44117647,0.6875,0.181818181,0.333333333,0.484848484,0.125,0,0.55882353,0.20588235,0.23529412,0.18145161,100,148,248,"sa3018302"
"Daurys Mora","MIL","CPX",21,13,0.24242424,6.666666666,0.233333333,0.666666666,0.1,0.333333333,0,0.5,0.20588235,0.29411765,0.11453744,96,131,227,"sa3018336"
"Kendeglys Virguez","CLE","CPX",21,7.2,0.41176471,0.625,0.235294117,0.294117647,0.470588235,0.25,0,0.23529412,0.29411765,0.47058824,0.13333333,63,87,150,"sa3018351"
"Diovel Mariano","CLE","CPX",21,28.2,0.34722222,1.428571428,0.301369863,0.410958904,0.287671232,0.333333333,0.095238095,0.44594595,0.21621622,0.33783784,0.15144231,173,243,416,"sa3018363"
"Julio Zapata","CLE","CPX",22,3.1,0.33333333,1,0.4,0.3,0.3,0.333333333,0.333333333,0.4,0.1,0.5,0.18918919,8,29,37,"sa3018364"
"Yenrri Rojas","CHC","CPX",21,2.1,0,4,0.166666666,0.666666666,0.166666666,0,0,0.66666667,0,0.33333333,0.11111111,9,9,18,"sa3018366"
"Ricardo Montero","LAD","CPX",21,16,0.30434783,1.125,0.244444444,0.4,0.355555555,0.3125,0.0625,0.42553191,0.25531915,0.31914894,0.11515152,162,168,330,"sa3018370"
"Jaiker Garcia","TEX","CPX",20,19.1,0.37777778,0.578947368,0.23076923,0.282051282,0.487179487,0.210526315,0.157894736,0.25,0.40909091,0.34090909,0.14814815,121,176,297,"sa3018626"
"Accimias Morales","LAD","CPX",20,25,0.28378378,1.064516129,0.146666666,0.44,0.413333333,0.322580645,0.064516129,0.56756757,0.14864865,0.28378378,0.0997151,137,214,351,"sa3018809"
"David Rodriguez","KCR","CPX",21,12.1,0.35294118,0.727272727,0.366666666,0.266666666,0.366666666,0.09090909,0.181818181,0.48387097,0.22580645,0.29032258,0.15328467,43,94,137,"sa3018810"
"Melvin Pineda","SFG","CPX",21,14,0.26315789,0.4,0.125,0.25,0.625,0.4,0.1,0.0625,0.375,0.5625,0.19021739,65,119,184,"sa3018815"
"Joneiker Arellano","CIN","CPX",20,2.2,0.57142857,1.5,0.285714285,0.428571428,0.285714285,0,0.5,0.4375,0.25,0.3125,0.14473684,26,50,76,"sa3018831"
"Luciano Romero","LAD","CPX",20,16.2,0.33333333,1.35,0.129629629,0.5,0.37037037,0.3,0.05,0.57407407,0.2037037,0.22222222,0.10150376,128,138,266,"sa3018848"
"Peter Bonilla","LAD","CPX",20,22,0.32727273,1.105263157,0.272727272,0.381818181,0.345454545,0.263157894,0.105263157,0.43859649,0.19298246,0.36842105,0.17231638,150,204,354,"sa3018850"
"Domingo Geronimo","LAD","CPX",20,6.1,0.23529412,0.75,0.176470588,0.352941176,0.470588235,0.125,0.125,0.55555556,0.16666667,0.27777778,0.17021277,33,61,94,"sa3018851"
"Mauricio Estrella","SFG","CPX",21,28.2,0.29577465,1.1,0.112676056,0.464788732,0.422535211,0.2,0.1,0.42465753,0.20547945,0.36986301,0.15044248,175,277,452,"sa3018857"
"Adrian Acosta","LAA","CPX",20,8.1,0.28125,0.923076923,0.193548387,0.387096774,0.419354838,0.23076923,0,0.32258065,0.38709677,0.29032258,0.10204082,34,64,98,"sa3018883"
"Richard Fernandez","OAK","CPX",22,24.2,0.40625,1.12,0.116666666,0.466666666,0.416666666,0.16,0.08,0.5483871,0.32258065,0.12903226,0.1682243,172,256,428,"sa3018898"
"Camilo Hernandez","OAK","CPX",21,24.1,0.31343284,1.2,0.140625,0.46875,0.390625,0.16,0.04,0.49230769,0.21538462,0.29230769,0.13370474,130,229,359,"sa3018899"
"Luis A. Reyes","CHC","CPX",21,14.2,0.22222222,1.071428571,0.216216216,0.405405405,0.378378378,0.214285714,0.071428571,0.35135135,0.27027027,0.37837838,0.15767635,96,145,241,"sa3019049"
"Emmanuel Reyes","KCR","CPX",21,9,0.2173913,1.375,0.173913043,0.478260869,0.347826086,0.375,0.125,0.5,0.16666667,0.33333333,0.1509434,32,74,106,"sa3019071"
"Jeremy Gonzalez","CHW","CPX",20,34.1,0.33663366,0.78,0.091836734,0.397959183,0.510204081,0.22,0,0.52475248,0.26732673,0.20792079,0.16666667,156,294,450,"sa3019086"
"Jesus D. Castro","SDP","CPX",20,3.2,0.375,0.833333333,0.3125,0.3125,0.375,0.5,0.166666666,0.47058824,0.17647059,0.35294118,0.03921569,18,33,51,"sa3019090"
