Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
"Keone Kela","CHW","AA",32,3,0.2,0.333333333,0.2,0.2,0.6,0.333333333,0,0.4,0,0.6,0.17777778,21,24,45,"14696"
"Yency Almonte","CHC","AA",31,10.2,0.33333333,1.625,0.25,0.464285714,0.285714285,0.125,0.125,0.46428571,0.21428571,0.32142857,0.08724832,57,92,149,"15068"
"Zach Thompson","ATL","AA",31,10,0.30769231,0.75,0.222222222,0.333333333,0.444444444,0.25,0.166666666,0.53571429,0.21428571,0.25,0.10429448,61,102,163,"16094"
"Tejay Antone","CIN","AA",31,3,0.54545455,1,0.166666666,0.416666666,0.416666666,0,0.2,0.25,0.33333333,0.41666667,0.04444444,40,50,90,"16233"
"Jose Cuas","ATL","AA",31,22.1,0.27419355,1.75,0.266666666,0.466666666,0.266666666,0.3125,0,0.37096774,0.19354839,0.43548387,0.11655012,164,265,429,"17701"
"Jake Brentz","CHC","AA",30,6,0.27777778,1.333333333,0.222222222,0.444444444,0.333333333,0.166666666,0,0.33333333,0.44444444,0.22222222,0.08176101,89,70,159,"17783"
"Jose Quijada","LAA","AA",29,26.1,0.35849057,1.045454545,0.166666666,0.425925925,0.407407407,0.272727272,0.09090909,0.25454545,0.16363636,0.58181818,0.164859,171,290,461,"19200"
"Sean Poppen","LAA","AA",31,29.1,0.39240506,2.1,0.243902439,0.512195121,0.243902439,0.05,0.15,0.41463415,0.2195122,0.36585366,0.10321489,230,361,591,"19583"
"Kodi Whitley","TBR","AA",30,3,0.375,3,0.428571428,0.428571428,0.142857142,0,0,0.25,0.375,0.375,0.27083333,10,38,48,"19731"
"Jose Suarez","ATL","AA",27,15.2,0.225,0.478260869,0.19047619,0.261904761,0.547619047,0.304347826,0.130434782,0.46511628,0.20930233,0.3255814,0.12135922,74,132,206,"19911"
"Ian Anderson","ATL","AA",27,11.2,0.25806452,1.8,0.096774193,0.580645161,0.322580645,0.1,0.1,0.40625,0.1875,0.40625,0.12871287,88,114,202,"19951"
"Jesus Cruz","LAA","AA",30,26,0.35294118,1.111111111,0.304878048,0.365853658,0.329268292,0.259259259,0.037037037,0.39534884,0.20930233,0.39534884,0.09307359,168,294,462,"20042"
"Antonio Santos","CHC","AA",28,76.1,0.21717172,0.898876404,0.142131979,0.40609137,0.451776649,0.337078651,0.011235955,0.4040404,0.26767677,0.32828283,0.11676397,477,722,1199,"20383"
"Jordan Holloway","LAA","AA",29,21,0.31481481,1.6875,0.203703703,0.5,0.296296296,0.1875,0.0625,0.46428571,0.19642857,0.33928571,0.11989101,158,209,367,"20631"
"Josh Maciejewski","MIL","AA",29,22,0.29090909,1.588235294,0.228070175,0.47368421,0.298245614,0.235294117,0.117647058,0.51724138,0.25862069,0.22413793,0.14133333,145,230,375,"21310"
"Hunter Stratton","ATL","AA",28,1,0,0,1,0,0,0,0,1,0,0,0.27272727,9,13,22,"23455"
"Tommy Romero","CHC","AA",27,36,0.21428571,1.057142857,0.272727272,0.373737373,0.353535353,0.228571428,0.057142857,0.46534653,0.24752475,0.28712871,0.09927798,204,350,554,"23465"
"Luarbert Arias","MIA","AA",24,6.1,0.4,1.166666666,0.35,0.35,0.3,0.333333333,0,0.75,0.05,0.2,0.1322314,45,76,121,"23811"
"Kelvin Caceres","LAA","AA",25,36,0.45631068,1.535714285,0.310679611,0.417475728,0.27184466,0.142857142,0.071428571,0.43809524,0.2952381,0.26666667,0.12592593,294,381,675,"24681"
"Lane Ramsey","MIA","AA",28,14.2,0.27586207,0.615384615,0.25,0.285714285,0.464285714,0.153846153,0.076923076,0.46666667,0.26666667,0.26666667,0.22439024,69,136,205,"25071"
"Kolton Ingram","ATL","AA",28,6.1,0.22222222,0.625,0.1875,0.3125,0.5,0.375,0.125,0.4,0.25,0.35,0.08,44,56,100,"26068"
"Amos Willingham","ATL","AA",26,39,0.32110092,1.485714285,0.236842105,0.45614035,0.307017543,0.314285714,0.2,0.50434783,0.22608696,0.26956522,0.15959004,237,446,683,"26128"
"Caleb Freeman","CHW","AA",27,17.2,0.28,0.736842105,0.29787234,0.29787234,0.404255319,0.263157894,0,0.34,0.22,0.44,0.13230769,137,188,325,"26255"
"Sam Aldegheri","LAA","AA",23,128.1,0.28415301,0.891156462,0.242506811,0.356948228,0.400544959,0.31292517,0.081632653,0.43007916,0.24274406,0.32717678,0.11798287,790,1312,2102,"26443"
"Wikelman Gonzalez","CHW","AA",23,16.1,0.33333333,0.666666666,0.23076923,0.307692307,0.461538461,0.222222222,0,0.48717949,0.20512821,0.30769231,0.14551084,133,190,323,"26641"
"Jose Franco","CIN","AA",24,58.2,0.26027397,0.916666666,0.228187919,0.369127516,0.402684563,0.216666666,0.066666666,0.48,0.23333333,0.28666667,0.13262032,343,592,935,"27014"
"Rolddy Munoz","ATL","AA",25,38.1,0.23762376,2.208333333,0.237623762,0.524752475,0.237623762,0.083333333,0.166666666,0.51456311,0.15533981,0.33009709,0.13570275,231,388,619,"27407"
