Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
"Jose Quintana","MIL","A+",36,4,6.75,2.25,3,0,0.16666667,0.05555556,0.11111111,0.35294118,1.75,0.42857143,0.57142857,6.75,2.6575128555297853,4.092487144470215,3.14721207395196,"11423"
"Tyler Naquin","CLE","A+",34,16.2,6.479998764038322,9.719998146057483,0.66666667,0,0.15384615,0.23076923,-0.07692308,0.18333333,1.7399996681214012,0.22916667,0.51724138,7.019998661041515,5.207512512207097,1.8124861488344184,6.206498727246833,"13359"
"Paul Sewald","DET","A+",35,2,18,4.5,4,0,0.5,0.125,0.375,0.14285714,1,0.33333333,1,0,0.9075128555297853,-0.9075128555297853,1.8869112923741342,"13892"
"Yency Almonte","CHC","A+",31,8.2,9.346150418006303,3.1153834726687677,3,1.038461157556256,0.3,0.1,0.2,0.14814815,0.8076920114326435,0.17647059,1,1.038461157556256,3.86905114777701,-2.830589990220754,2.9340890504369574,"15068"
"Brandon Woodruff","MIL","A+",32,16.2,6.479998764038322,2.159999588012774,3,0,0.1875,0.0625,0.125,0.23333333,1.079999794006387,0.29166667,0.72222222,1.6199996910095804,2.687512992858861,-1.0675133018492804,3.4514436278892475,"16162"
"Tejay Antone","CIN","A+",31,6.1,11.368426758829798,2.8421066897074496,4,1.4210533448537248,0.28571429,0.07142857,0.21428571,0.24,1.2631585287588665,0.3125,1,1.4210533448537248,4.354881752098935,-2.93382840724521,2.6115330150040377,"16233"
"John Means","CLE","A+",32,6.1,9.947373413976074,1.4210533448537248,7,0,0.31818182,0.04545455,0.27272727,0.14285714,0.6315792643794332,0.21428571,1,0,1.6706698784863439,-1.6706698784863439,2.598521494901125,"16269"
"Nestor Cortes","MIL","A+",30,4,4.5,0,2,0,0.13333333,0,0.13333333,0.2,0.75,0.23076923,1,0,2.4075128555297853,-2.4075128555297853,3.8766105107963087,"17874"
"Shane Bieber","CLE","A+",30,3,12,0,4,0,0.36363636,0,0.36363636,0.18181818,0.6666666666666666,0.28571429,0.5,3,0.7408461888631193,2.2591538111368807,2.046710771322251,"19427"
"Alex Lange","DET","A+",29,2,13.5,0,3,0,0.375,0,0.375,0.25,1,0.4,0.5,4.5,0.40751285552978533,4.092487144470215,0.8972120739519598,"19883"
"Sean Guenther","DET","A+",29,2,9,0,2,4.5,0.2,0,0.2,0.4,2,0.42857143,0.76923077,9,7.907512855529785,1.0924871444702147,2.3869112923741342,"20045"
"Eli Morgan","CHC","A+",29,2,4.5,0,1,0,0.16666667,0,0.16666667,0,0,0,1,0,2.4075128555297853,-2.4075128555297853,2.89721207395196,"20203"
"Jordan Balazovic","DET","A+",26,4,11.25,0,5,2.25,0.33333333,0,0.33333333,0.2,0.75,0.22222222,0.625,4.5,4.157512855529785,0.34248714447021467,1.3972120739519598,"21866"
"Luinder Avila","KCR","A+",23,6,15,4.5,3.33333333,0,0.43478261,0.13043478,0.30434783,0.2,1.1666666666666667,0.4,0.71428571,3,1.5741795221964525,1.4258204778035475,1.9006456678112353,"24452"
"Blair Calvo","DET","A+",29,5.1,11.812507040802862,3.37500201165796,3.5,1.68750100582898,0.24137931,0.06896552,0.17241379,0.30769231,1.8750011175877557,0.38888889,0.3125,10.12500603497388,4.907513749599991,5.21749228537389,3.20456156219465,"25416"
"Sawyer Gipson-Long","DET","A+",27,5.2,7.94117201571071,1.588234403142142,5,0,0.23809524,0.04761905,0.19047619,0.25,1.0588229354280947,0.33333333,0.83333333,1.588234403142142,2.1722194308636746,-0.5839850277215326,2.6907241947902856,"26048"
"Beau Brieske","DET","A+",27,1,18,0,2,0,0.66666667,0,0.66666667,0,0,0,1,0,-0.5924871444702147,0.5924871444702147,0.38691129237413424,"26079"
"Caleb Kilian","CHC","A+",28,3,3,0,1,3,0.07692308,0,0.07692308,0.25,1,0.2,0.38461538,9,8.074179522196452,0.9258204778035477,5.699643062551817,"26213"
