Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
"Ryan Murphy","SFG","A",25,0,1,10.12500603497388,4,0,0,0,0,0,0,5.1,28,8,6,6,0,4,0,0,0,0,5,"sa3014871"
"Leonard Garcia","LAA","A",21,0,1,1.5882357396057745,9,0,0,0,1,0,2,11.1,49,7,3,2,0,8,0,2,0,0,19,"sa3015156"
"Javier Chacon","SDP","A",22,0,0,2.6999987125402867,3,0,0,0,0,0,0,6.2,30,6,2,2,0,6,0,0,0,0,4,"sa3015312"
"Brayan Restituyo","OAK","A",23,3,3,5.431034482758621,40,1,0,0,0,4,5,58,269,59,41,35,6,26,3,6,6,0,72,"sa3015461"
"Fernando Vasquez","SFG","A",23,0,0,4.655170882925203,9,0,0,0,0,0,1,9.2,46,7,5,5,0,11,0,0,2,2,9,"sa3015475"
"Junior Flores","SFG","A",23,0,0,4.153844630225024,6,0,0,0,0,0,0,8.2,39,5,4,4,0,9,0,0,3,0,7,"sa3015479"
"Lorenzo Encarnacion","ARI","A",23,3,2,3.4253727442758195,9,9,0,0,0,0,0,44.2,194,43,25,17,5,14,0,5,4,0,48,"sa3015498"
"Gleiner Diaz","SEA","A",21,6,0,4.5,13,0,0,0,1,1,0,18,77,18,10,9,0,4,0,3,1,1,17,"sa3015501"
"Miguel Mendez","SDP","A",22,1,0,3.9705893490144364,3,3,0,0,0,0,0,11.1,50,11,5,5,0,4,0,3,0,0,18,"sa3015506"
"Diosfran Cabeza","ARI","A",22,0,0,0,3,0,0,0,0,0,0,2.1,8,1,0,0,0,1,0,0,0,0,0,"sa3015517"
"Carlos Franco","OAK","A",22,0,0,7.7142970124235,3,0,0,0,0,0,0,2.1,13,5,2,2,1,2,0,0,0,0,0,"sa3015580"
"Anyelo Ovando","SEA","A",24,4,3,7.232143842444263,27,0,0,0,1,0,0,37.1,184,46,31,30,2,24,0,5,8,1,38,"sa3015996"
"Ricardo Estrada","SFG","A",23,3,1,2.628318229159704,14,0,0,0,3,1,0,37.2,162,31,12,11,2,20,0,2,1,1,30,"sa3016017"
"Gerelmi Maldonado","SFG","A",21,0,4,3.9661016949152543,23,20,0,0,0,0,0,59,272,49,34,26,2,44,0,6,11,4,69,"sa3016018"
"Dailoui Abad","LAD","A",23,0,0,0,2,0,0,0,0,0,0,2,9,2,0,0,0,1,0,0,0,0,1,"sa3016027"
"Deyer Zapata","ARI","A",21,1,0,1.2,6,0,0,0,0,0,1,15,64,12,6,2,1,5,0,0,0,0,14,"sa3016063"
"Yokelvin Reyes","LAA","A",21,1,0,1.3170728643759602,7,0,0,0,0,0,1,13.2,57,10,2,2,0,9,0,2,3,0,14,"sa3016067"
"Johan Macias","LAA","A",22,0,0,80.99959203806357,2,0,0,0,0,0,0,0.2,8,5,6,6,0,1,0,0,0,0,1,"sa3016095"
"Darlin Pinales","ARI","A",22,1,3,5.899158907445198,35,0,0,0,4,2,2,39.2,183,31,30,26,2,32,0,7,3,3,56,"sa3016211"
"Ismael Luciano","COL","A",22,3,2,5.241176000152947,19,7,0,0,1,0,0,56.2,271,62,44,33,3,35,0,6,7,0,42,"sa3016227"
"Jose Geraldo","SEA","A",25,3,2,3.2142857142857144,24,0,0,0,6,0,1,28,128,26,12,10,0,9,1,5,2,0,33,"sa3016295"
"Adrian Quintana","SEA","A",22,7,4,4.408163265306122,36,0,0,0,0,2,5,49,216,47,27,24,5,23,0,3,5,0,43,"sa3016465"
"Luis Gutierrez","SDP","A",21,2,3,2.88,10,6,0,0,0,0,0,50,203,32,20,16,3,20,0,2,0,0,46,"sa3016469"
"Felix Cabrera","LAD","A",23,1,5,10.70689831222309,16,0,0,0,0,0,1,19.1,113,28,33,23,0,20,0,1,1,0,16,"sa3016496"
"Jhonny Jimenez","LAD","A",21,3,1,2.375999709960973,28,1,0,0,4,2,1,41.2,184,33,17,11,2,23,0,2,3,0,39,"sa3016506"
"Jean Munoz","SEA","A",22,1,2,4.609756097560975,37,0,0,0,4,2,2,41,198,37,23,21,1,35,0,5,7,0,44,"sa3016594"
"Steven Sanchez","SEA","A",21,3,0,3.7241385433819447,7,0,0,0,0,0,2,19.1,81,16,8,8,2,6,0,0,0,0,19,"sa3016595"
"Michael Vilchez","LAD","A",21,1,2,6.090226262627653,30,0,0,0,1,1,3,44.1,202,38,37,30,4,26,0,8,4,1,46,"sa3016605"
"Bryan Mena","COL","A",21,3,8,5.61801268858407,29,18,0,0,0,0,1,107.1,498,124,77,67,9,57,0,12,12,0,97,"sa3016613"
"Pedro Da Costa Lemos","SEA","A",22,4,2,3.857142857142857,25,0,0,0,1,2,4,49,213,43,24,21,5,20,0,6,2,0,56,"sa3016781"
"Brandon Dufault","LAA","A",26,5,5,4.525139279060638,16,14,0,0,0,0,0,59.2,282,62,38,30,3,41,0,6,7,1,47,"sa3017257"
"Mat Olsen","SFG","A",24,0,0,12,3,0,0,0,0,0,0,3,16,5,4,4,0,3,0,0,0,0,1,"sa3017882"
"Luke Taggart","COL","A",27,1,0,0,4,0,0,0,0,0,1,3.2,12,2,0,0,0,0,0,0,0,0,5,"sa3017932"
"Jose T. Perez","SFG","A",21,0,0,15.428594024847,2,0,0,0,0,0,0,2.1,15,4,4,4,2,3,0,1,0,0,5,"sa3017966"
"Luke Anderson","OAK","A",26,0,1,16.87497837471753,5,0,0,0,0,0,2,2.2,16,3,6,5,0,5,0,0,0,0,3,"sa3017984"
"Angel Jimenez","COL","A",21,1,5,4.695652796956309,10,10,0,0,0,0,0,38.1,173,43,21,20,2,21,0,1,2,0,47,"sa3018287"
"Andre Sanchez","LAA","A",22,0,6,8.282209364272918,20,10,0,0,0,1,1,54.1,282,71,58,50,7,45,0,5,12,1,42,"sa3018297"
"Nixon Encarnacion","LAA","A",20,0,1,6.381817296556328,22,2,0,0,0,0,2,36.2,182,38,26,26,5,39,0,2,9,2,45,"sa3018319"
"Felix Castro","OAK","A",21,1,3,4.192546186502001,37,1,0,0,2,0,2,53.2,264,53,35,25,3,38,1,9,19,4,63,"sa3018361"
"Yunior Marte","SFG","A",21,0,0,3.6,5,3,0,0,0,0,0,20,83,16,8,8,0,9,0,1,1,0,17,"sa3018367"
"Modeifi Marte","ARI","A",22,0,0,45,1,0,0,0,0,0,0,1,9,4,5,5,1,2,0,0,0,0,0,"sa3018445"
"Melvin Pineda","SFG","A",21,0,2,10.79999705723434,9,0,0,0,0,1,1,11.2,62,13,14,14,3,14,0,1,2,0,13,"sa3018815"
"Andinson Ferrer","OAK","A",21,1,1,7.163266700290505,16,0,0,0,0,0,0,16.1,80,14,14,13,1,15,0,1,3,1,24,"sa3018819"
"Domingo Geronimo","LAD","A",20,8,0,6.061224489795919,26,0,0,0,0,1,0,49,215,48,35,33,6,22,0,0,7,0,47,"sa3018851"
"Mauricio Estrella","SFG","A",21,0,1,9,2,0,0,0,0,0,0,4,18,6,5,4,0,1,0,1,1,0,1,"sa3018857"
"Christian Zazueta","LAD","A",20,7,2,2.442211242538624,16,16,0,0,0,0,0,66.1,269,53,19,18,7,16,0,5,0,1,80,"sa3018867"
"Richard Fernandez","OAK","A",22,1,0,4.973682962296395,9,0,0,0,0,0,2,12.2,57,9,8,7,0,11,0,2,1,0,8,"sa3018898"
"Camilo Hernandez","OAK","A",21,1,0,3.176468806284284,3,0,0,0,0,0,1,5.2,27,5,4,2,0,6,0,0,2,0,6,"sa3018899"
"Alejandro Manzano","OAK","A",23,6,5,3.3750005149842095,41,0,0,0,6,2,5,66.2,288,62,35,25,6,24,2,3,5,0,60,"sa3019125"
"Sadiel Baro","LAA","A",20,4,3,10.469386124998424,28,1,0,0,0,0,3,32.2,168,49,41,38,4,21,0,3,3,0,35,"sa3019136"
"Edgar Leon","LAD","A",20,0,0,18,1,0,0,0,0,0,0,1,7,1,2,2,1,1,0,1,1,1,2,"sa3019161"
"Marcos Herrera","COL","A",20,6,7,3.933775231951301,21,19,0,0,0,0,0,100.2,440,90,47,44,8,53,0,8,8,0,102,"sa3019261"
"Sean Paul Linan","LAD","A",20,2,1,1.21348301603735,6,5,0,0,0,0,0,29.2,113,15,4,4,1,10,0,0,1,0,50,"sa3019270"
"Jholbran Herder","LAD","A",20,4,7,8.142857142857142,24,4,0,0,1,0,2,63,314,88,67,57,6,27,1,9,12,2,43,"sa3019272"
"Eric Dominguez","ARI","A",22,0,1,22.235281643989985,5,0,0,0,0,0,0,5.2,34,9,14,14,4,8,0,1,1,0,6,"sa3019284"
"Aneury Lora","SEA","A",21,4,4,5.200819997369734,36,1,0,0,1,3,7,81.1,359,86,54,47,3,27,0,5,6,0,76,"sa3019365"
"Nicolas Cruz","LAD","A",21,3,2,3.9767441860465116,23,2,0,0,0,2,2,43,181,41,19,19,1,11,0,4,4,1,48,"sa3019461"
"Yensy Bello","SEA","A",22,1,2,5.574192999642354,34,0,0,0,0,1,3,51.2,244,53,36,32,2,31,0,6,8,1,46,"sa3019490"
"Dilan Figueredo","LAD","A",22,1,3,3.9272721824962016,26,0,0,0,3,2,4,36.2,168,37,25,16,1,20,1,4,4,0,28,"sa3019555"
"Jesus Camejo","ARI","A",24,0,0,7.5,4,0,0,0,0,0,0,6,29,7,5,5,0,4,0,2,1,1,4,"sa3019617"
"Xavier Ruiz","SDP","A",22,1,2,5.294117647058823,13,0,0,0,1,1,0,17,83,12,12,10,1,16,0,3,1,1,17,"sa3019717"
"Braian Salazar","SDP","A",20,2,1,5.225805937164707,31,2,0,0,1,0,2,51.2,250,49,36,30,0,39,0,8,16,1,74,"sa3019741"
"Jefferson Jean","OAK","A",20,3,9,5.586206896551724,24,20,0,0,1,0,1,87,411,78,57,54,6,60,0,21,16,2,94,"sa3019772"
"Curtis Washington Jr.","SEA","A",25,0,0,0,2,0,0,0,0,0,0,1.1,9,2,0,0,0,3,0,0,0,0,0,"sa3019803"
"Alexis Liebano","ARI","A",22,1,1,4.875,17,0,0,0,1,1,4,24,102,20,14,13,5,14,0,1,3,0,19,"sa3019885"
"Adonys Perez","ARI","A",21,7,7,6.397590361445783,21,13,0,0,0,2,0,83,392,108,67,59,8,35,0,8,5,2,63,"sa3020114"
"Carlos Torres","COL","A",24,1,0,2.5714285714285716,5,0,0,0,0,0,0,7,30,8,2,2,1,1,1,0,0,0,8,"sa3020387"
"Gregori Ramirez","ARI","A",20,0,0,9,2,0,0,0,0,0,0,2,11,3,2,2,1,2,0,0,0,0,2,"sa3020412"
"Austin Becker","COL","A",25,0,0,0,5,0,0,0,0,0,1,7.2,29,3,0,0,0,5,0,0,1,0,14,"sa3020465"
"Brady Hill","COL","A",24,6,2,6.1094883706321585,41,0,0,0,1,3,4,45.2,216,44,39,31,2,37,0,2,13,0,65,"sa3020559"
"Jackson Cox","COL","A",21,4,6,3.388235294117647,23,23,0,0,0,0,0,85,341,70,35,32,12,25,0,4,4,0,92,"sa3020899"
"Caswell Smith","ARI","A",24,0,1,11.045459333532218,7,0,0,0,0,0,2,7.1,41,9,10,9,0,11,0,1,0,0,10,"sa3020955"
"Wilfred Alvarado","OAK","A",19,0,2,3.7933889081200096,22,0,0,0,1,1,0,40.1,173,40,21,17,3,19,0,3,6,0,37,"sa3020990"
"Donny Troconis","OAK","A",19,5,0,1.2434209278085682,11,9,0,0,0,0,0,50.2,196,24,9,7,0,17,0,1,2,1,39,"sa3020992"
"Wilkin Paredes","ARI","A",21,5,3,3.7777777777777777,15,15,0,0,0,0,0,81,355,89,37,34,9,31,0,2,3,1,39,"sa3020998"
"Johan Moreno","SDP","A",22,3,6,4.47804911380296,30,2,0,0,1,0,0,68.1,306,62,43,34,4,34,0,7,9,1,83,"sa3020999"
"Luis Carias","LAD","A",20,0,1,0.9642860427195831,2,2,0,0,0,0,0,9.1,36,6,1,1,1,2,0,0,0,0,7,"sa3021006"
"Samuel Sanchez","LAD","A",19,1,1,5.3076923076923075,11,7,0,0,0,0,0,39,173,48,26,23,7,10,0,0,1,0,28,"sa3021008"
"Jesus Tillero","LAD","A",19,1,0,3.085714706109552,8,4,0,0,0,0,0,23.1,101,19,8,8,2,13,0,0,2,0,21,"sa3021010"
"Miguel Valdez","SDP","A",21,0,0,27,3,0,0,0,0,0,0,2,20,4,6,6,0,8,0,2,1,0,3,"sa3021025"
"Francis Texido","LAA","A",20,2,7,6.3,21,19,0,0,0,0,0,90,432,80,71,63,6,86,0,9,27,2,81,"sa3021028"
"Sandro Santana","ARI","A",20,2,4,3.375,21,0,0,0,3,1,2,48,212,39,25,18,3,28,0,3,6,1,47,"sa3021030"
"Jose Zerpa","SEA","A",20,1,0,3.351724490643152,27,0,0,0,2,2,3,48.1,198,50,20,18,2,9,0,0,4,0,39,"sa3021037"
"Yeferson Vargas","LAA","A",20,6,5,4.45631133978558,16,16,0,0,0,0,0,68.2,312,69,39,34,5,38,0,6,11,0,62,"sa3021044"
"Abel Fuerte","ARI","A",20,0,0,22.5,2,0,0,0,0,0,0,2,12,4,5,5,1,2,0,0,1,0,3,"sa3021475"
"Shawndrick Oduber","LAD","A",20,4,2,6.230768565916201,29,0,0,0,0,1,3,47.2,224,52,36,33,8,22,0,5,9,1,50,"sa3021483"
"Marco Corcho","LAD","A",20,4,4,8.24427384887301,35,0,0,0,1,2,1,43.2,231,64,41,40,3,35,1,9,10,1,38,"sa3021484"
"Jesus Lopez","SDP","A",19,0,0,8.526320069122349,3,0,0,0,0,0,0,6.1,31,7,6,6,1,7,0,0,2,0,5,"sa3021485"
"Tzu-Chen Sha","OAK","A",21,3,3,2.7,12,7,0,0,1,1,1,50,202,43,19,15,1,9,0,4,5,0,59,"sa3021551"
"Ubert Mejias","SFG","A",24,4,1,5.2615384615384615,26,0,0,0,0,2,1,65,291,73,51,38,5,18,0,2,0,3,52,"sa3021562"
"Marlon Nieves","LAD","A",20,1,0,2.2090906026541135,8,8,0,0,0,0,0,36.2,145,19,11,9,1,19,0,2,4,3,37,"sa3021567"
"Jeter Martinez","SEA","A",19,2,6,6.175531413664196,16,16,0,0,0,0,0,62.2,287,63,50,43,1,38,0,5,10,0,60,"sa3021738"
"Erick Reynoso","ARI","A",22,3,10,4.400881648917399,21,16,0,0,0,0,0,75.2,337,57,41,37,10,58,0,7,3,2,68,"sa3021749"
"Jorge Minyety","ARI","A",22,0,0,12.461547603275301,6,0,0,0,0,0,0,4.1,28,3,10,6,0,8,0,3,2,0,8,"sa3021752"
"Daury Vasquez","ARI","A",19,1,3,3.7241385433819447,5,5,0,0,0,0,0,19.1,91,17,8,8,2,14,0,2,6,0,19,"sa3021767"
"Jose Romero","SEA","A",20,0,0,6,2,0,0,0,0,0,0,6,28,4,4,4,0,6,0,1,0,0,5,"sa3021791"
"Bernard Jose","SDP","A",22,2,4,3.9545454545454546,40,0,0,0,5,3,3,66,292,59,35,29,5,32,0,6,10,1,75,"sa3021812"
"Wilmis Paulino","COL","A",19,0,0,27.00001609326368,5,0,0,0,1,0,0,5.1,40,20,16,16,3,4,0,0,0,0,2,"sa3021815"
"Jordan Valenzuela","SDP","A",20,0,0,4.60975502531586,10,0,0,0,0,0,0,13.2,71,9,11,7,0,21,0,1,3,0,18,"sa3021820"
"Yovannki Pascual","SDP","A",22,0,2,15.954552370657648,8,0,0,0,0,1,0,7.1,53,13,16,13,1,15,1,1,2,0,10,"sa3022006"
"Junior Sanchez","ARI","A",19,4,1,2.321267288866316,15,13,0,0,0,0,0,73.2,302,62,21,19,4,23,0,1,4,1,64,"sa3022009"
"Ubaldo Soto","LAA","A",18,3,0,1.4594592713717807,6,4,0,0,1,0,0,24.2,95,12,4,4,2,11,0,2,1,1,30,"sa3022015"
"Davidxon Lara","LAA","A",18,0,1,21,2,0,0,0,0,0,1,3,21,10,9,7,0,1,0,0,0,0,3,"sa3022127"
"Walter Ford","SEA","A",20,5,5,4.66755338090748,23,23,0,0,0,0,0,125.1,531,130,74,65,11,30,0,3,5,1,95,"sa3022190"
"Joangel Gonzalez","ARI","A",20,0,2,2.8928566502065913,14,0,0,0,6,1,0,18.2,80,14,8,6,0,9,0,1,2,0,22,"sa3022242"
"Mervin Fell","ARI","A",22,6,4,4.651260802405914,20,17,0,0,0,0,0,79.1,340,67,45,41,4,48,0,3,6,4,82,"sa3022267"
"Jimmy Reyes","SDP","A",19,2,1,10.5,5,0,0,0,0,0,0,6,34,9,9,7,2,4,0,1,1,0,4,"sa3022277"
"Nicolas Herold","SFG","A",26,1,0,0,3,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,9,"sa3022289"
"Abraham Parra","SDP","A",19,4,4,5.289796577272573,18,11,0,0,0,0,0,81.2,365,81,56,48,7,35,0,8,5,0,74,"sa3022369"
"Justin Sanchez","SEA","A",21,4,1,4.9931501630861295,25,0,0,0,0,1,4,48.2,225,44,28,27,2,34,0,6,7,0,51,"sa3022416"
"Maikel Miralles","SDP","A",20,2,4,5.173652221894204,16,13,0,0,1,0,0,55.2,240,55,33,32,2,32,0,0,3,0,48,"sa3022418"
"Kleiber Olmedo","SDP","A",20,5,7,6.489271236209622,32,8,0,0,0,2,0,77.2,354,82,59,56,7,37,0,1,4,0,86,"sa3022420"
"Bryson Hammer","COL","A",23,2,0,1.4210533448537248,5,0,0,0,0,0,1,6.1,26,5,1,1,1,3,0,0,0,0,10,"sa3022664"
"Casey Anderson","ARI","A",24,0,1,2.1600008239749235,2,1,0,0,1,0,0,8.1,36,8,3,2,0,1,0,1,0,0,6,"sa3022742"
"Jake Fitzgibbons","ARI","A",23,4,0,0.3103448275862069,21,0,0,0,5,0,1,29,115,11,1,1,1,19,0,3,3,0,29,"sa3022796"
"Benny Thompson","LAA","A",23,4,2,1.9076088538467453,44,0,0,0,11,1,4,61.1,256,31,19,13,1,43,1,3,15,0,100,"sa3022873"
"Chris Clark","LAA","A",23,3,8,5.504854368932039,20,20,0,0,0,0,0,103,454,105,69,63,12,34,0,11,14,1,108,"sa3022874"
"Luis De La Torre","SFG","A",21,2,2,1.7663548882949847,8,8,0,0,0,0,0,35.2,140,22,8,7,0,11,0,2,1,0,47,"sa3022880"
"Will Varmette","SDP","A",22,3,4,5.8604651162790695,13,9,0,0,2,0,0,43,179,30,31,28,2,21,0,2,3,0,36,"sa3022881"
"German Fajardo","SEA","A",24,1,0,0,2,0,0,0,0,0,0,3.1,12,1,0,0,0,1,0,0,0,0,4,"sa3023035"
"Mario Zabala","SDP","A",23,0,0,6.517239236095285,6,0,0,0,0,0,2,9.2,47,16,7,7,0,5,0,0,0,0,10,"sa3023061"
"Jacob Bresnahan","SFG","A",20,9,3,2.6129032258064515,22,22,0,0,0,0,0,93,381,67,32,27,2,43,0,0,9,1,124,"sa3023066"
"Kevin Bruggeman","LAA","A",23,0,0,6.750016696792419,2,0,0,0,0,0,0,1.1,7,3,1,1,0,0,0,0,0,0,0,"sa3023073"
"Sam Whiting","SDP","A",24,0,0,0,1,1,0,0,0,0,0,4,13,1,0,0,0,0,0,0,0,0,2,"sa3023078"
"Barrett Kent","LAA","A",20,1,0,1.9756099858644516,6,6,0,0,0,0,0,27.1,120,24,10,6,1,16,0,0,2,0,22,"sa3023082"
"Colton Vincent","SDP","A",25,0,0,2.700002768042541,4,0,0,0,0,0,0,3.1,13,3,1,1,0,0,0,0,0,0,1,"sa3023089"
"Junior Ciprian","ARI","A",20,0,1,3.446807811248493,5,4,0,0,0,0,0,15.2,67,8,11,6,0,9,0,1,1,0,18,"sa3023107"
"Daniel Ouderkirk","SEA","A",25,0,0,0,2,0,0,0,0,0,1,2,8,2,0,0,0,0,0,1,0,0,2,"sa3023154"
"Sean Sullivan","COL","A",22,0,0,0,1,1,0,0,0,0,0,4,14,3,0,0,0,0,0,0,0,0,2,"sa3023162"
"Cale Lansville","SFG","A",22,1,2,5.311476240232537,6,0,0,0,2,1,0,20.1,90,23,14,12,1,9,0,2,2,0,17,"sa3023176"
"Diego Barrera","OAK","A",25,0,0,0,5,0,0,0,1,0,0,5.2,20,1,0,0,0,2,0,0,0,0,3,"sa3023203"
"Nathan Dettmer","OAK","A",23,5,5,5.422594834663019,19,14,0,0,0,0,0,79.2,364,100,54,48,5,31,0,3,5,0,68,"sa3023207"
"Cole Hillier","SFG","A",24,4,5,2.7771430992905186,31,0,0,0,4,2,5,58.1,261,53,26,18,2,33,1,3,2,0,64,"sa3023232"
"Drew Conover","OAK","A",23,0,2,6.893615622496986,7,0,0,0,0,0,0,15.2,79,21,15,12,1,11,1,2,3,0,18,"sa3023279"
"Yanzel Correa","COL","A",20,1,0,13.144738491552566,14,0,0,0,0,0,0,25.1,145,40,37,37,4,26,0,5,4,1,24,"sa3023302"
"Jesse Wainscott","SEA","A",25,1,1,6.749996781350717,6,0,0,0,0,1,0,6.2,36,8,6,5,0,8,1,0,3,0,7,"sa3023415"
"Nate Savino","ARI","A",23,0,0,1.5,5,0,0,0,1,0,1,12,51,7,5,2,0,8,0,0,2,1,15,"sa3023565"
"Hyun-Seok Jang","LAD","A",21,0,2,4.6475404023291915,13,13,0,0,0,0,0,40.2,175,23,21,21,4,32,0,3,5,2,54,"sa3023601"
"Victor Garcia","LAA","A",21,4,5,3.3919600590814225,40,0,0,0,2,3,4,66.1,292,61,35,25,3,24,0,7,4,3,76,"sa3023615"
"Keyner Martinez","SFG","A",20,2,1,2.8636363636363638,6,3,0,0,0,0,0,22,96,21,9,7,2,11,0,0,1,0,30,"sa3023631"
"Alex Makarewich","LAD","A",23,3,0,0,9,0,0,0,1,0,1,13,52,4,1,0,0,8,0,1,1,0,27,"sa3023642"
"Igor Gil","SDP","A",24,3,2,3.8571432393203575,32,0,0,0,3,1,1,51.1,237,39,29,22,1,43,0,8,8,0,62,"sa3023652"
"Roberto Perez","SEA","A",21,0,0,54,1,0,0,0,0,0,0,1,10,3,6,6,1,4,0,0,1,0,1,"sa3023703"
"Josdanner Suarez","ARI","A",20,0,5,8.567306435319983,11,5,0,0,0,0,0,34.2,179,51,38,33,2,24,0,3,4,1,31,"sa3023843"
"Jose Cabrera","LAD","A",20,0,1,10.285714285714286,11,0,0,0,0,1,0,14,70,19,16,16,2,11,0,2,2,1,17,"sa3024078"
"Justin Chambers","LAD","A",19,3,0,2.7,12,0,0,0,0,0,0,20,82,13,7,6,0,9,0,1,5,0,24,"sa3024201"
"Brayan Vergara","LAA","A",19,0,0,4.909086333822937,1,1,0,0,0,0,0,3.2,19,5,3,2,0,2,0,0,0,0,1,"sa3024211"
"Jaitoine Kelly","ARI","A",18,0,0,6,1,1,0,0,0,0,0,3,13,4,3,2,0,1,0,0,0,0,2,"sa3024275"
"Winyer Chourio","SDP","A",21,0,0,6.3,9,2,0,0,0,0,1,20,95,25,17,14,0,11,0,2,1,0,17,"sa3024615"
"Elijah Pleasants","SFG","A",25,1,1,14.210533448537248,6,0,0,0,1,1,0,6.1,36,6,10,10,0,15,0,0,2,0,4,"sa3024979"
"Sterling Patick","LAD","A",20,2,5,4.007812738884255,23,19,0,0,0,2,0,85.1,371,78,46,38,5,37,0,5,5,2,100,"sa3024981"
"Argenis Cayama","SFG","A",18,1,0,8.162792508057109,6,3,0,0,0,0,0,14.1,73,24,13,13,2,10,0,0,1,0,7,"sa3025006"
"Grayson Hitt","ARI","A",23,2,3,4.2471913753202095,28,6,0,0,1,2,1,59.1,291,58,39,28,2,48,0,9,9,1,69,"sa3025020"
"Bryan Balzer","SDP","A",20,1,6,7.92,16,13,0,0,0,0,0,50,241,61,45,44,3,28,0,14,10,1,49,"sa3025047"
"William Maynard","LAD","A",22,0,2,15.428560918698366,6,0,0,0,0,3,1,4.2,31,7,10,8,1,11,0,1,0,0,2,"sa3025091"
"Humberto Cruz","SDP","A",18,0,3,6.967740863716854,6,6,0,0,0,0,0,20.2,92,20,16,16,5,9,0,3,3,0,20,"sa3025115"
"Carter Dorighi","SEA","A",22,0,0,4.5,1,0,0,0,0,0,0,2,9,3,1,1,1,0,0,0,0,0,0,"sa3025120"
