Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
"Blake Snell","LAD","A",32,2,18,0,4,0,0.5,0,0.5,0.125,0.5,0.25,1,0,0.0025038242340089667,-0.0025038242340089667,0.437229071557522,"13543"
"Robert Stephenson","LAA","A",32,3,6,0,2,3,0.18181818,0,0.18181818,0.18181818,0.6666666666666666,0.125,1,3,7.002503824234009,-4.002503824234009,4.118254648645719,"13594"
"Victor Gonzalez","LAA","A",29,2.1,0,3.85714850621175,0,0,0,0.125,-0.125,0,0.42857205624574995,0,1,0,5.288219992971259,-5.288219992971259,6.7787087381503,"16408"
"Angel Felipe","LAA","A",27,4.2,7.714280459349183,13.49999080386107,0.57142857,0,0.13793103,0.24137931,-0.10344828,0.28571429,2.7857123880983163,0.35294118,0.64285714,7.714280459349183,7.43107291727809,0.2832075420710929,8.548937077482595,"21163"
"Michel Otanez","OAK","A",27,0.2,26.99986401268786,13.49993200634393,2,0,0.66666667,0.33333333,0.33333333,0,1.4999924451493254,0,0,13.49993200634393,2.502511379084684,10.997420627259245,2.502511379084684,"22533"
"Luis Patino","SDP","A",25,9,8,5,1.6,1,0.21052632,0.13157895,0.07894737,0.21875,1.3333333333333333,0.26086957,0.77586207,2,5.669170490900676,-3.669170490900676,5.28738776213593,"22815"
"Keaton Winn","SFG","A",27,2,13.5,0,3,0,0.42857143,0,0.42857143,0.14285714,0.5,0.25,1,0,1.002503824234009,-1.002503824234009,1.437229071557522,"23499"
"Brady Basso","OAK","A",27,1,18,0,2,0,0.5,0,0.5,0.25,1,0.5,1,0,0.0025038242340089667,-0.0025038242340089667,0.0025038242340089667,"25582"
"Ken Waldichuk","OAK","A",27,3,12,0,4,0,0.36363636,0,0.36363636,0.1,0.3333333333333333,0.16666667,1,0,2.335837157567342,-2.335837157567342,4.074738146861394,"27681"
"Sam Bachman","LAA","A",25,2,13.5,4.5,3,0,0.375,0.125,0.25,0.14285714,1,0.25,0.5,0,2.502503824234009,-2.502503824234009,2.502503824234009,"29754"
"T.J. McFarland","OAK","A",36,1,9,0,1,9,0.25,0,0.25,0.5,2,0.5,1,9,15.002503824234008,-6.002503824234008,2.871954318881035,"3237"
"Luis Garcia","LAD","A",38,1,9,0,1,0,0.25,0,0.25,0.25,1,0.33333333,1,0,2.002503824234009,-2.002503824234009,4.610855308175087,"6984"
"Felix Ramires","COL","A",25,42,8.571428571428571,5.357142857142857,1.6,0,0.21505376,0.1344086,0.08064516,0.24840764,1.5238095238095237,0.33333333,0.63235294,4.285714285714286,4.169170490900676,0.11654379481360966,4.914413772026698,"sa3005828"
"Octavio Becerra","LAD","A",24,8.1,10.800004119874618,10.800004119874618,1,1.0800004119874618,0.25,0.25,0,0.13793103,1.680000640869385,0.16666667,0.80882353,4.320001647949847,7.12250501442001,-2.8025033664701633,6.5015113117485,"sa3008303"
"Alvin Guzman","ARI","A",23,33.2,8.554454153162263,5.881187230299056,1.45454545,0.8019800768589621,0.2147651,0.14765101,0.06711409,0.19834711,1.3663364272411946,0.24418605,0.81589958,3.2079203074358484,5.754978806999889,-2.54705849956404,5.655398731366776,"sa3008748"
"Alejandro Lugo","SDP","A",22,9.2,6.517239236095285,4.655170882925203,1.4,0,0.18421053,0.13157895,0.05263158,0.1875,1.1379306602706054,0.24,0.66666667,3.724136706340163,4.416296791605138,-0.692160085264975,5.225784916970288,"sa3009253"
"Jonatan Bernal","ARI","A",23,19,6.157894736842105,0.9473684210526315,6.5,1.4210526315789473,0.17808219,0.02739726,0.15068493,0.21126761,0.8947368421052632,0.21818182,0.78125,3.3157894736842106,5.002503824234009,-1.6867143505497983,3.86508329228351,"sa3009271"
"Manuel Olivares","COL","A",23,29.1,8.28409180685518,4.602273226030656,1.8,0.6136364301374208,0.20610687,0.11450382,0.09160305,0.26086957,1.534091075343552,0.3255814,0.76388889,3.3750003657558145,4.6843220799422545,-1.30932171418644,4.420405928190688,"sa3009471"
"Harold Melenge","SEA","A",23,95.1,5.003496770445111,3.398601579924981,1.47222222,0.18881119888472117,0.11936937,0.08108108,0.03828829,0.29899497,1.6258742126184325,0.34110787,0.6350185,5.003496770445111,4.610895465084777,0.39260130536033433,5.314020008827869,"sa3009747"
"Denny Larrondo","ARI","A",23,51,10.058823529411764,3.7058823529411766,2.71428571,0.5294117647058824,0.27014218,0.09952607,0.17061611,0.20108696,1.1372549019607843,0.27419355,0.66889632,4.0588235294117645,4.120150883057538,-0.061327353645773464,4.463568180156689,"sa3010654"
"Jose Dicochea","OAK","A",24,90.2,9.430148116857653,3.871323963762616,2.43589744,1.0919118872150968,0.23170732,0.09512195,0.13658537,0.26849315,1.511029581297659,0.33590734,0.65830721,4.863971133958159,4.973092168425206,-0.10912103446704702,4.412376139697482,"sa3011497"
"Chris Wright","SFG","A",26,2.2,10.124987024830519,13.499982699774025,0.75,6.749991349887012,0.2,0.26666667,-0.06666667,0.36363636,2.9999961555053387,0.33333333,0.38461538,20.249974049661038,16.002488446255363,4.247485603405675,7.882718529202571,"sa3011531"
"Bodi Rascon","SDP","A",24,8.1,8.640003295899694,8.640003295899694,1,1.0800004119874618,0.18604651,0.18604651,0,0.28571429,2.1600008239749235,0.34615385,0.54216867,8.640003295899694,6.522504785538087,2.1174985103616075,5.588508785392746,"sa3011849"
"R.J. Dabovich","SFG","A",26,3,18,3,6,0,0.6,0.1,0.5,0,0.3333333333333333,0,1,0,1.002503824234009,-1.002503824234009,1.2923206557830178,"sa3014431"
"Ruben Salinas","SDP","A",22,13.1,9.450002253056109,5.4000012874606345,1.75,1.3500003218651586,0.1971831,0.11267606,0.08450704,0.33333333,2.1000005006791356,0.40909091,0.42553191,12.150002896786427,6.327504378557338,5.822498518229089,5.225218348032719,"sa3014704"
"Ryan Murphy","SFG","A",25,5.1,8.437505029144901,6.75000402331592,1.25,0,0.17857143,0.14285714,0.03571429,0.33333333,2.250001341105307,0.42105263,0.5,10.12500603497388,4.37750404775156,5.7475019872223205,5.19261437232676,"sa3014871"
"Leonard Garcia","LAA","A",21,11.1,15.088239526254858,6.352942958423098,2.375,0,0.3877551,0.16326531,0.2244898,0.17948718,1.323529783004812,0.35,0.82352941,1.5882357396057745,3.296621273298109,-1.7083855336923346,3.756918723103551,"sa3015156"
"Javier Chacon","SDP","A",22,6.2,5.399997425080573,8.09999613762086,0.66666667,0,0.13333333,0.2,-0.06666667,0.25,1.7999991416935246,0.3,0.83333333,2.6999987125402867,5.502503108978613,-2.802504396438326,6.285008181033442,"sa3015312"
"Brayan Restituyo","OAK","A",23,58,11.172413793103448,4.0344827586206895,2.76923077,0.9310344827586207,0.26765799,0.09665428,0.17100372,0.24894515,1.4655172413793103,0.33333333,0.60532688,5.431034482758621,4.519745203544354,0.9112892792142668,4.164292318142694,"sa3015461"
"Fernando Vasquez","SFG","A",23,9.2,8.379307589265366,10.241375942435448,0.81818182,0,0.19565217,0.23913043,-0.04347826,0.2,1.8620683531700815,0.26923077,0.72222222,4.655170882925203,5.554227451875743,-0.8990565689505399,6.453658702281466,"sa3015475"
"Junior Flores","SFG","A",23,8.2,7.269228102893791,9.346150418006303,0.77777778,0,0.17948718,0.23076923,-0.05128205,0.16666667,1.615384022865287,0.2173913,0.71428571,4.153844630225024,5.5025032740374895,-1.348658643812466,6.004109144653606,"sa3015479"
"Lorenzo Encarnacion","ARI","A",23,44.2,9.671640689719961,2.820895201168322,3.42857143,1.0074625718458292,0.24742268,0.07216495,0.17525773,0.24571429,1.2761192576713838,0.31147541,0.67272727,3.4253727442758195,4.584593310189377,-1.1592205659135577,4.219426807746832,"sa3015498"
"Gleiner Diaz","SEA","A",21,18,8.5,2,4.25,0,0.22077922,0.05194805,0.16883117,0.25714286,1.2222222222222223,0.33962264,0.6,4.5,3.2802816020117866,1.2197183979882134,4.149732096658813,"sa3015501"
"Miguel Mendez","SDP","A",22,11.1,14.29412165645197,3.176471479211549,4.5,0,0.36,0.08,0.28,0.25581395,1.323529783004812,0.44,0.72222222,3.9705893490144364,2.678974041229197,1.2916153077852393,3.1392714910346387,"sa3015506"
"Diosfran Cabeza","ARI","A",22,2.1,0,3.85714850621175,0,0,0,0.125,-0.125,0.14285714,0.8571441124914999,0.14285714,1,0,5.288219992971259,-5.288219992971259,6.40608655185554,"sa3015517"
"Carlos Franco","OAK","A",22,2.1,0,7.7142970124235,0,3.85714850621175,0,0.15384615,-0.15384615,0.45454545,3.00000439372025,0.4,0.89285714,7.7142970124235,12.145372892903257,-4.431075880479757,8.06442490688755,"sa3015580"
"Anyelo Ovando","SEA","A",24,37.1,9.160715533762732,5.7857150739554095,1.58333333,0.48214292282961746,0.20652174,0.13043478,0.07608696,0.29677419,1.8750002554485123,0.3826087,0.60941828,7.232143842444263,4.993575387828223,2.23856845461604,5.3451452283807095,"sa3015996"
"Ricardo Estrada","SFG","A",23,37.2,7.168140624981011,4.778760416654007,1.5,0.4778760416654007,0.18518519,0.12345679,0.0617284,0.22142857,1.3539821180519687,0.26851852,0.81673307,2.628318229159704,4.852061231639166,-2.2237430024794618,4.83119568608761,"sa3016017"
"Gerelmi Maldonado","SFG","A",21,59,10.525423728813559,6.711864406779661,1.56818182,0.3050847457627119,0.25367647,0.16176471,0.09191177,0.22072072,1.576271186440678,0.31125828,0.67567568,3.9661016949152543,4.6465716208441785,-0.6804699259289242,4.810088066276857,"sa3016018"
"Dailoui Abad","LAD","A",23,2,4.5,4.5,1,0,0.11111111,0.11111111,0,0.25,1.5,0.28571429,1,0,4.502503824234009,-4.502503824234009,4.937229071557522,"sa3016027"
"Deyer Zapata","ARI","A",21,15,8.4,3,2.8,0.6,0.21875,0.078125,0.140625,0.20338983,1.1333333333333333,0.25,0.70512821,1.2,4.002503824234009,-2.802503824234009,3.9473242859045667,"sa3016063"
"Yokelvin Reyes","LAA","A",21,13.2,9.21951005063172,5.92682788969182,1.55555556,0,0.24561404,0.15789474,0.0877193,0.2173913,1.3902435790635135,0.3125,0.9047619,1.3170728643759602,4.368357397671776,-3.051284533295816,5.131777166617011,"sa3016067"
"Johan Macias","LAA","A",22,0.2,13.49993200634393,13.49993200634393,1,0,0.125,0.125,0,0.71428571,8.999954670895953,0.83333333,0,80.99959203806357,5.502496269383334,75.49709576868024,8.110834616187102,"sa3016095"
"Darlin Pinales","ARI","A",22,39.2,12.70588072372812,7.260503270701783,1.75,0.4537814544188614,0.30601093,0.17486339,0.13114754,0.21527778,1.588235090466015,0.3372093,0.5952381,5.899158907445198,4.7840163290664925,1.1151425783787055,4.523094738245375,"sa3016211"
"Ismael Luciano","COL","A",22,56.2,6.670587636558296,5.558823030465247,1.2,0.47647054546844975,0.15498155,0.12915129,0.02583026,0.26956522,1.7117645522385045,0.31891892,0.59716599,5.241176000152947,5.3789742889206416,-0.1377982887676943,5.488587674169868,"sa3016227"
"Jose Geraldo","SEA","A",25,28,10.607142857142858,2.892857142857143,3.66666667,0,0.2578125,0.0703125,0.1875,0.22807018,1.25,0.32098765,0.7,3.2142857142857144,3.1453609670911518,0.06892474719456265,4.014811461738178,"sa3016295"
"Adrian Quintana","SEA","A",22,49,7.8979591836734695,4.224489795918367,1.86956522,0.9183673469387755,0.19907407,0.10648148,0.09259259,0.24736842,1.4285714285714286,0.29577465,0.6969697,4.408163265306122,5.165769130356458,-0.7576058650503361,4.673201237466871,"sa3016465"
"Luis Gutierrez","SDP","A",21,50,8.28,3.6,2.3,0.54,0.22660099,0.09852217,0.12807882,0.17679558,1.04,0.21969697,0.68273092,2.88,4.262503824234009,-1.3825038242340089,4.108508180379868,"sa3016469"
"Felix Cabrera","LAD","A",23,19.1,7.448277086763889,9.310346358454861,0.8,0,0.14159292,0.17699115,-0.03539823,0.30434783,2.4827590289212966,0.36842105,0.32653061,10.70689831222309,5.605952363745679,5.100945948477412,6.550355642526613,"sa3016496"
"Jhonny Jimenez","LAD","A",21,41.2,8.423998971679813,4.967999393554762,1.69565217,0.43199994726563146,0.21195652,0.125,0.08695652,0.20754717,1.34399983593752,0.26271186,0.74275362,2.375999709960973,4.554503756851204,-2.1785040468902315,5.015577917887226,"sa3016506"
"Jean Munoz","SEA","A",22,41,9.658536585365853,7.682926829268292,1.25714286,0.21951219512195122,0.22222222,0.17676768,0.04545455,0.23417722,1.7560975609756098,0.31858407,0.71428571,4.609756097560975,5.100064799843765,-0.4903087022827899,5.546411575631398,"sa3016594"
"Steven Sanchez","SEA","A",21,19.1,8.844829040532119,2.7931039075364588,3.16666667,0.9310346358454862,0.2345679,0.07407407,0.16049383,0.21333333,1.1379312215889275,0.25925926,0.72916667,3.7241385433819447,4.312848702849171,-0.5887101594672259,3.8224810048900277,"sa3016595"
"Michael Vilchez","LAD","A",21,44.1,9.338346936029069,5.278196094277299,1.76923077,0.8120301683503538,0.22772277,0.12871287,0.0990099,0.22619048,1.4436091881784068,0.28813559,0.52710843,6.090226262627653,5.401000225281841,0.6892260373458123,5.110592799312538,"sa3016605"
"Bryan Mena","COL","A",21,107.1,8.133540758099326,4.779503332078985,1.70175439,0.7546584208545766,0.19477912,0.11445783,0.08032129,0.28904429,1.6863354836380045,0.35603715,0.64301552,5.61801268858407,5.213684005852465,0.40432868273160505,4.949869867145961,"sa3016613"
"Pedro Da Costa Lemos","SEA","A",22,49,10.285714285714286,3.673469387755102,2.8,0.9183673469387755,0.2629108,0.09389671,0.16901409,0.22994652,1.2857142857142858,0.3015873,0.72580645,3.857142857142857,4.635156885458499,-0.7780140283156416,4.089357329631339,"sa3016781"
"Brandon Dufault","LAA","A",26,59.2,7.089384870528334,6.1843570147162055,1.14634146,0.4525139279060638,0.16666667,0.14539007,0.0212766,0.26382979,1.7262568360860953,0.31891892,0.67748092,4.525139279060638,5.443844483490361,-0.918705204429723,5.635377350227919,"sa3017257"
"Mat Olsen","SFG","A",24,3,3,9,0.33333333,0,0.0625,0.1875,-0.125,0.38461538,2.6666666666666665,0.41666667,0.5,12,6.335837157567342,5.664162842432658,6.91547082066536,"sa3017882"
"Luke Taggart","COL","A",27,3.2,12.27271583455734,0,5,0,0.41666667,0,0.41666667,0.16666667,0.5454540370914374,0.28571429,1,0,1.2752336387768222,-1.2752336387768222,1.5123562799550059,"sa3017932"
"Jose T. Perez","SFG","A",21,2.1,19.285742531058748,11.57144551863525,1.66666667,7.7142970124235,0.33333333,0.2,0.13333333,0.36363636,3.00000439372025,0.5,0.76923077,15.428594024847,16.002521399115007,-0.573927374268008,6.350136681904551,"sa3017966"
"Luke Anderson","OAK","A",26,2.2,10.124987024830519,16.87497837471753,0.6,0,0.1875,0.3125,-0.125,0.27272727,2.9999961555053387,0.375,0.25,16.87497837471753,7.377499499177516,9.497478875540013,8.029586534513339,"sa3017984"
"Angel Jimenez","COL","A",21,38.1,11.034784072847327,4.9304354368041245,2.23809524,0.4695652796956309,0.2716763,0.12138728,0.15028902,0.28476821,1.6695654389177987,0.40196078,0.7073955,4.695652796956309,3.9503299042678277,0.7453228926884812,3.952508552541531,"sa3018287"
"Andre Sanchez","LAA","A",22,54.1,6.957055865989251,7.453988427845626,0.93333333,1.1595093109982086,0.14893617,0.15957447,-0.0106383,0.30603448,2.1349695250125746,0.34972678,0.56654676,8.282209364272918,6.892074646880339,1.3901347173925789,6.337378913210953,"sa3018297"
"Nixon Encarnacion","LAA","A",20,36.2,11.045453013270567,9.572725944834492,1.15384615,1.227272557030063,0.24725275,0.21428571,0.03296703,0.26950355,2.0999997086958855,0.36263736,0.73611111,6.381817296556328,6.675230726210591,-0.2934134296542634,5.779858167738962,"sa3018319"
"Felix Castro","OAK","A",21,53.2,10.565216389985041,6.372670203483041,1.65789474,0.5031055423802401,0.23863636,0.14393939,0.09469697,0.24423963,1.6956520132074757,0.33112583,0.67849687,4.192546186502001,5.008714908994489,-0.8161687224924883,5.156857628698463,"sa3018361"
"Yunior Marte","SFG","A",21,20,7.65,4.05,1.88888889,0,0.20481928,0.10843373,0.09638554,0.21917808,1.25,0.28571429,0.69230769,3.6,3.802503824234009,-0.2025038242340087,4.541536744683981,"sa3018367"
"Modeifi Marte","ARI","A",22,1,0,18,0,9,0,0.22222222,-0.22222222,0.57142857,6,0.5,0.2173913,45,23.002503824234008,21.997496175765992,12.610855308175086,"sa3018445"
"Melvin Pineda","SFG","A",21,11.2,10.028568696003315,10.79999705723434,0.92857143,2.314285083693073,0.20967742,0.22580645,-0.01612903,0.27659574,2.314285083693073,0.32258065,0.58823529,10.79999705723434,8.973931041056165,1.8260660161781743,6.897988041762838,"sa3018815"
