Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
"Patrick Murphy","TEX","CPX",30,0,0,0,1,1,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,"19712"
"Trevor Stephan","CLE","CPX",29,0,0,9,2,2,0,0,0,0,0,2,9,3,2,2,0,0,0,0,0,0,5,"19932"
"Zach Pop","SEA","CPX",28,0,0,0,2,0,0,0,0,1,0,2,9,1,2,0,0,1,0,0,0,0,3,"20185"
"Eli Morgan","CHC","CPX",29,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,"20203"
"Clayton Kershaw","LAD","CPX",37,1,0,0,1,1,0,0,0,0,0,6,18,0,0,0,0,1,0,0,0,0,4,"2036"
"Kyle Nelson","ARI","CPX",28,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,"20515"
"Jordan Holloway","LAA","CPX",29,0,0,0,1,0,0,0,0,0,0,1,5,1,0,0,0,1,0,0,0,0,2,"20631"
"Ryan Feltner","COL","CPX",28,0,0,0,1,1,0,0,0,0,0,1.2,7,2,0,0,0,0,0,0,0,0,2,"21446"
"Jackson Kowar","SEA","CPX",28,0,0,4.5,2,2,0,0,0,0,0,2,9,2,2,1,0,0,0,0,0,0,1,"21549"
"Javier Assad","CHC","CPX",27,0,0,0,1,1,0,0,0,0,0,3,10,1,0,0,0,0,0,0,0,0,6,"21741"
"Kyle Tyler","CHW","CPX",28,0,0,2.454546518562715,2,2,0,0,0,0,0,7.1,27,5,2,2,0,1,0,0,1,0,11,"22092"
"Hunter Greene","CIN","CPX",25,0,0,0,1,1,0,0,0,0,0,2,7,0,0,0,0,1,0,0,0,0,4,"22182"
"DL Hall","MIL","CPX",26,0,0,0,2,2,0,0,0,0,0,5,18,1,0,0,0,2,0,0,0,0,8,"22207"
"Joe Perez","CHW","CPX",25,0,0,26.999946570502154,3,0,0,0,0,0,0,1.2,13,2,5,5,0,6,0,0,3,0,2,"22254"
"Logan Gillaspie","SDP","CPX",28,0,0,0,1,0,0,0,0,0,0,1.2,7,3,0,0,0,0,0,0,0,0,1,"22461"
"Jack O'Loughlin","COL","CPX",25,0,0,4.5,2,0,0,0,0,0,0,4,16,4,3,2,0,0,0,0,0,0,4,"22690"
"Keaton Winn","SFG","CPX",27,0,0,9,2,1,0,0,0,0,0,2,10,4,2,2,0,1,0,0,0,0,1,"23499"
"Aaron Ashby","MIL","CPX",27,0,1,20.250050090377258,1,1,0,0,0,0,0,1.1,9,3,3,3,0,2,0,0,0,0,1,"23550"
"Justin Martinez","ARI","CPX",23,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,"24453"
"Gus Varland","CHW","CPX",28,0,0,9,1,1,0,0,0,0,0,1,5,2,1,1,0,1,0,0,1,0,2,"24737"
"Erik Sabrowski","CLE","CPX",27,0,0,0,2,1,0,0,0,0,0,1,8,0,1,0,0,4,0,0,0,0,1,"24978"
"Sam Long","KCR","CPX",29,1,0,9,1,0,0,0,0,0,0,1,5,2,1,1,1,0,0,0,0,0,1,"25379"
"Matt Waldron","SDP","CPX",28,0,0,5.399989314100431,1,1,0,0,0,0,0,1.2,8,2,1,1,0,1,0,0,0,0,3,"25550"
"Cole Waites","SFG","CPX",27,0,0,0,1,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,"25665"
"Connor Thomas","MIL","CPX",27,0,0,18,1,0,0,0,0,1,0,1,7,3,2,2,0,1,0,0,0,0,0,"25873"
"Austin Pope","ARI","CPX",26,1,0,3.521737670177928,6,3,0,0,0,0,0,7.2,30,8,4,3,1,1,0,0,0,0,9,"26136"
"Andrew Saalfrank","ARI","CPX",27,0,0,21.599957256401723,2,0,0,0,0,0,0,1.2,11,4,4,4,0,3,0,0,1,0,1,"26203"
"Drey Jameson","ARI","CPX",27,0,1,6.750016696792419,2,2,0,0,0,0,0,1.1,8,2,3,1,0,1,0,0,0,0,3,"26260"
"Bryan Hoeing","SDP","CPX",28,0,0,33.750083483962094,2,2,0,0,0,0,0,1.1,11,6,6,5,1,0,0,0,0,0,2,"26304"
"Marc Church","TEX","CPX",24,0,0,0,1,0,0,0,0,0,0,1.2,6,0,0,0,0,0,0,0,0,0,3,"26353"
"Jairo Iriarte","CHW","CPX",23,1,0,4.5,2,0,0,0,0,0,0,2,8,2,1,1,0,0,0,0,1,0,2,"26907"
"Carson Spiers","CIN","CPX",27,0,0,0,1,1,0,0,0,0,0,2.1,10,2,0,0,0,0,0,1,0,0,4,"27685"
"Jose Corniell","TEX","CPX",22,0,0,3.176468806284284,4,4,0,0,0,0,0,5.2,26,7,3,2,1,2,0,0,0,0,7,"27984"
"Yilber Diaz","ARI","CPX",24,0,0,9,1,0,0,0,0,0,0,2,8,2,2,2,1,0,0,0,0,0,5,"29271"
"Robert Gasser","MIL","CPX",26,0,0,0,1,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,"29812"
"Emmet Sheehan","LAD","CPX",25,0,0,0,1,1,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,5,"29839"
"Chase Silseth","LAA","CPX",25,0,1,5.142857142857143,5,1,0,0,0,0,1,7,31,9,4,4,0,1,0,0,1,0,12,"30074"
"Carlos Rodriguez","MIL","CPX",23,0,0,4.263160034561174,2,2,0,0,0,0,0,6.1,26,9,3,3,1,0,0,0,0,0,4,"30161"
"Jaden Hill","COL","CPX",25,0,1,3,3,2,0,0,0,0,0,3,13,4,3,1,0,1,0,1,0,0,3,"30250"
"Garrett McDaniels","LAA","CPX",25,0,0,1.68750100582898,4,2,0,0,0,0,0,5.1,24,4,2,1,0,3,0,1,0,0,8,"31751"
"Shota Imanaga","CHC","CPX",31,0,0,0,2,2,0,0,0,0,0,6,20,4,0,0,0,0,0,0,0,0,8,"33829"
"Rhett Lowder","CIN","CPX",23,0,1,6,1,1,0,0,0,0,0,3,13,4,2,2,1,0,0,0,0,0,5,"33876"
"Jose Fermin","LAA","CPX",23,0,0,10.799978628200861,2,1,0,0,0,0,0,1.2,9,2,2,2,0,1,0,1,1,0,4,"33908"
"Rich Hill","KCR","CPX",45,0,0,4.5,2,2,0,0,0,0,0,8,31,7,4,4,2,0,0,0,0,0,13,"4806"
"Daniel Bard","SEA","CPX",40,0,0,18,1,1,0,0,0,0,0,1,5,2,2,2,0,0,0,1,0,0,0,"7115"
"Tyler Baum","OAK","CPX",27,0,0,0,3,1,0,0,0,0,0,4,18,4,1,0,0,2,0,0,0,0,8,"sa1054042"
"Pedro Santos","OAK","CPX",25,0,0,0,4,1,0,0,0,0,1,4.2,15,1,0,0,0,0,0,0,0,0,6,"sa1171936"
"Max Roberts","CHW","CPX",27,0,0,8.100008304127623,3,0,0,0,0,0,0,3.1,14,3,3,3,0,1,0,0,0,0,6,"sa3004014"
"Marlin Willis","KCR","CPX",27,0,0,1.4210533448537248,4,0,0,0,0,0,0,6.1,25,5,1,1,0,2,1,0,1,0,13,"sa3005116"
"Dalvin Rosario","CIN","CPX",25,0,0,26.99986401268786,1,1,0,0,0,0,0,0.2,6,1,2,2,0,3,0,0,1,0,0,"sa3005144"
"Wardquelin Vasquez","CHW","CPX",23,0,0,3.1153834726687677,5,0,0,0,1,0,0,8.2,35,3,3,3,1,5,0,1,1,1,11,"sa3006502"
"Eiker Huizi","SDP","CPX",24,0,0,2.25,3,3,0,0,0,0,0,4,15,2,1,1,0,1,0,0,0,1,5,"sa3007842"
"Brendan Hardy","COL","CPX",25,2,0,4.846153846153846,11,0,0,0,0,0,4,13,66,17,9,7,0,9,0,1,4,0,21,"sa3008290"
"Alvin Guzman","ARI","CPX",23,1,2,1.2857142857142858,11,0,0,0,1,0,0,14,53,8,3,2,0,3,0,1,1,0,14,"sa3008748"
"Alejandro Lugo","SDP","CPX",22,1,0,7.132074188363023,14,1,0,0,0,1,1,17.2,83,16,14,14,2,12,0,3,3,1,21,"sa3009253"
"Manuel Olivares","COL","CPX",23,4,3,4.3125,15,4,0,0,1,2,1,48,209,49,28,23,1,17,0,4,4,1,48,"sa3009471"
"Gabriel Aguilera","CIN","CPX",24,0,0,0,1,0,0,0,0,0,0,2,8,2,0,0,0,0,0,0,0,0,3,"sa3009494"
"Leon Hunter Jr.","SEA","CPX",28,1,0,1.5,5,1,0,0,0,1,0,6,25,4,1,1,0,3,0,0,1,0,10,"sa3010260"
"Aidan Anderson","TEX","CPX",28,0,0,0,2,1,0,0,0,0,0,2.2,9,0,0,0,0,1,0,0,1,0,5,"sa3011250"
"Chris Clarke","CHC","CPX",27,0,1,3,3,1,0,0,0,0,0,9,37,9,5,3,1,1,0,0,0,0,9,"sa3011411"
"Chris Wright","SFG","CPX",26,1,1,9,6,2,0,0,1,0,0,6,30,6,8,6,0,4,0,0,3,0,11,"sa3011531"
"Montana Semmel","LAA","CPX",23,0,1,7.94117201571071,4,1,0,0,0,0,0,5.2,27,6,5,5,0,3,0,1,1,0,5,"sa3011751"
"R.J. Dabovich","SFG","CPX",26,0,0,7.363629500734405,4,0,0,0,0,1,0,3.2,16,2,3,3,0,3,0,0,1,0,8,"sa3014431"
"Burl Carraway","CHC","CPX",26,0,0,0,3,0,0,0,0,0,0,3.1,14,2,0,0,0,3,0,0,1,0,7,"sa3014495"
"Robert Puason","OAK","CPX",22,2,1,6.835443863137627,19,0,0,0,0,4,1,26.1,123,33,22,20,3,11,2,5,7,1,16,"sa3014697"
"Ruben Salinas","SDP","CPX",22,0,0,9.642855500688638,12,0,0,0,0,0,1,18.2,100,33,20,20,2,11,0,1,6,0,22,"sa3014704"
"Dane Acker","TEX","CPX",26,1,0,3,2,1,0,0,0,0,0,3,11,2,1,1,0,0,0,0,1,0,7,"sa3014924"
"Taylor Dollard","SEA","CPX",26,0,1,7.071428571428571,6,6,0,0,0,0,0,14,68,22,11,11,0,4,0,1,0,0,17,"sa3014982"
"Ruben Galindo","SDP","CPX",24,0,1,9,5,2,0,0,0,1,0,5,28,9,5,5,0,4,0,2,0,0,6,"sa3015100"
"Emiliano Teodo","TEX","CPX",24,0,0,0,2,0,0,0,0,0,0,2.1,10,2,0,0,0,0,0,1,1,0,5,"sa3015158"
"Aidan Curry","TEX","CPX",22,2,1,3.4177219315688134,5,4,0,0,0,0,0,26.1,103,19,10,10,5,3,0,1,1,0,39,"sa3015334"
"Adrian Rodriguez","TEX","CPX",24,2,0,4.655170882925203,7,0,0,0,0,0,0,9.2,41,7,5,5,1,9,0,0,4,0,13,"sa3015385"
"Fernando Vasquez","SFG","CPX",23,0,0,2.314285083693073,8,0,0,0,1,0,0,11.2,50,6,4,3,0,6,0,3,4,2,19,"sa3015475"
"Jan Caraballo","SFG","CPX",21,0,0,4.2954536144400475,12,0,0,0,2,1,3,14.2,66,20,10,7,1,4,0,0,1,0,17,"sa3015485"
"Gleiner Diaz","SEA","CPX",21,0,3,9.428571428571429,16,0,0,0,3,4,1,21,103,29,23,22,4,8,0,2,3,0,25,"sa3015501"
"Ricardo Estrada","SFG","CPX",23,2,1,1.5283021067928253,8,3,0,0,1,0,1,35.1,139,21,13,6,2,7,0,1,6,3,44,"sa3016017"
"Maximo Martinez","CHW","CPX",21,0,1,9.449995493891004,6,2,0,0,0,0,0,6.2,39,11,7,7,0,7,0,1,4,0,8,"sa3016026"
"Dailoui Abad","LAD","CPX",23,0,0,0,4,0,0,0,0,0,1,4.1,17,2,0,0,0,2,0,1,1,0,2,"sa3016027"
"Reynardo Cruz","CIN","CPX",23,3,1,3.6610163573869032,6,3,0,0,0,0,0,19.2,86,14,8,8,1,13,0,0,4,1,23,"sa3016032"
"Alex Vallecillo","MIL","CPX",22,0,1,108.00107825878908,1,1,0,0,0,0,0,0.1,5,2,4,4,1,2,0,0,0,0,0,"sa3016034"
"Weskendry Espinosa","KCR","CPX",23,2,1,4.8599990730287415,13,0,0,0,6,1,0,16.2,72,14,10,9,2,8,0,4,1,0,13,"sa3016046"
"Jordy Vargas","COL","CPX",21,0,1,5.906248239800859,4,4,0,0,0,0,0,10.2,50,10,8,7,2,5,0,2,4,0,17,"sa3016052"
"Yokelvin Reyes","LAA","CPX",21,3,1,2.395161585058592,11,6,0,0,1,0,0,41.1,174,39,17,11,2,13,0,1,1,3,35,"sa3016067"
"Carlos Avila","LAD","CPX",21,0,0,18,1,0,0,0,0,0,0,1,7,2,2,2,0,2,0,1,0,0,0,"sa3016161"
"Ismael Luciano","COL","CPX",22,0,0,9,4,0,0,0,0,1,0,6,28,10,7,6,0,4,0,0,1,0,6,"sa3016227"
"Marlon Franco","SFG","CPX",22,4,3,5,14,5,0,0,0,3,0,54,246,72,30,30,5,16,0,3,5,0,51,"sa3016242"
"Samir Chires","SFG","CPX",21,1,1,6.230770373485707,16,0,0,0,3,0,0,17.1,86,19,13,12,2,14,0,2,4,0,27,"sa3016254"
"Yendy Gomez","LAA","CPX",21,4,2,2.5851066452499802,21,0,0,0,2,2,2,31.1,124,23,13,9,1,7,0,3,1,0,32,"sa3016287"
"David Leon","CLE","CPX",21,0,1,5.06250301748694,3,0,0,0,0,0,0,5.1,26,7,6,3,0,2,0,1,0,1,2,"sa3016336"
"Enderjer Sifontes","LAA","CPX",22,0,1,9,5,0,0,0,0,0,1,5,26,7,6,5,2,4,0,0,1,0,7,"sa3016458"
"Yohemy Nolasco","CHW","CPX",21,2,0,14.142857142857142,9,0,0,0,0,3,2,7,50,17,15,11,0,10,0,2,1,1,7,"sa3016500"
"Jhonny Jimenez","LAD","CPX",21,0,1,4.7647032094264254,5,0,0,0,3,0,0,5.2,25,4,5,3,0,3,0,0,1,0,6,"sa3016506"
"Steven Sanchez","SEA","CPX",21,1,1,2.793103448275862,15,1,0,0,0,0,0,29,124,31,12,9,0,6,0,1,0,0,30,"sa3016595"
"Roiber Talavera","SEA","CPX",21,4,2,5.5975616266159465,14,2,0,0,0,1,0,27.1,135,28,22,17,3,20,0,6,2,1,20,"sa3016799"
"Kenyon Yovan","LAA","CPX",27,0,0,0,2,0,0,0,1,0,0,2.2,11,0,0,0,0,2,0,0,1,0,3,"sa3016839"
"Joel Sierra","CHC","CPX",23,0,0,12.27271583455734,4,0,0,0,0,0,0,3.2,24,3,7,5,1,9,0,1,2,1,5,"sa3016947"
"Haminton Mendez","LAA","CPX",21,3,1,5.11578896012668,19,0,0,0,0,1,4,31.2,149,37,20,18,0,19,0,2,6,0,23,"sa3017150"
"Brandon Dufault","LAA","CPX",26,2,0,6.967744079018894,6,0,0,0,0,2,0,10.1,59,12,10,8,0,16,0,0,4,0,10,"sa3017257"
"Gil Luna","CHW","CPX",25,1,0,1.6875,10,0,0,0,3,0,0,16,62,6,3,3,0,10,0,2,3,3,23,"sa3017301"
"Alaska Abney","CLE","CPX",25,0,0,0,4,0,0,0,0,0,1,4.2,17,3,0,0,0,0,0,0,0,1,6,"sa3017308"
"Brett Kerry","LAA","CPX",26,0,1,5.625,4,4,0,0,0,0,0,8,36,7,5,5,0,6,0,0,1,0,9,"sa3017390"
"Maddux Bruns","LAD","CPX",23,0,2,18.473693483098423,3,3,0,0,0,0,0,6.1,38,16,14,13,0,6,0,0,2,0,9,"sa3017782"
"Walker Powell","CHC","CPX",29,0,1,5.400002059937309,3,3,0,0,0,0,0,8.1,33,7,5,5,0,2,0,0,2,1,9,"sa3017815"
"Yenfri Sosa","KCR","CPX",21,3,1,5.2105263157894735,10,0,0,0,0,1,1,19,81,19,11,11,1,6,0,0,2,0,26,"sa3017823"
"Nick Zwack","SFG","CPX",26,0,0,0,6,6,0,0,0,0,0,12.1,41,6,0,0,0,1,0,0,0,0,16,"sa3017867"
"Mat Olsen","SFG","CPX",24,1,0,3.176468806284284,4,0,0,0,0,0,0,5.2,21,5,2,2,0,0,0,0,0,0,6,"sa3017882"
"Landon Marceaux","KCR","CPX",25,0,0,14.72725900146881,2,2,0,0,0,0,0,3.2,23,10,6,6,0,2,0,0,2,0,5,"sa3017913"
"Luke Taggart","COL","CPX",27,2,0,0,2,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,2,"sa3017932"
"Drew Gray","CHC","CPX",22,0,1,0,2,2,0,0,0,0,0,6.1,25,2,1,0,0,4,0,0,1,0,11,"sa3017964"
"Jose T. Perez","SFG","CPX",21,4,1,4.569230098837324,7,3,0,0,0,0,0,21.2,99,19,12,11,2,13,0,0,2,1,23,"sa3017966"
"Blake Beers","OAK","CPX",26,0,1,1.125,3,3,0,0,0,0,0,8,35,9,2,1,0,1,0,1,2,0,9,"sa3018004"
"Vince Vannelle","CHW","CPX",27,0,0,3.6,4,0,0,0,0,0,1,5,21,7,2,2,0,1,0,0,1,0,4,"sa3018094"
"Hayden Seig","LAA","CPX",26,1,0,6.230773801637651,3,0,0,0,0,0,1,4.1,20,5,3,3,1,1,0,0,2,0,7,"sa3018115"
"Jack Leftwich","CLE","CPX",26,0,0,0,3,1,0,0,1,0,0,3.2,12,0,0,0,0,1,0,0,0,0,5,"sa3018169"
"Madison Jeffrey","CHW","CPX",25,1,2,2.189189753452444,10,0,0,0,2,1,1,12.1,57,13,4,3,0,10,0,1,2,0,13,"sa3018206"
"Tyler Thornton","CLE","CPX",24,1,0,0,4,0,0,0,0,0,0,4.1,20,2,0,0,0,3,0,1,0,0,12,"sa3018229"
"Angel Jimenez","COL","CPX",21,0,1,2.8208959239128344,7,7,0,0,0,0,0,22.1,88,19,10,7,0,4,0,1,1,1,26,"sa3018287"
"Wuillians Herrera","LAD","CPX",21,0,1,6.6,16,0,0,0,0,1,1,15,70,15,13,11,0,10,0,3,3,1,23,"sa3018302"
"Daurys Mora","MIL","CPX",21,1,1,2.076923076923077,11,0,0,0,2,1,1,13,62,8,11,3,0,10,0,4,3,0,15,"sa3018336"
"Kendeglys Virguez","CLE","CPX",21,1,0,5.86956278362988,7,0,0,0,0,0,2,7.2,38,7,5,5,0,6,0,2,2,0,13,"sa3018351"
"Diovel Mariano","CLE","CPX",21,3,1,3.7674414426846345,21,0,0,0,3,1,2,28.2,126,27,15,12,2,18,0,2,7,0,32,"sa3018363"
"Julio Zapata","CLE","CPX",22,0,0,2.700002768042541,3,0,0,0,0,0,0,3.1,13,4,1,1,1,0,0,0,0,0,3,"sa3018364"
"Yenrri Rojas","CHC","CPX",21,0,0,3.85714850621175,1,1,0,0,0,0,0,2.1,10,0,1,1,0,2,0,1,0,0,1,"sa3018366"
"Ricardo Montero","LAD","CPX",21,2,1,10.6875,19,0,0,0,1,1,1,16,91,15,24,19,1,22,0,6,7,0,16,"sa3018370"
"Jaiker Garcia","TEX","CPX",20,3,3,4.655173179227431,18,0,0,0,2,1,2,19.1,88,20,11,10,3,14,0,0,0,0,26,"sa3018626"
"Accimias Morales","LAD","CPX",20,2,0,4.32,12,1,0,0,0,0,0,25,115,23,15,12,2,11,0,6,5,1,22,"sa3018809"
"David Rodriguez","KCR","CPX",21,2,0,4.378379506904888,4,0,0,0,0,0,1,12.1,55,14,6,6,2,3,0,1,1,0,15,"sa3018810"
"Melvin Pineda","SFG","CPX",21,3,0,1.9285714285714286,9,4,0,0,0,1,0,14,53,6,4,3,1,6,0,2,2,0,25,"sa3018815"
"Joneiker Arellano","CIN","CPX",20,0,1,30.374961074491555,2,1,0,0,0,0,0,2.2,22,10,11,9,2,2,0,1,1,0,3,"sa3018831"
"Luciano Romero","LAD","CPX",20,0,0,4.319999176025548,15,0,0,0,0,1,2,16.2,85,19,9,8,1,16,0,1,3,0,13,"sa3018848"
"Peter Bonilla","LAD","CPX",20,0,2,4.5,17,0,0,0,0,2,1,22,107,20,12,11,2,21,0,2,4,0,27,"sa3018850"
"Domingo Geronimo","LAD","CPX",20,0,0,5.684213379414899,3,0,0,0,0,0,0,6.1,28,5,4,4,1,4,0,0,0,0,6,"sa3018851"
"Mauricio Estrella","SFG","CPX",21,3,4,3.1395345355705286,16,0,0,0,1,0,2,28.2,132,24,21,10,3,18,1,3,4,0,37,"sa3018857"
"Adrian Acosta","LAA","CPX",20,1,0,3.2400012359623855,5,0,0,0,1,1,1,8.1,40,9,5,3,0,4,0,0,1,0,4,"sa3018883"
"Richard Fernandez","OAK","CPX",22,1,2,6.202701903330068,20,1,0,0,2,2,1,24.2,119,28,22,17,2,16,0,2,4,2,35,"sa3018898"
"Camilo Hernandez","OAK","CPX",21,4,1,4.068493682194237,23,0,0,0,4,3,0,24.1,102,22,12,11,1,9,0,1,1,1,24,"sa3018899"
"Luis A. Reyes","CHC","CPX",21,2,1,4.2954536144400475,11,0,0,0,0,1,0,14.2,62,9,7,7,1,8,0,2,5,2,15,"sa3019049"
"Emmanuel Reyes","KCR","CPX",21,1,1,3,3,0,0,0,0,0,0,9,34,6,3,3,1,2,0,0,0,0,8,"sa3019071"
"Jeremy Gonzalez","CHW","CPX",20,3,2,4.980583262113295,20,3,0,0,0,2,3,34.1,148,34,22,19,0,14,0,2,2,2,31,"sa3019086"
"Jesus D. Castro","SDP","CPX",20,0,1,9.818172667645873,5,0,0,0,0,1,0,3.2,18,7,5,4,1,1,0,0,0,0,0,"sa3019090"
"David Lorduy","CIN","CPX",21,0,0,2.25,2,2,0,0,0,0,0,4,17,2,2,1,0,2,0,1,0,0,5,"sa3019135"
"Enrique Segura","TEX","CPX",20,0,1,4.320001647949847,2,2,0,0,0,0,0,8.1,35,8,4,4,0,1,0,2,1,0,13,"sa3019147"
"Yoryi Simarra","LAD","CPX",20,0,0,11.73912556725976,8,0,0,0,0,0,1,7.2,44,6,12,10,1,17,0,1,4,1,12,"sa3019155"
"Jose Meneses","MIL","CPX",20,1,1,7.544116589024966,16,0,0,0,1,2,0,22.2,110,19,20,19,2,23,0,2,7,2,31,"sa3019158"
"Edgar Leon","LAD","CPX",20,5,1,4.764706416938604,15,0,0,0,0,2,1,28.1,129,12,16,15,2,31,1,1,3,1,40,"sa3019161"
"Andy Basora","KCR","CPX",20,1,0,3.932039417457865,15,0,0,0,1,0,2,34.1,151,48,18,15,0,6,0,0,6,0,26,"sa3019168"
"Yimi Presinal","KCR","CPX",20,0,0,0,4,0,0,0,1,0,0,6.2,21,1,0,0,0,0,0,0,0,0,12,"sa3019169"
"Luis Tejeda","COL","CPX",20,3,0,3.5409841601550243,16,0,0,0,2,0,1,20.1,91,20,12,8,3,14,0,4,6,1,17,"sa3019176"
"Jordy Arias","TEX","CPX",19,0,0,10.565213010533785,6,0,0,0,1,1,0,7.2,38,6,9,9,1,11,1,1,7,0,6,"sa3019177"
"Anderson Guevara","SEA","CPX",20,2,0,7.559998558044708,14,0,0,0,2,1,0,16.2,85,16,14,14,0,19,0,3,5,0,25,"sa3019182"
"Cesar Espinal","MIL","CPX",19,2,2,7.2,14,0,0,0,2,2,1,15,79,23,13,12,2,10,0,1,1,5,12,"sa3019192"
"Victor Brea","ARI","CPX",22,0,0,1.8,3,0,0,0,0,0,0,5,21,4,1,1,0,2,0,0,1,0,4,"sa3019242"
"Biembenido  Brito","COL","CPX",22,1,2,2.9700004531861044,9,7,0,0,0,0,0,33.1,139,21,14,11,0,18,0,6,3,1,38,"sa3019257"
"Lisnerkin Lantigua","CIN","CPX",20,2,1,4.129412228013457,13,0,0,0,1,1,0,28.1,115,23,13,13,2,10,0,1,2,1,29,"sa3019258"
"Derek Corro","OAK","CPX",20,3,1,4.378379506904888,9,0,0,0,0,1,0,12.1,53,6,8,6,0,11,0,2,4,0,17,"sa3019259"
"Nelfri Payano","CIN","CPX",20,0,2,16.363636363636363,13,0,0,0,0,0,0,11,75,17,21,20,0,24,0,2,6,2,10,"sa3019260"
"Eric Dominguez","ARI","CPX",22,0,0,3.648649589087406,7,0,0,0,0,0,0,12.1,54,8,7,5,1,8,0,3,1,1,14,"sa3019284"
"German Nunez","TEX","CPX",23,1,2,4.821427750344319,7,3,0,0,1,0,0,18.2,80,20,10,10,1,7,0,1,0,2,26,"sa3019287"
"Luis Valdez","KCR","CPX",20,0,0,0,1,0,0,0,0,0,0,0.2,4,1,1,0,0,1,0,0,0,0,1,"sa3019288"
"Jesus Mendez","CHW","CPX",20,1,0,0,5,0,0,0,0,0,1,6.2,28,7,0,0,0,4,0,0,0,0,7,"sa3019295"
"Manuel Perez","OAK","CPX",19,1,4,6.143712013499367,14,11,0,0,0,0,0,55.2,262,73,46,38,0,22,0,3,6,0,47,"sa3019373"
"Jose Ramirez","CLE","CPX",20,2,1,7.767124302370816,19,0,0,0,1,2,2,24.1,121,18,23,21,2,28,0,3,11,1,35,"sa3019479"
"Marco Vega","LAA","CPX",20,3,1,5.5862078150729175,14,0,0,0,0,1,0,19.1,86,19,12,12,3,11,0,1,0,3,16,"sa3019486"
