Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
"Luis Porfirio","MIA","DSL",19,23.2,0.21052632,1.35,0.145454545,0.49090909,0.363636363,0.3,0,0.50877193,0.07017544,0.42105263,0.14553991,202,224,426,"sa3021015"
"Lewis Sifontes","ATL","DSL",19,6.2,0.0625,1,0,0.5,0.5,0.333333333,0.222222222,0.55555556,0.11111111,0.33333333,0.15873016,19,44,63,"sa3021016"
"Rainy Mota","PHI","DSL",19,27.2,0.38271605,1.37037037,0.219512195,0.451219512,0.329268292,0.185185185,0.037037037,0.45121951,0.24390244,0.30487805,0.12627291,211,280,491,"sa3021024"
"Junior Suarez","KCR","DSL",20,9.1,0.36842105,0.777777777,0.157894736,0.368421052,0.47368421,0.333333333,0.111111111,0.45,0.25,0.3,0.16339869,74,79,153,"sa3021031"
"Janero Miller","MIA","DSL",19,28.1,0.30645161,0.92,0.2,0.383333333,0.416666666,0.2,0.08,0.44615385,0.21538462,0.33846154,0.19038076,213,286,499,"sa3021077"
"Moises Moreno","TBR","DSL",19,27.2,0.28735632,0.815789473,0.168674698,0.373493975,0.457831325,0.210526315,0,0.44827586,0.28735632,0.26436782,0.10539216,166,242,408,"sa3021145"
"Abelardo Medrano","DET","DSL",19,15.1,0.22222222,0.947368421,0.177777777,0.4,0.422222222,0.263157894,0.210526315,0.53061224,0.18367347,0.28571429,0.05666667,164,136,300,"sa3021184"
"Frederic Frias","ARI","DSL",21,5.2,0.41176471,4,0.411764705,0.470588235,0.117647058,0.5,0,0.88235294,0.05882353,0.05882353,0.08695652,111,73,184,"sa3021480"
"Ismael Cabral","TBR","DSL",21,47,0.31468531,1.571428571,0.223021582,0.474820143,0.302158273,0.333333333,0.071428571,0.54794521,0.21917808,0.23287671,0.11481976,304,445,749,"sa3021481"
"Jordi Infante","TBR","DSL",20,36.2,0.25,1.73076923,0.193181818,0.511363636,0.295454545,0.307692307,0.038461538,0.36263736,0.23076923,0.40659341,0.12256809,208,306,514,"sa3021482"
"Brayan Polanco","OAK","DSL",20,11,0.33333333,1.333333333,0.096774193,0.516129032,0.387096774,0.083333333,0,0.41935484,0.29032258,0.29032258,0.06829268,92,113,205,"sa3021496"
"Jeicol Surumay","MIN","DSL",19,33.1,0.30769231,1.085714285,0.17977528,0.426966292,0.393258426,0.257142857,0.057142857,0.47311828,0.29032258,0.23655914,0.12290503,221,316,537,"sa3021502"
"Janderson Linares","PIT","DSL",19,25.2,0.3559322,1,0.207547169,0.396226415,0.396226415,0.285714285,0.095238095,0.56363636,0.2,0.23636364,0.22788204,151,222,373,"sa3021503"
"Rolando Anzola","LAA","DSL",20,30.2,0.29113924,1.4,0.22077922,0.454545454,0.324675324,0.32,0,0.46835443,0.16455696,0.36708861,0.15313653,245,297,542,"sa3021513"
"Raymond Sosa","BAL","DSL",19,22.2,0.31666667,1.083333333,0.152542372,0.440677966,0.406779661,0.375,0.041666666,0.48333333,0.16666667,0.35,0.13687151,164,194,358,"sa3021516"
"Jesus Lopez","SFG","DSL",20,10.2,0.29166667,1.857142857,0.166666666,0.541666666,0.291666666,0,0,0.41666667,0.375,0.20833333,0.1452514,83,96,179,"sa3021529"
"Frainer Mejias","SFG","DSL",19,33.2,0.25842697,1.03030303,0.182926829,0.414634146,0.402439024,0.212121212,0.03030303,0.43529412,0.23529412,0.32941176,0.12734864,196,283,479,"sa3021535"
"Fernando De La Rosa","MIA","DSL",19,11.2,0.3030303,2.142857142,0.153846153,0.576923076,0.269230769,0.142857142,0,0.67857143,0.10714286,0.21428571,0.08988764,92,86,178,"sa3021546"
"Pedro Belisario","TEX","DSL",21,16.1,0.33333333,1.055555555,0.177777777,0.422222222,0.4,0.388888888,0.055555555,0.32608696,0.19565217,0.47826087,0.11,138,162,300,"sa3021557"
"Frenny Grant","DET","DSL",21,45.1,0.27419355,1.170731707,0.12745098,0.470588235,0.401960784,0.170731707,0.048780487,0.45283019,0.1509434,0.39622642,0.11872146,245,412,657,"sa3021572"
"Leonardi Almonte","COL","DSL",20,29.2,0.30851064,1.21875,0.244680851,0.414893617,0.340425531,0.3125,0.125,0.51020408,0.21428571,0.2755102,0.12200436,200,259,459,"sa3021575"
"Yohangel Moris","TBR","DSL",19,6.2,0.27777778,1,0.5,0.25,0.25,0.5,0,0.375,0.125,0.5,0.11627907,22,21,43,"sa3021596"
"Junior Aybar","BAL","DSL",18,0.1,0,1,0,1,0,0,0,1,0,0,0,1,1,2,"sa3021607"
"Hojans Hernandez","ATL","DSL",19,0.1,0.5,1,0.5,0.5,0,0,0,1,0,0,0,7,6,13,"sa3021633"
"Wagnel Luna","DET","DSL",19,0.2,0,,,,,,,,,,,,,,"sa3021646"
"Starlin Savinon","TBR","DSL",20,41.1,0.30208333,1.923076923,0.182795698,0.537634408,0.279569892,0.076923076,0.038461538,0.5,0.2244898,0.2755102,0.16917923,220,377,597,"sa3021735"
"Emannoel Madeira","CHC","DSL",18,30,0.35353535,1,0.18,0.41,0.41,0.341463414,0.073170731,0.55882353,0.18627451,0.25490196,0.07913669,261,295,556,"sa3021737"
"Rafael Leon","CIN","DSL",19,4.2,0.30769231,3.5,0.307692307,0.538461538,0.153846153,0.5,0,0.38461538,0.23076923,0.38461538,0.09,50,50,100,"sa3021745"
"Enmanuel Talavera","CIN","DSL",19,24,0.3220339,0.545454545,0.15,0.3,0.55,0.181818181,0.06060606,0.50819672,0.27868852,0.21311475,0.22692308,79,181,260,"sa3021746"
"Yansel Marine","ATL","DSL",20,26,0.30588235,1.413793103,0.135802469,0.506172839,0.358024691,0.103448275,0,0.56470588,0.27058824,0.16470588,0.13677812,114,215,329,"sa3021750"
"Luis Garcia","TEX","DSL",21,30.2,0.38297872,2,0.162790697,0.558139534,0.279069767,0.25,0.083333333,0.34782609,0.19565217,0.45652174,0.21269297,268,315,583,"sa3021753"
"Eddy Peralta","TEX","DSL",22,32.1,0.4,1.5,0.268292682,0.43902439,0.292682926,0.166666666,0,0.52325581,0.23255814,0.24418605,0.12720848,255,311,566,"sa3021757"
"Freilyn Guzman","OAK","DSL",19,21.1,0.35526316,1.129032258,0.12,0.466666666,0.413333333,0.096774193,0,0.38157895,0.30263158,0.31578947,0.10427807,155,219,374,"sa3021760"
"Keywill Cedeno","COL","DSL",20,21.1,0.33333333,1.6,0.22,0.48,0.3,0.466666666,0.066666666,0.46153846,0.11538462,0.42307692,0.17981073,117,200,317,"sa3021763"
"Rafael Suero","BAL","DSL",19,32.1,0.36,1.142857142,0.23076923,0.41025641,0.358974358,0.071428571,0.035714285,0.45121951,0.13414634,0.41463415,0.10139165,218,285,503,"sa3021774"
"Lenin Mendez","MIL","DSL",20,23.2,0.35526316,1.857142857,0.178082191,0.534246575,0.287671232,0.19047619,0.095238095,0.49315068,0.20547945,0.30136986,0.12244898,151,192,343,"sa3021777"
"Keuri Almonte","PIT","DSL",19,17.1,0.26086957,3.333333333,0.1875,0.625,0.1875,0.333333333,0.666666666,0.35294118,0.29411765,0.35294118,0.25229358,92,126,218,"sa3021779"
"Saul Sanchez","MIL","DSL",18,22.2,0.39130435,1.4,0.314285714,0.4,0.285714285,0.15,0.1,0.54285714,0.24285714,0.21428571,0.17434211,101,203,304,"sa3021786"
"Derek Arellan","MIA","DSL",19,16,0.41860465,0.523809523,0.255813953,0.255813953,0.488372093,0.285714285,0.047619047,0.6,0.17777778,0.22222222,0.10942249,159,170,329,"sa3021793"
"Luis Sotillo","NYM","DSL",20,31.2,0.22916667,1.34375,0.175824175,0.472527472,0.351648351,0.28125,0.0625,0.5,0.16326531,0.33673469,0.08754864,238,276,514,"sa3021804"
"Daiher Hernandez","CLE","DSL",19,42.2,0.30894309,2.09375,0.201612903,0.54032258,0.258064516,0.28125,0.0625,0.48412698,0.26190476,0.25396825,0.11549708,300,384,684,"sa3021811"
"Odarlin Cruz","COL","DSL",20,29.1,0.3902439,0.965517241,0.24,0.373333333,0.386666666,0.379310344,0.068965517,0.49367089,0.24050633,0.26582278,0.18367347,163,278,441,"sa3021814"
"Yoralbert Cadiz","NYM","DSL",20,29,0.30263158,0.611111111,0.216216216,0.297297297,0.486486486,0.194444444,0,0.46052632,0.17105263,0.36842105,0.15521064,213,238,451,"sa3021822"
"Ericksson De Los Santos","DET","DSL",19,22.2,0.33333333,0.565217391,0.121951219,0.31707317,0.560975609,0.130434782,0,0.5,0.30952381,0.19047619,0.16290727,198,201,399,"sa3021823"
"Irvin Gonzalez","CIN","DSL",19,25,0.34285714,1.076923076,0.205882352,0.411764705,0.382352941,0.269230769,0.038461538,0.3943662,0.21126761,0.3943662,0.12144703,147,240,387,"sa3021995"
"Jarol Baez","STL","DSL",19,22.2,0.30357143,1,0.16981132,0.415094339,0.415094339,0.227272727,0,0.46428571,0.14285714,0.39285714,0.1032967,208,247,455,"sa3022010"
"Javier Abreu","CLE","DSL",19,27.1,0.39175258,2.523809523,0.204301075,0.569892473,0.225806451,0.142857142,0,0.45918367,0.2755102,0.26530612,0.0617849,177,260,437,"sa3022014"
"Gabriel Colmenarez","MIL","DSL",19,21,0.23214286,2.307692307,0.104166666,0.625,0.270833333,0.153846153,0,0.58823529,0.1372549,0.2745098,0.06810036,105,174,279,"sa3022020"
"Linbel Jimenez","MIL","DSL",20,17.2,0.24390244,1.666666666,0.135135135,0.54054054,0.324324324,0.083333333,0,0.56097561,0.17073171,0.26829268,0.17948718,133,140,273,"sa3022024"
"Randry De Leon","SFG","DSL",19,32,0.27692308,1,0.161290322,0.419354838,0.419354838,0.269230769,0,0.46875,0.234375,0.296875,0.14790287,189,264,453,"sa3022025"
"Johander Rubio","TEX","DSL",18,38.2,0.29473684,0.882352941,0.179487179,0.384615384,0.435897435,0.352941176,0.029411764,0.39506173,0.22222222,0.38271605,0.13701068,235,327,562,"sa3022027"
"Bayant Melo","MIA","DSL",20,25.2,0.33898305,1.35,0.189655172,0.465517241,0.344827586,0.25,0,0.45,0.25,0.3,0.18163265,236,254,490,"sa3022028"
"Carlos Gonzalez","KCR","DSL",19,26.1,0.37647059,1.84,0.144578313,0.554216867,0.301204819,0.2,0.12,0.38636364,0.27272727,0.34090909,0.13392857,117,219,336,"sa3022036"
"Brailyn Paulino","STL","DSL",19,9,0.2962963,0.857142857,0.235294117,0.352941176,0.411764705,0.285714285,0,0.31578947,0.42105263,0.26315789,0.12121212,44,55,99,"sa3022038"
"Johan Zapata","MIL","DSL",19,11.2,0.4047619,2.09090909,0.19047619,0.547619047,0.261904761,0.272727272,0.09090909,0.54545455,0.15909091,0.29545455,0.12389381,92,134,226,"sa3022039"
"Johan Minaya","SDP","DSL",20,32.2,0.27710843,1.375,0.25,0.434210526,0.315789473,0.25,0.041666666,0.3974359,0.25641026,0.34615385,0.12079208,217,288,505,"sa3022041"
"Kevin Tejada","COL","DSL",20,25.2,0.29411765,1.416666666,0.159420289,0.492753623,0.347826086,0.25,0.125,0.53521127,0.16901408,0.29577465,0.1092437,146,211,357,"sa3022046"
"Saul Siri","CHC","DSL",20,26.1,0.3375,0.758620689,0.227272727,0.333333333,0.439393939,0.24137931,0.034482758,0.42028986,0.17391304,0.4057971,0.14215686,203,205,408,"sa3022047"
"Derek Cueto","MIA","DSL",19,38,0.25806452,1.333333333,0.180851063,0.468085106,0.351063829,0.303030303,0.09090909,0.52083333,0.20833333,0.27083333,0.13075506,220,323,543,"sa3022058"
"Marvin Rojas","KCR","DSL",21,0,0,0,0,0,0,0,0,,,,0,11,0,11,"sa3022114"
"Eliezer Pena","COL","DSL",19,42.2,0.26804124,1.21875,0.154761904,0.464285714,0.38095238,0.21875,0.03125,0.37931034,0.2183908,0.40229885,0.15846995,219,330,549,"sa3022119"
"Brayan Narvaez","SFG","DSL",20,47,0.24615385,0.6,0.138461538,0.323076923,0.538461538,0.271428571,0.014285714,0.46564885,0.24427481,0.29007634,0.1512605,197,398,595,"sa3022133"
"Deibi Rodriguez","DET","DSL",19,28,0.42424242,1.6,0.178947368,0.505263157,0.315789473,0.133333333,0.133333333,0.37113402,0.22680412,0.40206186,0.08778626,213,311,524,"sa3022137"
"Elier Morillo","MIA","DSL",19,30.2,0.41509434,2,0.207547169,0.528301886,0.264150943,0.071428571,0,0.4,0.2,0.4,0.20265152,204,324,528,"sa3022138"
"Yohanfer Santana","MIA","DSL",19,9.2,0.2962963,2.333333333,0.2,0.56,0.24,0,0,0.76923077,0.11538462,0.11538462,0.12666667,67,83,150,"sa3022143"
"Gabriel Castro","TOR","DSL",20,3,0.4,1.5,0.166666666,0.5,0.333333333,0.25,0,0.66666667,0.06666667,0.26666667,0.05714286,43,27,70,"sa3022171"
"Pedro Peralta","PHI","DSL",18,45.1,0.26612903,0.909090909,0.125,0.416666666,0.458333333,0.345454545,0.018181818,0.49612403,0.20930233,0.29457364,0.08951407,351,431,782,"sa3022182"
"Harrison Ruiz","CLE","DSL",21,41.1,0.3943662,1.435897435,0.214876033,0.462809917,0.322314049,0.282051282,0,0.49193548,0.23387097,0.27419355,0.12695313,180,332,512,"sa3022193"
"Jose Perez","BAL","DSL",20,1.1,0.4,3,0.2,0.6,0.2,0,0,0.8,0.2,0,0,8,7,15,"sa3022198"
"Angel Pena","WSN","DSL",20,18,0.36923077,0.88,0.287878787,0.333333333,0.378787878,0.16,0.04,0.57575758,0.21212121,0.21212121,0.07480315,110,144,254,"sa3022201"
"Moises Amezquita","KCR","DSL",20,27.1,0.265625,2.6,0.114754098,0.639344262,0.245901639,0.266666666,0.066666666,0.51515152,0.22727273,0.25757576,0.10268949,164,245,409,"sa3022203"
"Leudy Tirado","LAA","DSL",19,22,0.33333333,0.782608695,0.267857142,0.321428571,0.410714285,0.217391304,0.04347826,0.49122807,0.19298246,0.31578947,0.13711584,202,221,423,"sa3022241"
"Neurelin Montero","TEX","DSL",19,2.1,0.3,0.428571428,0.166666666,0.25,0.583333333,0.142857142,0.285714285,0.25,0.41666667,0.33333333,0.02222222,18,27,45,"sa3022257"
"Eduardo Robles","PHI","DSL",20,39.2,0.375,0.954545454,0.258620689,0.362068965,0.379310344,0.272727272,0.045454545,0.49180328,0.2704918,0.23770492,0.13910355,233,414,647,"sa3022261"
"Jose Sanchez","WSN","DSL",19,17.2,0.29090909,0.678571428,0.175438596,0.333333333,0.49122807,0.178571428,0.178571428,0.56666667,0.26666667,0.16666667,0.14453125,93,163,256,"sa3022270"
"Julio Gutierrez","KCR","DSL",20,16.1,0.30232558,2.625,0.309523809,0.5,0.19047619,0.125,0,0.58139535,0.25581395,0.1627907,0.21965318,66,107,173,"sa3022280"
"Edgar Mota","KCR","DSL",19,1.2,0,0.333333333,0.2,0.2,0.6,0.333333333,0,0.2,0.2,0.6,0,17,12,29,"sa3022292"
"Leonardo Rossell","DET","DSL",20,13.2,0.3902439,1.125,0.15,0.45,0.4,0.3125,0.125,0.31707317,0.26829268,0.41463415,0.125,102,130,232,"sa3022317"
"Richard Jimenez","MIA","DSL",20,12,0.29411765,1.461538461,0.058823529,0.558823529,0.382352941,0.23076923,0.076923076,0.37142857,0.28571429,0.34285714,0.08085106,109,126,235,"sa3022335"
"Guanchi Martinez","STL","DSL",18,3,0.14285714,0.25,0.285714285,0.142857142,0.571428571,0.25,0.25,0.75,0,0.25,0.05263158,32,25,57,"sa3022359"
"Nicola Prodanovic","CIN","DSL",21,13.2,0.31707317,2.666666666,0.175,0.6,0.225,0.222222222,0,0.525,0.05,0.425,0.06940874,228,161,389,"sa3022371"
"Alexander Rivero","LAD","DSL",19,13.1,0.25641026,1.818181818,0.162162162,0.54054054,0.297297297,0.454545454,0,0.41025641,0.12820513,0.46153846,0.06397306,173,124,297,"sa3022378"
"Bryan Landaez","CHC","DSL",20,27,0.24193548,1.15,0.173076923,0.442307692,0.384615384,0.35,0,0.50909091,0.25454545,0.23636364,0.16190476,137,178,315,"sa3022421"
"Enderson Jean","PHI","DSL",20,24,0.27118644,0.76,0.185185185,0.351851851,0.462962962,0.28,0.12,0.61403509,0.12280702,0.26315789,0.12919897,161,226,387,"sa3022478"
"Jordi Romero","KCR","DSL",22,9.2,0.38461538,2.75,0.285714285,0.523809523,0.19047619,0,0,0.68181818,0.09090909,0.22727273,0.11731844,80,99,179,"sa3022959"
"Samuel Carmona","KCR","DSL",20,24.1,0.24358974,1,0.189189189,0.405405405,0.405405405,0.266666666,0.033333333,0.4556962,0.27848101,0.26582278,0.0984456,173,213,386,"sa3023050"
"Roman Camacho","LAD","DSL",20,28.1,0.30379747,1.107142857,0.180555555,0.430555555,0.388888888,0.392857142,0,0.44594595,0.21621622,0.33783784,0.1010989,206,249,455,"sa3023108"
"Yobany Reyes","LAD","DSL",20,6,0.55,0.875,0.25,0.35,0.4,0,0,0.5,0.35,0.15,0.20952381,40,65,105,"sa3023215"
"Jamdrick Cornelia","NYM","DSL",19,32.2,0.26373626,0.909090909,0.192307692,0.384615384,0.423076923,0.212121212,0.09090909,0.42857143,0.19047619,0.38095238,0.23097113,131,250,381,"sa3023255"
"Luis Custodio","SFG","DSL",20,11.1,0.31578947,2.222222222,0.216216216,0.54054054,0.243243243,0.111111111,0.111111111,0.53846154,0.20512821,0.25641026,0.07792208,122,109,231,"sa3023256"
