Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
"Juan Martinez","KCR","A+",24,52,0.22463768,1.019230769,0.233576642,0.386861313,0.379562043,0.307692307,0.057692307,0.41843972,0.26241135,0.31914894,0.11046512,334,526,860,"sa3009219"
"Joel Ibarra","LAD","A+",22,24.2,0.28333333,0.958333333,0.20338983,0.389830508,0.406779661,0.375,0,0.3,0.21666667,0.48333333,0.09883721,251,265,516,"sa3009326"
"Wilker Reyes","MIN","A+",23,41.1,0.31092437,1.081632653,0.15,0.441666666,0.408333333,0.306122448,0.081632653,0.5,0.18852459,0.31147541,0.09266409,309,468,777,"sa3009477"
"Gabriel Aguilera","CIN","A+",24,29.1,0.34831461,1.666666666,0.255813953,0.465116279,0.279069767,0.375,0,0.5,0.18181818,0.31818182,0.126294,185,298,483,"sa3009494"
"Jorge Gonzalez","LAD","A+",22,19.1,0.35849057,1.052631578,0.25,0.384615384,0.365384615,0.47368421,0,0.45283019,0.32075472,0.22641509,0.08810573,211,243,454,"sa3009504"
"Dwayne Matos","CLE","A+",24,21.2,0.24637681,1,0.183098591,0.408450704,0.408450704,0.103448275,0.103448275,0.375,0.30555556,0.31944444,0.06068602,166,213,379,"sa3009508"
"Hancel Rincon","STL","A+",23,49,0.28030303,0.982142857,0.177777777,0.407407407,0.414814814,0.25,0.071428571,0.54814815,0.20740741,0.24444444,0.15691489,260,492,752,"sa3009629"
"Misael Tamarez","SDP","A+",25,7.1,0.30769231,1.5,0.166666666,0.5,0.333333333,0,0,0.23076923,0.38461538,0.38461538,0.17213115,35,87,122,"sa3009632"
"Yovanny Cabrera","CHC","A+",24,10.2,0.29032258,1.888888888,0.133333333,0.566666666,0.3,0,0,0.41935484,0.19354839,0.38709677,0.125,76,100,176,"sa3009640"
"Wander Guante","OAK","A+",25,37,0.28,1.586206896,0.264705882,0.450980392,0.284313725,0.206896551,0.103448275,0.58252427,0.22330097,0.19417476,0.13620072,216,342,558,"sa3009851"
"Henry Gomez","OAK","A+",23,37.2,0.31304348,1.351351351,0.230088495,0.442477876,0.327433628,0.216216216,0.081081081,0.38135593,0.34745763,0.27118644,0.07621951,261,395,656,"sa3009993"
"Fernando Sanchez","SDP","A+",24,63,0.25443787,2.285714285,0.192982456,0.561403508,0.245614035,0.142857142,0.047619047,0.38011696,0.23391813,0.38596491,0.09390126,408,625,1033,"sa3010134"
"Chase Chaney","MIN","A+",25,107.2,0.31578947,1.538461538,0.190184049,0.490797546,0.319018404,0.192307692,0.086538461,0.40606061,0.27272727,0.32121212,0.09272727,556,1094,1650,"sa3010369"
"Victor Torres","MIL","A+",24,1,0.57142857,2,0.571428571,0.285714285,0.142857142,0,0,0.57142857,0.28571429,0.14285714,0,10,11,21,"sa3010597"
"Julio Bonilla","MIN","A+",24,6,0.2,0.6,0.2,0.3,0.5,0.2,0,0.5,0.3,0.2,0.19607843,49,53,102,"sa3011372"
"Yehizon Sanchez","OAK","A+",24,41.1,0.25,1.875,0.178571428,0.535714285,0.285714285,0.125,0.09375,0.43362832,0.17699115,0.38938053,0.10565476,263,409,672,"sa3011574"
"Nestor Lorant","CIN","A+",23,98,0.34920635,0.731343283,0.270440251,0.3081761,0.421383647,0.276119402,0.082089552,0.50306748,0.23312883,0.26380368,0.12838227,636,1101,1737,"sa3011640"
"Joe Nahas","CHC","A+",25,18.2,0.37878788,0.741935483,0.169230769,0.353846153,0.476923076,0.225806451,0.064516129,0.48529412,0.19117647,0.32352941,0.11038961,101,207,308,"sa3011679"
"Tyler Schlaffer","CHC","A+",24,59.1,0.23448276,1.017241379,0.209459459,0.398648648,0.391891891,0.24137931,0.120689655,0.43137255,0.20915033,0.35947712,0.1091314,334,564,898,"sa3011815"
"Bodi Rascon","SDP","A+",24,43,0.34265734,2.5625,0.202797202,0.573426573,0.223776223,0.34375,0.09375,0.40540541,0.24324324,0.35135135,0.07701284,356,501,857,"sa3011849"
"Woo-Suk Go","MIA","A+",26,8.2,0.25925926,1.875,0.148148148,0.555555555,0.296296296,0.375,0.125,0.44444444,0.22222222,0.33333333,0.06779661,74,103,177,"sa3012630"
"Zach Peek","MIL","A+",27,24,0.31147541,1.8125,0.25,0.483333333,0.266666666,0.125,0,0.42622951,0.21311475,0.36065574,0.10512821,145,245,390,"sa3014469"
"Burl Carraway","CHC","A+",26,5,0.21428571,2,0.076923076,0.615384615,0.307692307,0,0,0.53846154,0.23076923,0.23076923,0.08496732,81,72,153,"sa3014495"
"Koen Moreno","CHC","A+",23,12,0.2962963,0.666666666,0.2,0.32,0.48,0.333333333,0,0.51851852,0.22222222,0.25925926,0.16826923,90,118,208,"sa3014509"
"Tink Hence","STL","A+",22,3.2,0.18181818,1.25,0.181818181,0.454545454,0.363636363,0.5,0,0.36363636,0.18181818,0.45454545,0.078125,29,35,64,"sa3014709"
"Carson Rudd","CIN","A+",26,5,0.33333333,1.2,0.3125,0.375,0.3125,0.6,0.2,0.4375,0.3125,0.25,0.13253012,31,52,83,"sa3014812"
"Cole Percival","MIN","A+",26,13.1,0.36111111,1.454545454,0.25,0.444444444,0.305555555,0.09090909,0,0.38888889,0.19444444,0.41666667,0.10699588,93,150,243,"sa3014919"
"Sam Thoresen","CHC","A+",26,13.2,0.4137931,1.857142857,0.285714285,0.464285714,0.25,0.285714285,0,0.46428571,0.17857143,0.35714286,0.17279412,105,167,272,"sa3014920"
"Grant Judkins","OAK","A+",27,123.2,0.28219178,0.933774834,0.22546419,0.374005305,0.400530503,0.238410596,0.132450331,0.46233766,0.29090909,0.24675325,0.09181141,740,1275,2015,"sa3015004"
"Jose Davila","STL","A+",22,98,0.33448276,1.218181818,0.175675675,0.452702702,0.371621621,0.29090909,0.1,0.46843854,0.2358804,0.29568106,0.1050175,696,1018,1714,"sa3015092"
"Ruben Galindo","SDP","A+",24,24.1,0.34285714,2.111111111,0.176470588,0.558823529,0.264705882,0.277777777,0.055555555,0.45070423,0.18309859,0.36619718,0.11842105,225,307,532,"sa3015100"
"Johzan Oquendo","CHC","A+",24,33,0.19402985,1.565217391,0.106060606,0.545454545,0.348484848,0.304347826,0.086956521,0.62318841,0.15942029,0.2173913,0.14204545,202,326,528,"sa3015148"
"Alejandro Hidalgo","MIN","A+",22,63,0.30573248,0.924242424,0.216049382,0.376543209,0.407407407,0.272727272,0.136363636,0.52121212,0.22424242,0.25454545,0.16741674,387,724,1111,"sa3015151"
"Franklin Sanchez","MIA","A+",24,8.2,0.33333333,1.833333333,0.105263157,0.578947368,0.315789473,0.5,0.166666666,0.42105263,0.26315789,0.31578947,0.08947368,93,97,190,"sa3015157"
"Angel Gonzalez","STL","A+",22,35.1,0.25925926,0.682926829,0.148148148,0.345679012,0.506172839,0.365853658,0.024390243,0.47560976,0.26829268,0.25609756,0.16241611,356,389,745,"sa3015160"
"Jose Luis Reyes","SDP","A+",22,39,0.37984496,1.214285714,0.295454545,0.386363636,0.318181818,0.166666666,0.095238095,0.4351145,0.24427481,0.32061069,0.0804769,271,400,671,"sa3015304"
"Nolan Clenney","CHC","A+",29,6,0.39130435,1.571428571,0.181818181,0.5,0.318181818,0.285714285,0.142857142,0.16666667,0.41666667,0.41666667,0.11926606,35,74,109,"sa3015328"
"Alonzo Richardson","CLE","A+",22,56,0.27607362,1.266666666,0.204678362,0.444444444,0.350877192,0.15,0.166666666,0.4244186,0.27325581,0.30232558,0.09567901,413,559,972,"sa3015333"
"Juan Mendez","MIN","A+",26,7,0.38461538,1.3,0.115384615,0.5,0.384615384,0.2,0,0.5,0.26923077,0.23076923,0.07006369,75,82,157,"sa3015336"
"Yerlin Rodriguez","MIL","A+",23,56,0.30701754,2.035714285,0.24778761,0.504424778,0.24778761,0.214285714,0.142857142,0.42477876,0.19469027,0.38053097,0.1369258,525,607,1132,"sa3015362"
"Angel Hernandez","CHC","A+",25,9.1,0.33333333,1.444444444,0.083333333,0.541666666,0.375,0.111111111,0,0.5,0.20833333,0.29166667,0.12041885,83,108,191,"sa3015363"
"Roque Gutierrez","LAD","A+",22,39,0.27710843,1.111111111,0.136363636,0.454545454,0.409090909,0.166666666,0.138888888,0.52272727,0.22727273,0.25,0.17903226,222,398,620,"sa3015440"
"Brayan Mendoza","MIA","A+",21,80,0.31932773,1.465753424,0.23076923,0.457264957,0.311965811,0.232876712,0.06849315,0.4526749,0.25925926,0.28806584,0.09883721,504,872,1376,"sa3015477"
"Rayner Castillo","DET","A+",21,98.2,0.29411765,1.795180722,0.218855218,0.501683501,0.279461279,0.216867469,0.144578313,0.44370861,0.1986755,0.35761589,0.09235294,646,1054,1700,"sa3015487"
"Miguel Mendez","SDP","A+",22,61.1,0.25,0.765625,0.209790209,0.342657342,0.447552447,0.234375,0.046875,0.44755245,0.31468531,0.23776224,0.15783898,351,593,944,"sa3015506"
"Carlos Marcano","DET","A+",21,36.2,0.28440367,1.342105263,0.21238938,0.451327433,0.336283185,0.131578947,0.131578947,0.45614035,0.25438596,0.28947368,0.06578947,255,353,608,"sa3015509"
"Maick Collado","CLE","A+",22,1,0,0.5,0,0.333333333,0.666666666,0,0,0.66666667,0,0.33333333,0,4,7,11,"sa3015534"
"Kevin Rivas","CLE","A+",22,0.1,0,1,0,1,0,0,0,0,1,0,0,0,2,2,"sa3015539"
"Jose Sanabria","SDP","A+",22,2.2,0.2,0.8,0.181818181,0.363636363,0.454545454,0,0.2,0.54545455,0.36363636,0.09090909,0,15,25,40,"sa3015595"
"Johnfrank Salazar","STL","A+",21,1.2,0.375,0.166666666,0.125,0.125,0.75,0,0,0.375,0.5,0.125,0.03571429,9,19,28,"sa3015643"
"Wilman Diaz","LAD","A+",21,2,0.28571429,0.666666666,0.285714285,0.285714285,0.428571428,0.666666666,0,0.42857143,0.14285714,0.42857143,0.0625,14,18,32,"sa3015694"
"Jesus Luna","CLE","A+",24,21.1,0.25396825,0.961538461,0.19047619,0.396825396,0.412698412,0.5,0.038461538,0.484375,0.265625,0.25,0.08295964,209,237,446,"sa3015925"
"Yorman Gomez","CLE","A+",22,76,0.27659574,1.1,0.222222222,0.407407407,0.37037037,0.271428571,0.042857142,0.39790576,0.23036649,0.37172775,0.13700787,455,815,1270,"sa3015931"
"Stiven Cruz","MIL","A+",23,43.2,0.33064516,0.735849056,0.258064516,0.314516129,0.427419354,0.283018867,0.075471698,0.39534884,0.26356589,0.34108527,0.0974359,281,499,780,"sa3015938"
"Darlin Saladin","STL","A+",22,94.2,0.29259259,1.571428571,0.211678832,0.481751824,0.306569343,0.178571428,0.095238095,0.44565217,0.19927536,0.35507246,0.11661442,610,985,1595,"sa3015949"
"Mauricio Veliz","KCR","A+",22,58.1,0.30810811,1.115942028,0.184357541,0.430167597,0.38547486,0.231884057,0.086956521,0.51381215,0.1878453,0.29834254,0.11904762,406,602,1008,"sa3015959"
"Randel Clemente","STL","A+",23,9.2,0.15,0.888888888,0.15,0.4,0.45,0.111111111,0,0.35,0.2,0.45,0.2,49,81,130,"sa3016003"
"Kenyi Perez","CHC","A+",23,39.2,0.35714286,1.428571428,0.2,0.470588235,0.329411764,0.178571428,0.035714285,0.6,0.18823529,0.21176471,0.10188679,391,404,795,"sa3016008"
"Dikember Sanchez","MIL","A+",21,11.2,0.34285714,1.5,0.189189189,0.486486486,0.324324324,0.333333333,0.25,0.5,0.23684211,0.26315789,0.07324841,160,154,314,"sa3016033"
"Jawilme Ramirez","STL","A+",23,59.2,0.27272727,0.905405405,0.140243902,0.408536585,0.451219512,0.229729729,0.067567567,0.48235294,0.19411765,0.32352941,0.10490857,406,633,1039,"sa3016204"
"Gerardo Salas","STL","A+",22,96.2,0.37800687,1.008130081,0.179401993,0.411960132,0.408637873,0.178861788,0.121951219,0.5,0.25,0.25,0.11845103,673,1083,1756,"sa3016216"
"Christian Romero","LAD","A+",22,62.2,0.28272251,0.961038961,0.221649484,0.381443298,0.396907216,0.272727272,0.077922077,0.46700508,0.21319797,0.31979695,0.11152074,393,692,1085,"sa3016260"
"Jose Olivares","MIN","A+",22,90.1,0.28440367,1.197530864,0.183486238,0.444954128,0.371559633,0.37037037,0.049382716,0.43243243,0.31081081,0.25675676,0.15088384,625,959,1584,"sa3016267"
"Juan Martinez","CIN","A+",22,3,0.27272727,0.75,0.3,0.3,0.4,0.25,0,0.45454545,0.27272727,0.27272727,0.03174603,22,41,63,"sa3016278"
"Luis Gutierrez","SDP","A+",21,65,0.32474227,1.125,0.207253886,0.419689119,0.373056994,0.166666666,0.055555555,0.43939394,0.26767677,0.29292929,0.12322275,388,667,1055,"sa3016469"
"Patricio Aquino","MIL","A+",22,67,0.35121951,1.40625,0.245098039,0.44117647,0.31372549,0.328125,0.03125,0.42995169,0.26570048,0.30434783,0.11211573,404,702,1106,"sa3016510"
"Felix Arronde","KCR","A+",22,128.2,0.24512535,1.411214953,0.293150684,0.41369863,0.293150684,0.242990654,0.084112149,0.48509485,0.21680217,0.29810298,0.12062663,704,1211,1915,"sa3016526"
"Jeferson Figueroa","MIL","A+",24,42.1,0.23275862,0.507462686,0.172131147,0.278688524,0.549180327,0.313432835,0.104477611,0.3902439,0.30081301,0.30894309,0.11206897,358,454,812,"sa3016811"
"Gabe Bierman","MIA","A+",25,41,0.31896552,1.378378378,0.2,0.463636363,0.336363636,0.324324324,0.027027027,0.57264957,0.17094017,0.25641026,0.14939435,293,450,743,"sa3016939"
"Austin Murr","DET","A+",26,1.2,0,1,0,0.5,0.5,0.5,0,0.75,0.25,0,0,2,7,9,"sa3016967"
"Jesse Bergin","MIA","A+",25,9,0.41176471,0.5,0.4375,0.1875,0.375,0,0,0.41176471,0.17647059,0.41176471,0.18055556,55,89,144,"sa3017133"
"Caden Monke","KCR","A+",25,3.1,0.22222222,3,0.111111111,0.666666666,0.222222222,0.5,0,0.66666667,0.22222222,0.11111111,0.125,24,32,56,"sa3017305"
"Holt Jones","MIA","A+",26,47.1,0.375,1.394736842,0.228813559,0.449152542,0.322033898,0.184210526,0.052631578,0.46280992,0.20661157,0.33057851,0.13251784,423,558,981,"sa3017368"
"Garrett Hawkins","SDP","A+",25,44,0.18604651,0.658536585,0.2,0.317647058,0.482352941,0.292682926,0.024390243,0.43678161,0.26436782,0.29885057,0.14045802,226,429,655,"sa3017383"
"Moises Rodriguez","DET","A+",23,20,0.31481481,1.388888888,0.156862745,0.490196078,0.352941176,0.333333333,0,0.24074074,0.2962963,0.46296296,0.14335664,97,189,286,"sa3017389"
"Marino Santy","CHC","A+",23,30,0.30588235,1.73076923,0.164705882,0.529411764,0.305882352,0.23076923,0.038461538,0.44318182,0.20454545,0.35227273,0.06351792,304,310,614,"sa3017422"
"Donovan Benoit","CIN","A+",26,3,0.5,6,0.25,0.75,0,0,0,0.375,0.25,0.375,0.20967742,28,34,62,"sa3017464"
"Hunter Breault","OAK","A+",26,45.1,0.30487805,0.909090909,0.245508982,0.359281437,0.39520958,0.272727272,0.075757575,0.4260355,0.28994083,0.28402367,0.07551766,305,516,821,"sa3017499"
"Lael Lockhart","DET","A+",27,13.1,0.24137931,2.571428571,0.137931034,0.620689655,0.24137931,0.142857142,0,0.48275862,0.24137931,0.27586207,0.08717949,75,120,195,"sa3017502"
"Ricardo Velez","STL","A+",26,6.1,0.26315789,2,0.368421052,0.421052631,0.210526315,0.25,0,0.55,0.1,0.35,0.12359551,36,53,89,"sa3017602"
"Thomas Farr","CIN","A+",26,2,0.25,2,0.25,0.5,0.25,1,0,0.75,0.25,0,0.12,8,17,25,"sa3017720"
"Maddux Bruns","LAD","A+",23,49.1,0.32352941,1.017857142,0.156716417,0.425373134,0.417910447,0.321428571,0.035714285,0.5037037,0.20740741,0.28888889,0.0952381,418,548,966,"sa3017782"
"Juan Reynoso","MIA","A+",21,8.1,0.32,4.666666666,0.32,0.56,0.12,0.333333333,0,0.4,0.32,0.28,0.12121212,51,81,132,"sa3017790"
"Chase Watkins","CHC","A+",25,40.2,0.30088496,1.487179487,0.156521739,0.504347826,0.339130434,0.23076923,0.076923076,0.48717949,0.20512821,0.30769231,0.11556982,206,417,623,"sa3017842"
"Matt Mikulski","MIN","A+",26,5.1,0.18181818,0.6,0.2,0.3,0.5,0.4,0,0.27272727,0.27272727,0.45454545,0.08450704,77,65,142,"sa3017874"
"Aaron Holiday","STL","A+",25,7,0.26315789,0.25,0.210526315,0.157894736,0.631578947,0.5,0.083333333,0.2,0.4,0.4,0.11450382,53,78,131,"sa3017937"
"Drew Gray","CHC","A+",22,3,0.44444444,0.285714285,0.1,0.2,0.7,0.285714285,0.142857142,0.5,0.3,0.2,0.06779661,25,34,59,"sa3017964"
"Eric Silva","DET","A+",22,4,0.125,0.333333333,0,0.25,0.75,0.333333333,0,0.625,0,0.375,0.13793103,16,42,58,"sa3017965"
"Dominic Hambley","CHC","A+",22,9.2,0.30769231,0.818181818,0.259259259,0.333333333,0.407407407,0.181818181,0.09090909,0.40740741,0.33333333,0.25925926,0.1010101,93,105,198,"sa3017999"
"Tyler Mattison","DET","A+",25,8.1,0.31818182,0.071428571,0.375,0.041666666,0.583333333,0.357142857,0.142857142,0.41666667,0.125,0.45833333,0.1048951,59,84,143,"sa3018117"
"Jordan Marks","DET","A+",26,12.2,0.32,1.1,0.16,0.44,0.4,0.3,0,0.48,0.2,0.32,0.17488789,86,137,223,"sa3018192"
"Frank Mozzicato","KCR","A+",22,36.1,0.15294118,0.94117647,0.204819277,0.385542168,0.409638554,0.352941176,0.058823529,0.30588235,0.29411765,0.4,0.12056738,238,326,564,"sa3018242"
"Shane Panzini","KCR","A+",23,29.1,0.34246575,1.944444444,0.242857142,0.5,0.257142857,0.166666666,0,0.46666667,0.16,0.37333333,0.12753036,169,325,494,"sa3018257"
"Reynaldo Yean","LAD","A+",21,36.1,0.24675325,1,0.184210526,0.407894736,0.407894736,0.387096774,0,0.44871795,0.17948718,0.37179487,0.0974359,384,396,780,"sa3018303"
"Jose Montero","CIN","A+",21,103,0.29801325,2.219178082,0.216666666,0.54,0.243333333,0.219178082,0.06849315,0.52442997,0.26384365,0.21172638,0.11713933,632,990,1622,"sa3018312"
"Yenrri Rojas","CHC","A+",21,34.1,0.27272727,0.918918918,0.183908045,0.390804597,0.425287356,0.189189189,0.027027027,0.33707865,0.23595506,0.42696629,0.09815951,173,316,489,"sa3018366"
"Daniel Guilarte","MIL","A+",21,0.1,0.5,0,1,0,0,0,0,0.5,0.5,0,0.11764706,10,7,17,"sa3018388"
"Luis Flores","CLE","A+",21,9,0.35,0.75,0.3,0.3,0.4,0.125,0,0.5,0.1,0.4,0.1091954,83,91,174,"sa3018818"
"Enmanuel Pinales","SDP","A+",24,25.2,0.25423729,1.823529411,0.2,0.516666666,0.283333333,0.176470588,0.058823529,0.59322034,0.13559322,0.27118644,0.12465374,137,224,361,"sa3018832"
"Christian Zazueta","LAD","A+",20,1,0,2,0,1,0,0,0,0,0.5,0.5,0.2,5,10,15,"sa3018867"
"Joseilyn Gonzalez","LAD","A+",23,45,0.26495726,1.116279069,0.215517241,0.413793103,0.370689655,0.209302325,0.023255813,0.56779661,0.16101695,0.27118644,0.12532982,358,400,758,"sa3018910"
"Kevin Valdez","CHC","A+",23,32,0.33018868,1.714285714,0.262135922,0.466019417,0.27184466,0.25,0.071428571,0.39814815,0.28703704,0.31481481,0.06826568,223,319,542,"sa3019052"
"Emmanuel Reyes","KCR","A+",21,31.1,0.33333333,0.625,0.235294117,0.294117647,0.470588235,0.270833333,0.0625,0.51428571,0.20952381,0.27619048,0.11299435,192,339,531,"sa3019071"
