Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
"Jose Garces","PIT","A",21,2,5,3.4429526675483992,40,0,0,0,3,1,8,49.2,213,34,29,19,3,27,1,11,7,0,42,"sa3015490"
"Jesus Clode","PIT","A",23,1,1,4.835821583850573,22,0,0,0,1,1,1,22.1,94,19,15,12,5,7,0,1,1,0,20,"sa3015491"
"Danyony Pulido","PHI","A",22,5,1,1.1739129217901518,22,0,0,0,5,1,0,30.2,122,12,8,4,0,19,0,3,2,0,35,"sa3015502"
"Carlos Marcano","DET","A",21,0,2,6.75,4,3,0,0,0,0,0,12,56,15,9,9,2,7,0,0,0,0,10,"sa3015509"
"Iverson Espinoza","CIN","A",22,0,0,0,2,0,0,0,0,0,0,0.2,3,1,0,0,0,0,0,0,0,0,0,"sa3015528"
"Miguel Briceno","MIN","A",21,0,0,18,1,0,0,0,0,0,0,1,7,3,2,2,0,1,0,0,0,0,1,"sa3015566"
"Jeral Toledo","PIT","A",22,0,0,6.750016696792419,2,0,0,0,0,0,0,1.1,9,2,1,1,0,4,0,0,1,0,0,"sa3015590"
"Cristian Santana","DET","A",21,0,0,0,1,0,0,0,0,0,0,1,6,2,0,0,0,1,0,0,0,0,1,"sa3015697"
"Manuel Beltre","TOR","A",21,0,0,0,1,0,0,0,0,0,0,0.1,2,1,0,0,0,0,0,0,0,0,0,"sa3015710"
"Antoni Cuello","STL","A",22,0,0,0,1,0,0,0,0,0,0,2.2,11,3,0,0,0,1,0,0,1,0,2,"sa3015947"
"Franck De La Rosa","PIT","A",25,1,0,0,1,0,0,0,0,0,0,2,8,1,0,0,0,2,0,0,0,0,2,"sa3015964"
"Ronny Chalas","DET","A",22,3,2,3.1280484894498044,32,0,0,0,6,2,2,54.2,230,40,21,19,3,28,2,3,2,2,44,"sa3015970"
"Layonel Ovalles","NYM","A",22,2,0,1.5,16,0,0,0,1,0,3,24,99,12,4,4,1,14,0,3,1,0,23,"sa3015993"
"Bruno Lopez","STL","A",23,0,0,1.5,4,0,0,0,1,0,0,6,20,2,1,1,1,0,0,0,0,0,10,"sa3015999"
"Randel Clemente","STL","A",23,3,2,3.9886367958932354,20,0,0,0,4,2,1,29.1,126,21,15,13,2,18,0,1,10,3,45,"sa3016003"
"Reynardo Cruz","CIN","A",23,3,2,4.661871015356161,14,4,0,0,1,1,1,46.1,209,36,28,24,3,30,0,9,3,1,44,"sa3016032"
"Jorge De Leon","NYM","A",22,0,0,6.2678560754476145,21,0,0,0,0,0,2,18.2,93,10,15,13,1,24,0,4,9,1,27,"sa3016059"
"Henry Lalane","NYY","A",21,0,0,1.6530615462208857,6,6,0,0,0,0,0,16.1,73,10,3,3,1,13,0,4,2,1,20,"sa3016066"
"Allen Facundo","NYY","A",22,1,1,2.1386135382905658,8,8,0,0,0,0,0,33.2,132,22,10,8,0,14,0,4,3,0,35,"sa3016071"
"Maikel Hernandez","STL","A",22,0,0,0,1,0,0,0,0,0,0,0.2,1,0,0,0,0,0,0,0,0,0,0,"sa3016113"
"Joaquin Tejada","PIT","A",21,0,1,9,3,0,0,0,0,1,0,3,19,2,3,3,0,8,0,1,2,0,2,"sa3016207"
"Juan Martinez","CIN","A",22,2,4,5.737500547170691,14,9,0,0,1,1,0,53.1,239,52,36,34,4,32,0,3,7,2,36,"sa3016278"
"Hans Montero","NYY","A",21,0,1,13.5,2,0,0,0,0,0,0,2,12,4,4,3,1,0,0,2,0,0,0,"sa3016321"
"Giussepe Velasquez","PHI","A",22,1,4,6.415840614871697,8,7,0,0,0,0,0,33.2,149,35,25,24,5,15,0,2,0,0,21,"sa3016463"
"Isaias Uribe","PIT","A",22,0,2,4.263156824825481,9,0,0,0,0,0,1,12.2,58,11,7,6,0,8,0,1,1,0,13,"sa3016486"
"Eliander Alcalde","TOR","A",21,0,3,3.8571432613690617,13,1,0,0,2,0,0,30.1,132,26,13,13,2,15,0,3,1,1,29,"sa3016519"
"Luis Serna","NYY","A",20,0,2,5.142857142857143,4,4,0,0,0,0,0,7,31,4,4,4,0,7,0,0,0,0,10,"sa3016528"
"Samuel Fabian","STL","A",22,1,1,9.720003707887157,6,0,0,0,0,1,1,8.1,46,9,10,9,0,12,0,0,2,0,7,"sa3016711"
"Natanael Polanco","MIA","A",22,3,4,7.03125,17,0,0,0,2,1,1,32,150,25,30,25,1,34,0,3,5,1,28,"sa3016715"
"Gabriel Reyes","DET","A",21,4,1,2.402542683558407,19,16,0,0,0,0,0,78.2,316,53,26,21,4,28,0,6,0,2,71,"sa3016833"
"Luis Alvarez","NYM","A",22,4,3,5.400000735691716,16,0,0,0,0,2,1,23.1,109,15,19,14,2,15,0,5,3,2,30,"sa3016847"
"Jefferson Valladares","MIN","A",23,0,0,0,1,0,0,0,0,0,0,1,7,3,2,0,0,0,0,0,0,0,0,"sa3016918"
"Michael Arias","NYY","A",23,0,0,6.749991349887012,2,1,0,0,0,0,0,2.2,10,2,2,2,0,1,0,0,0,0,1,"sa3017036"
"Justin Kelly","TOR","A",26,1,0,1.4210533448537248,4,0,0,0,0,1,1,6.1,29,7,2,1,0,2,0,2,1,0,6,"sa3017072"
"Griff McGarry","PHI","A",26,0,1,6.749996781350717,3,3,0,0,0,0,0,6.2,30,8,5,5,0,2,0,2,1,0,13,"sa3017130"
"Jean Reyes","MIA","A",22,0,1,14.4,4,0,0,0,0,0,0,5,33,5,8,8,0,14,0,0,2,0,5,"sa3017136"
"Josue Gonzalez","NYY","A",21,0,0,18,1,0,0,0,0,0,0,1,5,3,2,2,0,0,0,0,0,0,0,"sa3017175"
"Trey McLoughlin","NYM","A",26,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,"sa3017277"
"Jordarlin Mendoza","NYY","A",21,0,0,6.749997988343838,9,0,0,0,0,1,0,10.2,53,8,8,8,1,10,0,4,5,0,10,"sa3017321"
"Moises Rodriguez","DET","A",23,3,1,3.5307696451943786,32,0,0,0,8,2,4,43.1,180,33,20,17,0,13,0,6,5,1,43,"sa3017389"
"Tristan Garnett","PHI","A",27,0,0,0,4,0,0,0,1,0,0,5,21,4,0,0,0,1,0,0,0,0,6,"sa3017473"
"Lael Lockhart","DET","A",27,0,0,0,2,0,0,0,0,0,0,4.2,18,3,0,0,0,2,0,0,0,0,7,"sa3017502"
"Raimon Gomez","NYM","A",23,2,0,0.6923076923076923,6,3,0,0,0,1,0,13,55,6,6,1,0,10,0,0,5,2,20,"sa3017645"
"Thomas Farr","CIN","A",26,0,0,4.153846153846154,4,0,0,0,0,1,0,13,54,13,7,6,1,7,0,1,1,0,5,"sa3017720"
"Dameivi Tineo","MIA","A",21,2,5,3.880239166420653,13,13,0,0,0,0,0,55.2,247,49,33,24,5,30,0,7,2,1,64,"sa3017726"
"Juan Reynoso","MIA","A",21,5,2,3.16551757449631,36,0,0,0,4,1,1,48.1,216,54,18,17,2,22,0,2,7,1,57,"sa3017790"
"Jose Pena Jr.","PHI","A",21,4,1,0.7105264049487873,20,0,0,0,5,0,1,25.1,92,11,5,2,1,7,0,0,1,1,23,"sa3017821"
"Aaron Holiday","STL","A",25,1,0,2.076923076923077,8,0,0,0,0,1,1,13,57,7,4,3,1,8,0,1,1,0,16,"sa3017937"
"Brock Selvidge","NYY","A",22,0,1,3.6,2,2,0,0,0,0,0,5,25,2,7,2,0,5,0,0,1,0,5,"sa3017950"
"Eric Silva","DET","A",22,1,3,5.142857142857143,6,3,0,0,0,1,0,28,121,28,17,16,3,12,0,1,2,0,14,"sa3017965"
"Luis Reyes","CIN","A",21,0,0,0,2,0,0,0,1,0,0,2.1,9,1,0,0,0,1,0,0,0,0,2,"sa3017980"
"Christian MacLeod","MIN","A",25,0,0,0,2,2,0,0,0,0,0,4,14,0,0,0,0,2,0,0,1,0,8,"sa3018005"
"Greiber Mendez","PIT","A",21,6,4,3.4955361905147266,35,3,0,0,3,1,0,74.2,313,58,29,29,4,40,0,6,3,1,65,"sa3018041"
"Tyler Mattison","DET","A",25,0,0,0,1,1,0,0,0,0,0,1,4,1,0,0,0,1,0,0,0,0,0,"sa3018117"
"Sean Sullivan","PIT","A",24,0,0,6.749996781350717,4,0,0,0,0,0,0,6.2,32,7,5,5,2,5,0,1,1,0,6,"sa3018185"
"Anthony Solometo","PIT","A",22,0,0,26.99986401268786,1,1,0,0,0,0,0,0.2,6,2,3,2,0,1,0,0,0,1,1,"sa3018259"
"Juan Arnaud","NYM","A",22,6,2,2.4545457640776536,29,0,0,0,3,1,1,40.1,171,31,18,11,1,18,1,5,3,1,45,"sa3018294"
"Saul Teran","PHI","A",23,2,1,1,15,0,0,0,4,0,1,18,69,13,2,2,0,3,0,1,0,0,31,"sa3018296"
"Victor Cabreja","PIT","A",23,9,1,2.481617925488856,21,14,0,0,0,0,1,90.2,357,71,28,25,4,26,0,3,1,0,45,"sa3018342"
"Jose Fernandez","MIA","A",21,0,0,11.57144551863525,3,0,0,0,0,0,0,2.1,13,2,3,3,1,5,0,0,0,0,1,"sa3018346"
"Luis Ramirez","MIA","A",23,0,2,6.857142857142857,18,0,0,0,1,0,0,21,101,20,18,16,5,18,1,3,4,2,22,"sa3018353"
"Riskiel Tineo","MIA","A",22,1,4,6.813083140566369,24,0,0,0,0,3,1,35.2,177,43,41,27,8,19,0,7,6,0,36,"sa3018375"
"Jose Gerardo","MIA","A",20,0,0,0,1,0,0,0,0,0,0,1.2,9,0,0,0,0,0,0,4,3,0,2,"sa3018645"
"Owen Kellington","PIT","A",22,2,1,3.4615384615384617,9,5,0,0,0,0,2,26,108,19,10,10,4,10,0,1,2,0,30,"sa3018801"
"Adilson Peralta","PHI","A",22,4,1,3.681818546623978,28,1,0,0,2,2,3,51.1,220,38,26,21,3,29,0,1,4,0,48,"sa3018816"
"Maxwel Hernandez","PHI","A",22,0,1,11.368426758829798,3,0,0,0,0,0,0,6.1,35,11,9,8,3,2,0,2,3,0,6,"sa3018822"
"Ernesto Mercedes","NYM","A",21,4,2,3.3749995976686957,23,4,0,0,2,0,1,42.2,199,27,21,16,3,37,0,4,5,1,54,"sa3018835"
"Jovi Galvez","STL","A",20,0,1,12,6,0,0,0,1,0,0,6,34,9,9,8,0,7,0,2,3,0,6,"sa3018837"
"Pitterson Rosa","PIT","A",20,0,1,9,1,0,0,0,0,0,0,2,11,4,2,2,0,1,0,0,0,0,3,"sa3018839"
"Jorger Petri","DET","A",20,4,1,4.3282437706583305,28,0,0,0,0,0,6,43.2,194,41,24,21,3,25,0,0,8,0,50,"sa3018855"
"Jose Chirinos","NYM","A",20,5,2,3.1952665606857895,15,10,0,0,0,0,0,56.1,247,40,24,20,1,30,0,10,0,0,51,"sa3018859"
"Elian Serrata","MIA","A",23,0,0,28.687517099092663,6,0,0,0,0,0,0,5.1,42,9,17,17,0,11,0,7,2,0,6,"sa3018871"
"Pedro Garcia","DET","A",23,1,0,1.7234039056242465,8,0,0,0,0,0,2,15.2,55,6,3,3,1,5,0,1,1,0,6,"sa3018872"
"Darwin Rodriguez","MIA","A",20,0,0,7.363629500734405,4,0,0,0,0,0,0,3.2,18,1,3,3,0,6,0,2,1,0,4,"sa3018877"
"Adolfo Oviedo","PIT","A",20,2,3,5.5341609661826405,28,0,0,0,3,2,2,53.2,235,63,35,33,8,10,0,5,4,0,44,"sa3018882"
"Antonio Florido","DET","A",20,0,0,4.5,1,0,0,0,0,1,0,2,9,3,1,1,0,1,0,0,0,1,1,"sa3018890"
"Estarlin Escalante","NYM","A",21,3,0,7.56,18,0,0,0,0,0,0,25,126,25,27,21,5,22,0,5,6,2,23,"sa3018906"
"Eiver Espinoza","MIA","A",21,0,0,3.521737670177928,7,0,0,0,0,0,0,7.2,32,2,3,3,1,7,0,1,1,0,11,"sa3018908"
"Juan Sanchez","NYY","A",22,0,0,0,2,0,0,0,0,0,0,1.1,6,0,0,0,0,1,0,1,0,0,0,"sa3018920"
"Juan Amarante","PHI","A",21,1,3,4.445121537639196,13,12,0,0,0,0,0,54.2,240,52,30,27,5,23,0,5,8,0,49,"sa3019048"
"Diego Dominguez","TOR","A",20,1,0,3.176471479211549,5,0,0,0,0,0,0,11.1,53,13,6,4,1,5,0,2,4,0,9,"sa3019063"
"Jorge Mercedes","MIA","A",24,0,0,26.999946570502154,2,0,0,0,0,0,0,1.2,12,3,5,5,0,5,0,0,2,2,1,"sa3019110"
"David Lorduy","CIN","A",21,2,3,3.876923076923077,19,15,0,0,0,0,1,65,278,59,31,28,5,24,0,4,4,3,60,"sa3019135"
"Enrique Segura","PHI","A",20,1,2,3.176470588235294,4,3,0,0,0,0,0,17,76,12,8,6,0,8,0,3,5,0,19,"sa3019147"
"Nelfy Ynfante","STL","A",20,5,6,4.6,24,13,0,0,2,0,0,90,409,98,50,46,8,44,0,3,2,0,83,"sa3019149"
"Inmer Lobo","PIT","A",21,2,0,1.7052629867088933,13,0,0,0,1,0,1,31.2,129,22,6,6,0,10,0,1,2,0,35,"sa3019151"
"Franklin Gomez","NYM","A",19,3,1,1.849314875217085,14,7,0,0,0,0,0,48.2,196,30,12,10,1,23,0,2,0,0,42,"sa3019153"
"Luis Gonzalez","PHI","A",19,0,1,6.428571428571429,2,2,0,0,0,0,0,7,34,8,7,5,0,4,0,1,2,0,5,"sa3019164"
"Juan De La Cruz","MIA","A",20,0,1,14.849992918971576,4,1,0,0,0,0,1,6.2,43,7,14,11,1,15,0,3,3,0,6,"sa3019171"
"Eliazar Dishmey","MIA","A",20,3,5,3.1339289983925136,17,15,0,0,0,0,0,74.2,311,48,27,26,2,42,0,14,7,2,76,"sa3019181"
"Josbel Garcia","PHI","A",21,1,0,9.720003707887157,4,0,0,0,0,0,1,8.1,42,15,9,9,1,3,0,0,0,0,4,"sa3019250"
"Nelfri Payano","CIN","A",20,0,1,22.84617060600472,3,0,0,0,0,0,0,4.1,27,4,11,11,2,8,0,2,1,3,8,"sa3019260"
"Wellington Aracena","NYM","A",20,1,1,2.378238529995026,17,8,0,0,0,1,3,64.1,265,38,23,17,0,35,0,0,4,2,84,"sa3019265"
"Leonel Sequera","STL","A",19,5,10,4.333333333333333,24,24,0,0,0,0,0,108,473,107,55,52,2,41,0,13,9,2,99,"sa3019268"
"Omar Victorino","NYM","A",20,2,0,4.153846153846154,7,3,0,0,0,0,0,26,116,16,14,12,1,21,0,4,2,0,17,"sa3019273"
"Walin Castillo","MIA","A",20,4,5,6.271654296833464,22,13,0,0,0,0,1,84.2,390,99,65,59,9,45,0,4,2,1,66,"sa3019280"
"Wilson Lopez","NYM","A",22,0,1,7.448273412680326,10,0,0,0,2,0,1,9.2,48,11,9,8,1,11,0,1,2,0,9,"sa3019297"
"Edinzo Marquez","NYY","A",20,1,2,8.571428571428571,5,4,0,0,0,0,0,21,104,27,23,20,0,13,0,2,2,0,7,"sa3019300"
"Alexis Torres","PIT","A",22,3,2,3.75,20,0,0,0,0,1,1,36,156,34,18,15,3,19,0,4,4,0,35,"sa3019375"
"Sean Hermann","NYY","A",22,2,1,3.167597495342447,37,0,0,0,3,0,9,59.2,258,45,30,21,0,33,0,8,5,1,45,"sa3019429"
"Franyer Herrera","NYY","A",20,2,0,0,5,0,0,0,0,0,1,10,41,5,3,0,0,5,0,0,2,0,12,"sa3019520"
"Anthony Narvaez","MIN","A",21,1,2,4.5,7,0,0,0,1,0,0,10,44,9,6,5,1,7,0,1,2,0,7,"sa3019521"
"Cristofer Gomez","NYM","A",22,7,1,3.762294611409345,22,1,0,0,0,1,2,40.2,176,35,20,17,2,23,0,4,5,0,62,"sa3019567"
"Julio Mendez","MIA","A",20,5,7,3.8290913340167054,22,20,0,0,0,0,0,91.2,393,72,44,39,5,43,0,8,7,1,95,"sa3019580"
"Liomar Martinez","MIA","A",20,5,5,3.297029702970297,22,20,0,0,0,0,0,101,424,72,45,37,9,41,0,10,8,2,119,"sa3019612"
"Eminen Flores","TOR","A",22,5,2,7.775999050781365,30,0,0,0,1,3,3,41.2,202,47,39,36,4,33,0,5,10,0,53,"sa3019632"
"Yordy Herrera","STL","A",20,8,1,5.651163292034353,33,0,0,0,0,1,3,57.1,269,50,44,36,4,41,0,10,7,0,68,"sa3019643"
"Ovis Portes","CIN","A",20,3,2,5.869565704143831,23,15,0,0,0,0,0,61.1,287,53,46,40,6,49,0,5,8,3,67,"sa3019644"
"Gregori Louis","NYM","A",22,1,0,4.973682962296395,9,0,0,0,1,0,1,12.2,60,16,8,7,2,6,0,1,3,1,21,"sa3019699"
"Eliseo Mota","DET","A",22,1,0,5.39999852861717,7,0,0,0,0,0,1,11.2,57,13,8,7,0,9,0,2,1,1,12,"sa3019718"
"Michael Perez","MIA","A",22,1,5,5.316062596459471,21,5,0,0,1,2,2,64.1,300,57,51,38,4,42,0,13,8,2,83,"sa3019721"
"Leandro Hernandez","MIA","A",23,0,1,4.5,3,2,0,0,0,0,0,8,34,8,5,4,1,5,0,0,0,1,3,"sa3019775"
